Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-27.6,23.1,-0.1,0.744,0.725,0.763,0.738,0.49,0.744,0.663,0.463,0.727,0.398,0.174,0.595,0.671,0.474,0.733,0.409,0.19,0.604
linear,5,-50.1,59.7,0.0,0.748,0.7,0.796,0.734,0.5,0.748,0.691,0.484,0.757,0.426,0.223,0.62,0.684,0.474,0.75,0.419,0.208,0.612
linear,10,-75.9,68.3,-0.6,0.74,0.875,0.604,0.771,0.5,0.74,0.608,0.684,0.583,0.456,0.229,0.634,0.62,0.737,0.583,0.483,0.274,0.66
linear,15,-81.0,68.5,-0.6,0.738,0.875,0.6,0.77,0.495,0.738,0.605,0.684,0.58,0.455,0.226,0.632,0.595,0.737,0.55,0.467,0.245,0.643
