Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-25.3,20.6,0.2,0.875,0.917,0.833,0.88,0.753,0.875,0.648,0.484,0.7,0.399,0.167,0.592,0.633,0.421,0.7,0.356,0.11,0.561
linear,5,-61.4,40.1,0.7,0.856,0.888,0.825,0.861,0.714,0.856,0.666,0.474,0.727,0.405,0.184,0.6,0.62,0.316,0.717,0.286,0.031,0.516
linear,10,-85.3,57.6,0.1,0.854,0.929,0.779,0.865,0.718,0.854,0.623,0.463,0.673,0.37,0.123,0.568,0.633,0.526,0.667,0.408,0.17,0.596
linear,15,-110.1,57.6,0.1,0.858,0.942,0.775,0.869,0.728,0.858,0.62,0.484,0.663,0.38,0.132,0.574,0.633,0.421,0.7,0.356,0.11,0.561
