Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-14.1,14.2,-0.3,0.865,0.975,0.754,0.879,0.748,0.865,0.618,0.579,0.63,0.421,0.182,0.604,0.633,0.526,0.667,0.408,0.17,0.596
linear,5,-15.7,15.7,0.3,0.881,0.95,0.812,0.889,0.77,0.881,0.641,0.547,0.67,0.42,0.191,0.609,0.658,0.474,0.717,0.4,0.173,0.595
linear,10,-15.7,15.7,0.3,0.881,0.95,0.812,0.889,0.77,0.881,0.641,0.547,0.67,0.42,0.191,0.609,0.658,0.474,0.717,0.4,0.173,0.595
linear,15,-15.7,15.7,0.3,0.881,0.95,0.812,0.889,0.77,0.881,0.641,0.547,0.67,0.42,0.191,0.609,0.658,0.474,0.717,0.4,0.173,0.595
