Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-25.4,27.9,0.2,0.821,0.825,0.817,0.82,0.645,0.821,0.671,0.474,0.733,0.411,0.195,0.604,0.696,0.421,0.783,0.4,0.198,0.602
linear,5,-62.1,68.5,-0.2,0.81,0.875,0.746,0.822,0.628,0.81,0.623,0.484,0.667,0.381,0.134,0.575,0.671,0.526,0.717,0.435,0.219,0.621
linear,10,-66.9,95.1,-0.5,0.8,0.892,0.708,0.817,0.612,0.8,0.6,0.516,0.627,0.383,0.124,0.571,0.633,0.526,0.667,0.408,0.17,0.596
linear,15,-70.1,102.1,-0.5,0.804,0.888,0.721,0.819,0.618,0.804,0.613,0.526,0.64,0.395,0.145,0.583,0.633,0.526,0.667,0.408,0.17,0.596
