Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-0.4,-0.4,-0.4,0.711,0.0,1.0,0.0,0.0,0.5,0.692,0.0,1.0,0.0,0.0,0.5,0.692,0.0,1.0,0.0,0.0,0.5
RBF,1,0.01,-1.4,0.8,-0.1,0.895,0.8,0.933,0.811,0.742,0.867,0.915,0.875,0.933,0.865,0.804,0.904,0.923,0.875,0.944,0.875,0.819,0.91
RBF,1,0.001,-1.5,1.3,-0.2,0.885,0.7,0.96,0.775,0.707,0.83,0.854,0.875,0.844,0.788,0.687,0.86,0.846,0.875,0.833,0.778,0.672,0.854
RBF,1,0.0001,0.1,0.9,0.5,0.76,0.667,0.798,0.584,0.464,0.732,0.738,0.825,0.7,0.686,0.54,0.763,0.692,0.0,1.0,0.0,0.0,0.5
RBF,1,1e-05,0.9,1.0,0.9,0.289,1.0,0.0,0.448,0.0,0.5,0.308,1.0,0.0,0.471,0.0,0.5,0.692,0.0,1.0,0.0,0.0,0.5
RBF,5,0.1,-0.4,-0.4,-0.4,0.711,0.0,1.0,0.0,0.0,0.5,0.692,0.0,1.0,0.0,0.0,0.5,0.692,0.0,1.0,0.0,0.0,0.5
RBF,5,0.01,-1.4,0.8,-0.1,0.895,0.8,0.933,0.811,0.742,0.867,0.923,0.875,0.944,0.875,0.819,0.91,0.923,0.875,0.944,0.875,0.819,0.91
RBF,5,0.001,-1.7,2.4,-0.3,0.885,0.767,0.932,0.791,0.714,0.85,0.769,0.875,0.722,0.702,0.556,0.799,0.769,0.875,0.722,0.7,0.553,0.799
RBF,5,0.0001,-1.5,0.9,-0.1,0.855,0.6,0.96,0.693,0.633,0.78,0.846,0.775,0.878,0.756,0.645,0.826,0.885,0.875,0.889,0.824,0.741,0.882
RBF,5,1e-05,-0.1,0.9,0.8,0.816,0.433,0.973,0.503,0.48,0.703,0.785,0.45,0.933,0.499,0.446,0.692,0.808,0.375,1.0,0.545,0.542,0.688
RBF,10,0.1,-0.4,-0.4,-0.4,0.711,0.0,1.0,0.0,0.0,0.5,0.692,0.0,1.0,0.0,0.0,0.5,0.692,0.0,1.0,0.0,0.0,0.5
RBF,10,0.01,-1.4,0.8,-0.1,0.895,0.8,0.933,0.811,0.742,0.867,0.923,0.875,0.944,0.875,0.819,0.91,0.923,0.875,0.944,0.875,0.819,0.91
RBF,10,0.001,-1.9,2.5,-0.1,0.885,0.667,0.973,0.758,0.703,0.82,0.846,0.85,0.844,0.774,0.67,0.847,0.846,0.875,0.833,0.778,0.672,0.854
RBF,10,0.0001,-1.8,1.5,-0.2,0.856,0.667,0.933,0.727,0.638,0.8,0.823,0.85,0.811,0.747,0.626,0.831,0.808,0.875,0.778,0.737,0.61,0.826
RBF,10,1e-05,-0.3,0.9,0.6,0.816,0.433,0.973,0.503,0.48,0.703,0.785,0.45,0.933,0.499,0.446,0.692,0.808,0.375,1.0,0.545,0.542,0.688
