Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-1.4,0.8,0.1,0.913,0.733,0.987,0.805,0.788,0.86,0.877,0.625,0.989,0.752,0.711,0.807,0.885,0.625,1.0,0.769,0.732,0.812
RBF,1,0.01,-1.5,2.0,0.0,0.904,0.733,0.973,0.79,0.762,0.853,0.854,0.775,0.889,0.763,0.659,0.832,0.846,0.75,0.889,0.75,0.639,0.819
RBF,1,0.001,-1.0,0.9,-0.3,0.856,0.667,0.933,0.718,0.657,0.8,0.808,0.625,0.889,0.653,0.536,0.757,0.846,0.75,0.889,0.75,0.639,0.819
RBF,1,0.0001,0.7,1.0,0.8,0.665,0.767,0.626,0.601,0.413,0.696,0.669,0.85,0.589,0.639,0.432,0.719,0.692,0.0,1.0,0.0,0.0,0.5
RBF,1,1e-05,1.0,1.0,1.0,0.711,0.0,1.0,0.0,0.0,0.5,0.692,0.0,1.0,0.0,0.0,0.5,0.692,0.0,1.0,0.0,0.0,0.5
RBF,5,0.1,-1.6,0.8,-0.1,0.913,0.833,0.947,0.845,0.792,0.89,0.869,0.75,0.922,0.778,0.688,0.836,0.846,0.75,0.889,0.75,0.639,0.819
RBF,5,0.01,-1.9,3.6,0.1,0.894,0.7,0.972,0.747,0.729,0.836,0.869,0.825,0.889,0.792,0.7,0.857,0.885,0.875,0.889,0.824,0.741,0.882
RBF,5,0.001,-1.7,2.4,0.0,0.846,0.667,0.92,0.708,0.632,0.793,0.831,0.7,0.889,0.717,0.597,0.794,0.885,0.875,0.889,0.824,0.741,0.882
RBF,5,0.0001,-0.6,0.9,0.2,0.73,0.467,0.84,0.404,0.344,0.653,0.715,0.4,0.856,0.437,0.38,0.628,0.769,0.25,1.0,0.4,0.433,0.625
RBF,5,1e-05,-0.1,1.0,0.9,0.635,0.633,0.64,0.456,0.287,0.637,0.638,0.675,0.622,0.475,0.291,0.649,0.808,0.375,1.0,0.545,0.542,0.688
RBF,10,0.1,-1.6,0.8,-0.1,0.913,0.833,0.947,0.845,0.792,0.89,0.869,0.75,0.922,0.778,0.688,0.836,0.846,0.75,0.889,0.75,0.639,0.819
RBF,10,0.01,-2.2,4.2,-0.3,0.865,0.767,0.906,0.756,0.678,0.836,0.885,0.9,0.878,0.826,0.747,0.889,0.885,0.875,0.889,0.824,0.741,0.882
RBF,10,0.001,-2.1,2.9,0.1,0.875,0.667,0.96,0.751,0.69,0.813,0.846,0.75,0.889,0.748,0.638,0.819,0.846,0.75,0.889,0.75,0.639,0.819
RBF,10,0.0001,-1.1,1.0,-0.3,0.847,0.633,0.933,0.675,0.625,0.783,0.815,0.6,0.911,0.656,0.558,0.756,0.846,0.75,0.889,0.75,0.639,0.819
RBF,10,1e-05,-0.1,1.0,0.8,0.635,0.633,0.64,0.456,0.287,0.637,0.638,0.675,0.622,0.475,0.291,0.649,0.808,0.375,1.0,0.545,0.542,0.688
