Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-0.7,-0.3,-0.4,0.702,0.867,0.634,0.631,0.479,0.75,0.754,1.0,0.644,0.716,0.6,0.822,0.769,1.0,0.667,0.727,0.617,0.833
RBF,1,0.01,-1.4,1.3,-0.4,0.817,0.833,0.81,0.728,0.617,0.821,0.823,0.975,0.756,0.774,0.678,0.865,0.846,1.0,0.778,0.8,0.72,0.889
RBF,1,0.001,-1.4,1.3,-0.3,0.846,0.7,0.905,0.724,0.619,0.802,0.8,0.75,0.822,0.698,0.553,0.786,0.769,0.75,0.778,0.667,0.501,0.764
RBF,1,0.0001,0.5,1.0,0.7,0.75,0.6,0.813,0.521,0.421,0.707,0.754,0.65,0.8,0.628,0.493,0.725,0.692,0.0,1.0,0.0,0.0,0.5
RBF,1,1e-05,0.9,1.0,0.9,0.289,1.0,0.0,0.448,0.0,0.5,0.308,1.0,0.0,0.471,0.0,0.5,0.692,0.0,1.0,0.0,0.0,0.5
RBF,5,0.1,-0.7,-0.3,-0.4,0.711,0.867,0.648,0.636,0.489,0.757,0.754,1.0,0.644,0.716,0.6,0.822,0.769,1.0,0.667,0.727,0.617,0.833
RBF,5,0.01,-1.7,1.3,-0.1,0.866,0.7,0.933,0.75,0.675,0.817,0.854,0.7,0.922,0.746,0.649,0.811,0.885,0.75,0.944,0.8,0.723,0.847
RBF,5,0.001,-2.2,2.5,-0.3,0.817,0.7,0.865,0.683,0.563,0.782,0.754,0.85,0.711,0.679,0.525,0.781,0.769,1.0,0.667,0.727,0.617,0.833
RBF,5,0.0001,-1.2,1.0,-0.2,0.865,0.733,0.919,0.752,0.67,0.826,0.815,0.725,0.856,0.712,0.581,0.79,0.808,0.75,0.833,0.706,0.566,0.792
RBF,5,1e-05,-0.1,1.0,0.9,0.769,0.2,1.0,0.3,0.308,0.6,0.777,0.275,1.0,0.396,0.405,0.638,0.769,0.25,1.0,0.4,0.433,0.625
RBF,10,0.1,-0.7,-0.3,-0.4,0.711,0.867,0.648,0.636,0.489,0.757,0.754,1.0,0.644,0.716,0.6,0.822,0.769,1.0,0.667,0.727,0.617,0.833
RBF,10,0.01,-1.8,1.3,-0.2,0.857,0.7,0.92,0.738,0.654,0.81,0.862,0.75,0.911,0.77,0.672,0.831,0.846,0.75,0.889,0.75,0.639,0.819
RBF,10,0.001,-2.4,2.8,-0.1,0.817,0.6,0.906,0.642,0.535,0.753,0.785,0.75,0.8,0.684,0.542,0.775,0.808,0.75,0.833,0.706,0.566,0.792
RBF,10,0.0001,-1.5,1.4,-0.3,0.827,0.7,0.878,0.696,0.577,0.789,0.777,0.75,0.789,0.675,0.515,0.769,0.769,0.75,0.778,0.667,0.501,0.764
RBF,10,1e-05,-0.2,1.0,0.7,0.769,0.567,0.853,0.529,0.466,0.71,0.731,0.55,0.811,0.501,0.377,0.681,0.808,0.375,1.0,0.545,0.542,0.688
