Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-7.0,5.2,0.1,0.906,0.938,0.875,0.909,0.816,0.906,0.656,0.347,0.753,0.326,0.097,0.55,0.646,0.316,0.75,0.3,0.064,0.533
poly,1,2,0.1,1,-6.9,5.1,0.5,0.933,0.917,0.95,0.931,0.87,0.933,0.729,0.232,0.887,0.291,0.145,0.559,0.722,0.211,0.883,0.267,0.116,0.547
poly,1,2,0.1,2,-6.8,6.1,0.5,0.938,0.925,0.95,0.936,0.877,0.938,0.724,0.221,0.883,0.277,0.127,0.552,0.722,0.211,0.883,0.267,0.116,0.547
poly,1,2,0.1,3,-6.7,6.8,0.6,0.933,0.908,0.958,0.931,0.87,0.933,0.737,0.221,0.9,0.287,0.156,0.561,0.734,0.158,0.917,0.222,0.106,0.537
poly,1,2,0.1,4,-6.6,7.2,0.6,0.938,0.921,0.954,0.936,0.877,0.938,0.729,0.221,0.89,0.283,0.143,0.556,0.747,0.158,0.933,0.231,0.137,0.546
poly,1,2,0.01,0,-2.1,3.9,-0.3,0.854,0.8,0.908,0.845,0.714,0.854,0.737,0.368,0.853,0.399,0.235,0.611,0.747,0.421,0.85,0.444,0.282,0.636
poly,1,2,0.01,1,-4.0,4.2,-0.2,0.89,0.946,0.833,0.895,0.784,0.89,0.704,0.632,0.727,0.506,0.319,0.679,0.722,0.632,0.75,0.522,0.344,0.691
poly,1,2,0.01,2,-4.7,5.0,-0.0,0.894,0.929,0.858,0.897,0.79,0.894,0.704,0.484,0.773,0.439,0.243,0.629,0.722,0.421,0.817,0.421,0.238,0.619
poly,1,2,0.01,3,-5.5,5.5,0.3,0.9,0.888,0.912,0.899,0.8,0.9,0.729,0.379,0.84,0.4,0.229,0.609,0.734,0.368,0.85,0.4,0.232,0.609
poly,1,2,0.01,4,-6.1,5.7,0.3,0.904,0.896,0.912,0.903,0.809,0.904,0.719,0.389,0.823,0.399,0.218,0.606,0.734,0.368,0.85,0.4,0.232,0.609
poly,1,2,0.001,0,-0.2,0.5,0.1,0.627,0.271,0.983,0.408,0.364,0.627,0.739,0.084,0.947,0.124,0.056,0.515,0.734,0.053,0.95,0.087,0.005,0.501
poly,1,2,0.001,1,-2.1,2.1,0.0,0.777,0.667,0.888,0.749,0.57,0.777,0.772,0.505,0.857,0.515,0.368,0.681,0.772,0.526,0.85,0.526,0.376,0.688
poly,1,2,0.001,2,-2.7,2.7,-0.3,0.804,0.858,0.75,0.814,0.613,0.804,0.673,0.568,0.707,0.456,0.246,0.638,0.658,0.579,0.683,0.449,0.231,0.631
poly,1,2,0.001,3,-3.2,3.0,-0.4,0.817,0.929,0.704,0.836,0.653,0.817,0.646,0.716,0.623,0.493,0.291,0.67,0.684,0.789,0.65,0.545,0.377,0.72
poly,1,2,0.001,4,-3.6,3.2,-0.1,0.838,0.842,0.833,0.838,0.675,0.838,0.732,0.589,0.777,0.515,0.339,0.683,0.772,0.632,0.817,0.571,0.422,0.724
poly,1,3,0.1,0,-8.5,9.2,0.1,0.917,0.929,0.904,0.917,0.834,0.917,0.722,0.347,0.84,0.375,0.198,0.594,0.734,0.368,0.85,0.4,0.232,0.609
poly,1,3,0.1,1,-7.4,4.5,0.3,0.923,0.904,0.942,0.921,0.847,0.923,0.724,0.253,0.873,0.306,0.148,0.563,0.709,0.263,0.85,0.303,0.127,0.557
poly,1,3,0.1,2,-7.0,5.0,0.2,0.925,0.929,0.921,0.925,0.851,0.925,0.694,0.274,0.827,0.302,0.11,0.55,0.684,0.263,0.817,0.286,0.085,0.54
poly,1,3,0.1,3,-6.7,5.4,0.3,0.929,0.929,0.929,0.929,0.859,0.929,0.706,0.242,0.853,0.284,0.109,0.548,0.722,0.263,0.867,0.312,0.15,0.565
poly,1,3,0.1,4,-6.5,5.7,0.3,0.929,0.933,0.925,0.929,0.859,0.929,0.706,0.242,0.853,0.284,0.11,0.548,0.722,0.263,0.867,0.312,0.15,0.565
poly,1,3,0.01,0,-2.0,5.9,-0.7,0.844,0.888,0.8,0.85,0.692,0.844,0.704,0.547,0.753,0.474,0.28,0.65,0.722,0.579,0.767,0.5,0.318,0.673
poly,1,3,0.01,1,-4.0,4.3,0.1,0.908,0.921,0.896,0.909,0.818,0.908,0.699,0.253,0.84,0.287,0.103,0.546,0.696,0.211,0.85,0.25,0.07,0.53
poly,1,3,0.01,2,-6.0,7.1,0.2,0.91,0.938,0.883,0.912,0.825,0.91,0.686,0.274,0.817,0.296,0.098,0.545,0.696,0.263,0.833,0.294,0.105,0.548
