Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-4.4,6.9,0.4,0.94,0.942,0.938,0.939,0.88,0.94,0.734,0.242,0.89,0.304,0.162,0.566,0.747,0.211,0.917,0.286,0.171,0.564
poly,1,2,0.1,1,-6.0,6.8,0.5,0.944,0.933,0.954,0.942,0.889,0.944,0.734,0.211,0.9,0.276,0.143,0.555,0.747,0.211,0.917,0.286,0.171,0.564
poly,1,2,0.1,2,-6.5,7.1,0.4,0.948,0.962,0.933,0.948,0.897,0.948,0.719,0.2,0.883,0.255,0.104,0.542,0.722,0.158,0.9,0.214,0.078,0.529
poly,1,2,0.1,3,-6.8,7.5,0.4,0.95,0.962,0.938,0.95,0.901,0.95,0.719,0.189,0.887,0.242,0.095,0.538,0.709,0.158,0.883,0.207,0.053,0.521
poly,1,2,0.1,4,-7.1,8.1,0.4,0.95,0.962,0.938,0.95,0.901,0.95,0.709,0.2,0.87,0.247,0.084,0.535,0.709,0.158,0.883,0.207,0.053,0.521
poly,1,2,0.01,0,-2.3,7.1,-0.2,0.9,0.883,0.917,0.898,0.801,0.9,0.699,0.347,0.81,0.355,0.159,0.579,0.722,0.421,0.817,0.421,0.238,0.619
poly,1,2,0.01,1,-4.3,5.7,0.4,0.904,0.875,0.933,0.901,0.81,0.904,0.719,0.253,0.867,0.301,0.14,0.56,0.734,0.211,0.9,0.276,0.142,0.555
poly,1,2,0.01,2,-6.1,7.4,0.2,0.9,0.917,0.883,0.902,0.801,0.9,0.699,0.326,0.817,0.342,0.148,0.571,0.684,0.211,0.833,0.242,0.049,0.522
poly,1,2,0.01,3,-7.5,8.7,0.2,0.904,0.925,0.883,0.906,0.809,0.904,0.684,0.295,0.807,0.309,0.105,0.551,0.658,0.211,0.8,0.229,0.011,0.505
poly,1,2,0.01,4,-8.8,10.0,0.1,0.9,0.946,0.854,0.905,0.803,0.9,0.671,0.389,0.76,0.363,0.144,0.575,0.646,0.211,0.783,0.222,-0.006,0.497
poly,1,2,0.001,0,-0.2,1.0,0.2,0.673,0.442,0.904,0.53,0.429,0.673,0.689,0.211,0.84,0.206,0.045,0.525,0.747,0.105,0.95,0.167,0.097,0.528
poly,1,2,0.001,1,-2.5,2.0,-0.1,0.827,0.833,0.821,0.828,0.656,0.827,0.678,0.442,0.753,0.398,0.184,0.598,0.696,0.474,0.767,0.429,0.226,0.62
poly,1,2,0.001,2,-3.2,3.7,-0.1,0.85,0.904,0.796,0.858,0.705,0.85,0.671,0.526,0.717,0.434,0.219,0.621,0.646,0.474,0.7,0.391,0.157,0.587
poly,1,2,0.001,3,-3.5,3.9,0.1,0.858,0.875,0.842,0.861,0.719,0.858,0.689,0.432,0.77,0.4,0.193,0.601,0.696,0.421,0.783,0.4,0.198,0.602
poly,1,2,0.001,4,-4.0,4.2,0.3,0.871,0.833,0.908,0.866,0.746,0.871,0.724,0.411,0.823,0.418,0.238,0.617,0.722,0.421,0.817,0.421,0.238,0.619
poly,1,3,0.1,0,-9.0,13.8,0.1,0.944,0.954,0.933,0.944,0.889,0.944,0.709,0.253,0.853,0.294,0.12,0.553,0.722,0.263,0.867,0.312,0.15,0.565
poly,1,3,0.1,1,-7.9,9.7,0.4,0.944,0.929,0.958,0.942,0.889,0.944,0.737,0.253,0.89,0.315,0.173,0.571,0.734,0.211,0.9,0.276,0.142,0.555
poly,1,3,0.1,2,-7.4,7.8,0.1,0.942,0.979,0.904,0.944,0.886,0.942,0.722,0.305,0.853,0.345,0.174,0.579,0.734,0.316,0.867,0.364,0.204,0.591
poly,1,3,0.1,3,-7.3,7.3,0.2,0.944,0.967,0.921,0.945,0.889,0.944,0.732,0.274,0.877,0.328,0.175,0.575,0.734,0.263,0.883,0.323,0.174,0.573
poly,1,3,0.1,4,-7.2,7.2,0.2,0.944,0.967,0.921,0.945,0.889,0.944,0.719,0.253,0.867,0.3,0.137,0.56,0.722,0.211,0.883,0.267,0.116,0.547
poly,1,3,0.01,0,-2.7,12.5,-0.4,0.888,0.85,0.925,0.883,0.778,0.888,0.744,0.389,0.857,0.421,0.262,0.623,0.734,0.368,0.85,0.4,0.232,0.609
poly,1,3,0.01,1,-7.0,7.9,0.2,0.935,0.967,0.904,0.937,0.873,0.935,0.706,0.263,0.847,0.297,0.12,0.555,0.696,0.158,0.867,0.2,0.03,0.512
poly,1,3,0.01,2,-8.1,9.9,0.5,0.938,0.95,0.925,0.938,0.876,0.938,0.694,0.179,0.857,0.218,0.045,0.518,0.696,0.105,0.883,0.143,-0.015,0.494
poly,1,3,0.01,3,-8.8,10.6,0.5,0.935,0.962,0.908,0.937,0.873,0.935,0.699,0.2,0.857,0.243,0.07,0.528,0.696,0.105,0.883,0.143,-0.015,0.494
poly,1,3,0.01,4,-9.5,11.4,0.5,0.935,0.962,0.908,0.937,0.873,0.935,0.689,0.2,0.843,0.239,0.056,0.522,0.684,0.105,0.867,0.138,-0.036,0.486
poly,1,3,0.001,0,0.2,0.7,0.4,0.565,0.333,0.796,0.356,0.228,0.565,0.651,0.263,0.773,0.209,0.067,0.518,0.747,0.105,0.95,0.167,0.097,0.528
poly,1,3,0.001,1,-2.7,3.5,-0.1,0.842,0.883,0.8,0.848,0.687,0.842,0.673,0.484,0.733,0.417,0.2,0.609,0.684,0.474,0.75,0.419,0.208,0.612
poly,1,3,0.001,2,-4.6,4.9,0.2,0.881,0.883,0.879,0.882,0.764,0.881,0.699,0.368,0.803,0.371,0.173,0.586,0.696,0.368,0.8,0.368,0.168,0.584
poly,1,3,0.001,3,-7.3,6.4,-0.3,0.871,0.967,0.775,0.883,0.757,0.871,0.628,0.558,0.65,0.419,0.182,0.604,0.646,0.526,0.683,0.417,0.186,0.605
poly,1,3,0.001,4,-8.8,8.7,-0.2,0.879,0.967,0.792,0.889,0.771,0.879,0.651,0.505,0.697,0.412,0.182,0.601,0.671,0.579,0.7,0.458,0.247,0.639
poly,5,2,0.1,0,-4.4,6.9,0.4,0.94,0.942,0.938,0.939,0.88,0.94,0.734,0.242,0.89,0.304,0.162,0.566,0.747,0.211,0.917,0.286,0.171,0.564
poly,5,2,0.1,1,-6.0,6.8,0.5,0.944,0.933,0.954,0.942,0.889,0.944,0.734,0.211,0.9,0.276,0.143,0.555,0.747,0.211,0.917,0.286,0.171,0.564
poly,5,2,0.1,2,-6.5,7.1,0.4,0.948,0.962,0.933,0.948,0.897,0.948,0.719,0.2,0.883,0.255,0.104,0.542,0.722,0.158,0.9,0.214,0.078,0.529
poly,5,2,0.1,3,-6.8,7.5,0.4,0.95,0.962,0.938,0.95,0.901,0.95,0.719,0.189,0.887,0.242,0.095,0.538,0.709,0.158,0.883,0.207,0.053,0.521
poly,5,2,0.1,4,-7.1,8.1,0.4,0.95,0.962,0.938,0.95,0.901,0.95,0.709,0.2,0.87,0.247,0.084,0.535,0.709,0.158,0.883,0.207,0.053,0.521
poly,5,2,0.01,0,-4.1,8.4,0.0,0.931,0.958,0.904,0.933,0.864,0.931,0.714,0.347,0.83,0.366,0.183,0.589,0.722,0.316,0.85,0.353,0.181,0.583
poly,5,2,0.01,1,-8.5,9.6,0.5,0.935,0.95,0.921,0.936,0.872,0.935,0.711,0.253,0.857,0.294,0.126,0.555,0.709,0.158,0.883,0.207,0.053,0.521
poly,5,2,0.01,2,-9.9,11.8,0.5,0.927,0.95,0.904,0.928,0.856,0.927,0.704,0.253,0.847,0.295,0.119,0.55,0.696,0.158,0.867,0.2,0.03,0.512
poly,5,2,0.01,3,-10.8,13.6,0.4,0.917,0.958,0.875,0.92,0.837,0.917,0.689,0.305,0.81,0.324,0.126,0.558,0.684,0.158,0.85,0.194,0.009,0.504
poly,5,2,0.01,4,-11.2,15.2,0.3,0.91,0.962,0.858,0.915,0.826,0.91,0.663,0.305,0.777,0.307,0.088,0.541,0.671,0.211,0.817,0.235,0.03,0.514
poly,5,2,0.001,0,-1.0,1.4,-0.3,0.754,0.575,0.933,0.697,0.547,0.754,0.676,0.221,0.82,0.241,0.041,0.521,0.684,0.105,0.867,0.138,-0.036,0.486
poly,5,2,0.001,1,-4.3,4.4,0.3,0.879,0.858,0.9,0.877,0.761,0.879,0.711,0.379,0.817,0.388,0.201,0.598,0.709,0.368,0.817,0.378,0.189,0.593
poly,5,2,0.001,2,-5.9,5.7,0.5,0.877,0.829,0.925,0.871,0.759,0.877,0.734,0.368,0.85,0.4,0.232,0.609,0.734,0.421,0.833,0.432,0.259,0.627
poly,5,2,0.001,3,-8.1,6.6,-0.1,0.877,0.938,0.817,0.884,0.76,0.877,0.671,0.516,0.72,0.431,0.214,0.618,0.671,0.526,0.717,0.435,0.219,0.621
poly,5,2,0.001,4,-8.8,7.8,-0.0,0.881,0.933,0.829,0.887,0.768,0.881,0.671,0.495,0.727,0.42,0.203,0.611,0.696,0.526,0.75,0.455,0.254,0.638
poly,5,3,0.1,0,-9.0,13.8,0.1,0.944,0.954,0.933,0.944,0.889,0.944,0.709,0.253,0.853,0.294,0.12,0.553,0.722,0.263,0.867,0.312,0.15,0.565
poly,5,3,0.1,1,-7.9,9.7,0.4,0.944,0.929,0.958,0.942,0.889,0.944,0.737,0.253,0.89,0.315,0.173,0.571,0.734,0.211,0.9,0.276,0.142,0.555
poly,5,3,0.1,2,-7.4,7.8,0.1,0.942,0.979,0.904,0.944,0.886,0.942,0.722,0.305,0.853,0.345,0.174,0.579,0.734,0.316,0.867,0.364,0.204,0.591
poly,5,3,0.1,3,-7.3,7.3,0.2,0.944,0.967,0.921,0.945,0.889,0.944,0.732,0.274,0.877,0.328,0.175,0.575,0.734,0.263,0.883,0.323,0.174,0.573
poly,5,3,0.1,4,-7.2,7.2,0.2,0.944,0.967,0.921,0.945,0.889,0.944,0.719,0.253,0.867,0.3,0.137,0.56,0.722,0.211,0.883,0.267,0.116,0.547
poly,5,3,0.01,0,-6.1,18.9,-0.2,0.933,0.946,0.921,0.934,0.868,0.933,0.734,0.379,0.847,0.407,0.238,0.613,0.722,0.316,0.85,0.353,0.181,0.583
poly,5,3,0.01,1,-7.4,8.1,0.4,0.95,0.962,0.938,0.95,0.901,0.95,0.706,0.2,0.867,0.246,0.081,0.533,0.696,0.105,0.883,0.143,-0.015,0.494
poly,5,3,0.01,2,-7.9,9.7,0.5,0.944,0.962,0.925,0.944,0.889,0.944,0.696,0.189,0.857,0.231,0.057,0.523,0.696,0.105,0.883,0.143,-0.015,0.494
poly,5,3,0.01,3,-8.8,10.6,0.5,0.935,0.962,0.908,0.937,0.873,0.935,0.699,0.2,0.857,0.243,0.07,0.528,0.696,0.105,0.883,0.143,-0.015,0.494
poly,5,3,0.01,4,-9.5,11.4,0.5,0.935,0.962,0.908,0.937,0.873,0.935,0.689,0.2,0.843,0.239,0.056,0.522,0.684,0.105,0.867,0.138,-0.036,0.486
poly,5,3,0.001,0,0.1,1.0,0.3,0.631,0.279,0.983,0.422,0.371,0.631,0.732,0.137,0.92,0.191,0.08,0.528,0.759,0.105,0.967,0.174,0.14,0.536
poly,5,3,0.001,1,-4.7,4.9,0.4,0.885,0.854,0.917,0.882,0.773,0.885,0.727,0.337,0.85,0.373,0.204,0.593,0.734,0.368,0.85,0.4,0.232,0.609
poly,5,3,0.001,2,-8.7,9.4,0.5,0.89,0.871,0.908,0.887,0.78,0.89,0.716,0.326,0.84,0.356,0.178,0.583,0.709,0.211,0.867,0.258,0.092,0.539
poly,5,3,0.001,3,-12.4,13.5,0.3,0.89,0.925,0.854,0.894,0.782,0.89,0.686,0.337,0.797,0.342,0.138,0.567,0.658,0.263,0.783,0.27,0.047,0.523
poly,5,3,0.001,4,-14.4,17.7,0.4,0.888,0.929,0.846,0.892,0.778,0.888,0.678,0.316,0.793,0.326,0.117,0.555,0.671,0.263,0.8,0.278,0.066,0.532
poly,10,2,0.1,0,-4.4,6.9,0.4,0.94,0.942,0.938,0.939,0.88,0.94,0.734,0.242,0.89,0.304,0.162,0.566,0.747,0.211,0.917,0.286,0.171,0.564
poly,10,2,0.1,1,-6.0,6.8,0.5,0.944,0.933,0.954,0.942,0.889,0.944,0.734,0.211,0.9,0.276,0.143,0.555,0.747,0.211,0.917,0.286,0.171,0.564
poly,10,2,0.1,2,-6.5,7.1,0.4,0.948,0.962,0.933,0.948,0.897,0.948,0.719,0.2,0.883,0.255,0.104,0.542,0.722,0.158,0.9,0.214,0.078,0.529
poly,10,2,0.1,3,-6.8,7.5,0.4,0.95,0.962,0.938,0.95,0.901,0.95,0.719,0.189,0.887,0.242,0.095,0.538,0.709,0.158,0.883,0.207,0.053,0.521
poly,10,2,0.1,4,-7.1,8.1,0.4,0.95,0.962,0.938,0.95,0.901,0.95,0.709,0.2,0.87,0.247,0.084,0.535,0.709,0.158,0.883,0.207,0.053,0.521
poly,10,2,0.01,0,-4.7,7.7,0.1,0.933,0.958,0.908,0.935,0.869,0.933,0.699,0.305,0.823,0.324,0.132,0.564,0.684,0.211,0.833,0.242,0.049,0.522
poly,10,2,0.01,1,-8.3,10.0,0.5,0.938,0.962,0.912,0.939,0.877,0.938,0.699,0.2,0.857,0.242,0.07,0.528,0.709,0.158,0.883,0.207,0.053,0.521
poly,10,2,0.01,2,-9.8,11.7,0.5,0.933,0.962,0.904,0.935,0.869,0.933,0.699,0.242,0.843,0.282,0.103,0.543,0.696,0.158,0.867,0.2,0.03,0.512
poly,10,2,0.01,3,-10.8,13.5,0.5,0.923,0.954,0.892,0.925,0.848,0.923,0.701,0.274,0.837,0.309,0.126,0.555,0.684,0.158,0.85,0.194,0.009,0.504
poly,10,2,0.01,4,-11.2,15.2,0.3,0.91,0.962,0.858,0.915,0.826,0.91,0.666,0.316,0.777,0.316,0.098,0.546,0.671,0.211,0.817,0.235,0.03,0.514
poly,10,2,0.001,0,-1.4,1.9,-0.4,0.812,0.783,0.842,0.805,0.631,0.812,0.678,0.484,0.74,0.413,0.205,0.612,0.696,0.421,0.783,0.4,0.198,0.602
poly,10,2,0.001,1,-5.8,5.6,0.3,0.883,0.875,0.892,0.883,0.768,0.883,0.711,0.358,0.823,0.373,0.187,0.591,0.722,0.421,0.817,0.421,0.238,0.619
poly,10,2,0.001,2,-8.5,7.9,-0.0,0.879,0.933,0.825,0.886,0.764,0.879,0.673,0.495,0.73,0.422,0.206,0.612,0.709,0.526,0.767,0.465,0.272,0.646
poly,10,2,0.001,3,-9.5,9.7,-0.0,0.885,0.946,0.825,0.892,0.777,0.885,0.671,0.463,0.737,0.404,0.185,0.6,0.684,0.421,0.767,0.39,0.179,0.594
poly,10,2,0.001,4,-10.9,10.9,-0.1,0.879,0.958,0.8,0.888,0.768,0.879,0.666,0.495,0.72,0.417,0.196,0.607,0.671,0.474,0.733,0.409,0.19,0.604
poly,10,3,0.1,0,-9.0,13.8,0.1,0.944,0.954,0.933,0.944,0.889,0.944,0.709,0.253,0.853,0.294,0.12,0.553,0.722,0.263,0.867,0.312,0.15,0.565
poly,10,3,0.1,1,-7.9,9.7,0.4,0.944,0.929,0.958,0.942,0.889,0.944,0.737,0.253,0.89,0.315,0.173,0.571,0.734,0.211,0.9,0.276,0.142,0.555
poly,10,3,0.1,2,-7.4,7.8,0.1,0.942,0.979,0.904,0.944,0.886,0.942,0.722,0.305,0.853,0.345,0.174,0.579,0.734,0.316,0.867,0.364,0.204,0.591
poly,10,3,0.1,3,-7.3,7.3,0.2,0.944,0.967,0.921,0.945,0.889,0.944,0.732,0.274,0.877,0.328,0.175,0.575,0.734,0.263,0.883,0.323,0.174,0.573
poly,10,3,0.1,4,-7.2,7.2,0.2,0.944,0.967,0.921,0.945,0.889,0.944,0.719,0.253,0.867,0.3,0.137,0.56,0.722,0.211,0.883,0.267,0.116,0.547
poly,10,3,0.01,0,-7.8,24.0,-0.1,0.942,0.95,0.933,0.942,0.884,0.942,0.724,0.347,0.843,0.377,0.203,0.595,0.734,0.316,0.867,0.364,0.204,0.591
poly,10,3,0.01,1,-7.4,8.2,0.4,0.95,0.962,0.938,0.95,0.901,0.95,0.709,0.211,0.867,0.258,0.093,0.539,0.696,0.105,0.883,0.143,-0.015,0.494
poly,10,3,0.01,2,-7.9,9.7,0.5,0.944,0.962,0.925,0.944,0.889,0.944,0.696,0.189,0.857,0.231,0.057,0.523,0.696,0.105,0.883,0.143,-0.015,0.494
poly,10,3,0.01,3,-8.8,10.6,0.5,0.935,0.962,0.908,0.937,0.873,0.935,0.699,0.2,0.857,0.243,0.07,0.528,0.696,0.105,0.883,0.143,-0.015,0.494
poly,10,3,0.01,4,-9.5,11.4,0.5,0.935,0.962,0.908,0.937,0.873,0.935,0.689,0.2,0.843,0.239,0.056,0.522,0.684,0.105,0.867,0.138,-0.036,0.486
poly,10,3,0.001,0,-0.3,1.3,0.1,0.646,0.433,0.858,0.504,0.402,0.646,0.656,0.232,0.79,0.197,0.029,0.511,0.734,0.105,0.933,0.16,0.062,0.519
poly,10,3,0.001,1,-6.7,6.7,-0.0,0.888,0.925,0.85,0.892,0.778,0.888,0.681,0.432,0.76,0.395,0.182,0.596,0.671,0.368,0.767,0.35,0.131,0.568
poly,10,3,0.001,2,-11.4,12.6,0.2,0.892,0.938,0.846,0.896,0.787,0.892,0.676,0.358,0.777,0.348,0.134,0.567,0.646,0.263,0.767,0.263,0.03,0.515
poly,10,3,0.001,3,-13.8,18.8,0.5,0.89,0.921,0.858,0.893,0.781,0.89,0.671,0.274,0.797,0.291,0.079,0.535,0.696,0.263,0.833,0.294,0.105,0.548
poly,10,3,0.001,4,-14.9,22.9,0.1,0.894,0.975,0.812,0.902,0.798,0.894,0.643,0.368,0.73,0.334,0.095,0.549,0.671,0.316,0.783,0.316,0.099,0.55
