Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-4.7,3.7,0.4,0.942,0.938,0.946,0.941,0.885,0.942,0.716,0.326,0.84,0.356,0.178,0.583,0.722,0.316,0.85,0.353,0.181,0.583
poly,1,2,0.1,1,-4.1,4.2,0.5,0.946,0.938,0.954,0.945,0.893,0.946,0.742,0.242,0.9,0.31,0.178,0.571,0.722,0.158,0.9,0.214,0.078,0.529
poly,1,2,0.1,2,-4.5,5.1,0.3,0.94,0.954,0.925,0.94,0.882,0.94,0.739,0.305,0.877,0.357,0.209,0.591,0.734,0.211,0.9,0.276,0.142,0.555
poly,1,2,0.1,3,-5.1,5.7,0.5,0.94,0.942,0.938,0.939,0.881,0.94,0.732,0.253,0.883,0.309,0.164,0.568,0.734,0.158,0.917,0.222,0.106,0.537
poly,1,2,0.1,4,-5.7,6.1,0.6,0.94,0.938,0.942,0.939,0.881,0.94,0.724,0.232,0.88,0.284,0.136,0.556,0.734,0.158,0.917,0.222,0.106,0.537
poly,1,2,0.01,0,-2.4,3.4,-0.3,0.871,0.862,0.879,0.87,0.743,0.871,0.727,0.516,0.793,0.476,0.295,0.655,0.722,0.474,0.8,0.45,0.265,0.637
poly,1,2,0.01,1,-6.0,4.1,0.1,0.902,0.921,0.883,0.903,0.806,0.902,0.744,0.474,0.83,0.471,0.303,0.652,0.747,0.421,0.85,0.444,0.282,0.636
poly,1,2,0.01,2,-8.8,4.8,0.3,0.904,0.908,0.9,0.904,0.81,0.904,0.729,0.379,0.84,0.403,0.23,0.609,0.734,0.368,0.85,0.4,0.232,0.609
poly,1,2,0.01,3,-10.5,5.4,0.4,0.902,0.904,0.9,0.902,0.806,0.902,0.732,0.389,0.84,0.412,0.241,0.615,0.696,0.263,0.833,0.294,0.105,0.548
poly,1,2,0.01,4,-11.6,6.0,0.3,0.904,0.917,0.892,0.905,0.811,0.904,0.727,0.421,0.823,0.428,0.249,0.622,0.722,0.421,0.817,0.421,0.238,0.619
poly,1,2,0.001,0,0.0,0.9,0.4,0.69,0.471,0.908,0.58,0.434,0.69,0.704,0.326,0.823,0.307,0.142,0.575,0.696,0.105,0.883,0.143,-0.015,0.494
poly,1,2,0.001,1,-2.6,1.8,-0.2,0.808,0.808,0.808,0.809,0.618,0.808,0.678,0.516,0.73,0.435,0.224,0.623,0.658,0.526,0.7,0.426,0.202,0.613
poly,1,2,0.001,2,-3.5,2.2,-0.2,0.823,0.875,0.771,0.833,0.651,0.823,0.668,0.537,0.71,0.438,0.221,0.623,0.671,0.526,0.717,0.435,0.219,0.621
poly,1,2,0.001,3,-4.0,2.7,-0.1,0.844,0.879,0.808,0.849,0.69,0.844,0.704,0.568,0.747,0.48,0.287,0.658,0.696,0.579,0.733,0.478,0.281,0.656
poly,1,2,0.001,4,-4.8,2.8,-0.3,0.84,0.929,0.75,0.854,0.692,0.84,0.638,0.653,0.633,0.464,0.247,0.643,0.595,0.632,0.583,0.429,0.184,0.607
poly,1,3,0.1,0,-5.4,11.8,0.3,0.94,0.933,0.946,0.939,0.88,0.94,0.752,0.4,0.863,0.437,0.282,0.632,0.747,0.368,0.867,0.412,0.256,0.618
