Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-13.5,5.1,0.4,0.912,0.9,0.925,0.911,0.826,0.912,0.739,0.316,0.873,0.366,0.214,0.595,0.772,0.368,0.9,0.438,0.309,0.634
poly,1,2,0.1,1,-11.9,4.4,0.2,0.935,0.967,0.904,0.937,0.873,0.935,0.719,0.379,0.827,0.393,0.214,0.603,0.734,0.421,0.833,0.432,0.259,0.627
poly,1,2,0.1,2,-11.6,4.4,0.3,0.935,0.967,0.904,0.937,0.874,0.935,0.732,0.4,0.837,0.421,0.25,0.618,0.734,0.421,0.833,0.432,0.259,0.627
poly,1,2,0.1,3,-11.5,5.0,0.3,0.929,0.971,0.888,0.932,0.864,0.929,0.711,0.4,0.81,0.403,0.216,0.605,0.722,0.368,0.833,0.389,0.21,0.601
poly,1,2,0.1,4,-11.6,5.6,0.5,0.923,0.946,0.9,0.925,0.849,0.923,0.722,0.337,0.843,0.369,0.195,0.59,0.747,0.368,0.867,0.412,0.256,0.618
poly,1,2,0.01,0,-2.1,2.6,-0.5,0.825,0.796,0.854,0.82,0.652,0.825,0.742,0.611,0.783,0.53,0.363,0.697,0.734,0.579,0.783,0.512,0.337,0.681
poly,1,2,0.01,1,-4.5,4.1,0.0,0.852,0.846,0.858,0.851,0.706,0.852,0.706,0.411,0.8,0.402,0.208,0.605,0.684,0.368,0.783,0.359,0.149,0.576
poly,1,2,0.01,2,-6.3,5.3,0.2,0.871,0.846,0.896,0.867,0.744,0.871,0.711,0.358,0.823,0.373,0.187,0.591,0.684,0.316,0.8,0.324,0.118,0.558
poly,1,2,0.01,3,-7.9,6.8,-0.3,0.862,0.942,0.783,0.873,0.735,0.862,0.648,0.537,0.683,0.423,0.195,0.61,0.646,0.526,0.683,0.417,0.186,0.605
poly,1,2,0.01,4,-8.6,7.7,-0.2,0.867,0.929,0.804,0.875,0.74,0.867,0.651,0.453,0.713,0.384,0.151,0.583,0.633,0.421,0.7,0.356,0.11,0.561
poly,1,2,0.001,0,-0.1,0.4,0.1,0.583,0.175,0.992,0.292,0.286,0.583,0.744,0.053,0.963,0.09,0.039,0.508,0.747,0.053,0.967,0.091,0.043,0.51
poly,1,2,0.001,1,-2.3,1.7,0.0,0.742,0.592,0.892,0.696,0.507,0.742,0.78,0.474,0.877,0.507,0.371,0.675,0.759,0.474,0.85,0.486,0.33,0.662
poly,1,2,0.001,2,-3.3,2.4,0.1,0.765,0.633,0.896,0.727,0.552,0.765,0.775,0.442,0.88,0.485,0.347,0.661,0.785,0.474,0.883,0.514,0.38,0.679
poly,1,2,0.001,3,-3.5,2.7,-0.1,0.781,0.763,0.8,0.777,0.567,0.781,0.749,0.526,0.82,0.5,0.335,0.673,0.734,0.526,0.8,0.488,0.311,0.663
poly,1,2,0.001,4,-3.8,3.0,-0.2,0.796,0.833,0.758,0.803,0.596,0.796,0.694,0.558,0.737,0.466,0.267,0.647,0.684,0.526,0.733,0.444,0.236,0.63
poly,1,3,0.1,0,-12.3,14.7,0.3,0.919,0.912,0.925,0.918,0.838,0.919,0.724,0.295,0.86,0.335,0.17,0.577,0.734,0.211,0.9,0.276,0.142,0.555
poly,1,3,0.1,1,-11.4,6.8,0.2,0.931,0.946,0.917,0.932,0.863,0.931,0.719,0.305,0.85,0.343,0.173,0.578,0.734,0.263,0.883,0.323,0.174,0.573
poly,1,3,0.1,2,-11.2,5.6,0.3,0.933,0.938,0.929,0.934,0.867,0.933,0.722,0.295,0.857,0.337,0.17,0.576,0.747,0.368,0.867,0.412,0.256,0.618
poly,1,3,0.1,3,-11.2,4.7,0.4,0.933,0.938,0.929,0.934,0.867,0.933,0.732,0.316,0.863,0.357,0.201,0.59,0.772,0.421,0.883,0.471,0.332,0.652
