Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-40.8,19.3,-0.2,0.704,0.758,0.65,0.72,0.413,0.704,0.625,0.526,0.657,0.403,0.161,0.591,0.62,0.579,0.633,0.423,0.184,0.606
poly,1,2,0.1,1,-30.7,11.1,0.2,0.771,0.758,0.783,0.768,0.544,0.771,0.671,0.505,0.723,0.423,0.207,0.614,0.671,0.474,0.733,0.409,0.19,0.604
poly,1,2,0.1,2,-32.6,12.3,0.2,0.765,0.767,0.762,0.766,0.531,0.765,0.663,0.484,0.72,0.408,0.186,0.602,0.658,0.474,0.717,0.4,0.173,0.595
poly,1,2,0.1,3,-34.3,12.9,0.4,0.754,0.692,0.817,0.738,0.515,0.754,0.673,0.358,0.773,0.345,0.128,0.566,0.696,0.421,0.783,0.4,0.198,0.602
poly,1,2,0.1,4,-34.5,13.8,0.5,0.752,0.646,0.858,0.722,0.517,0.752,0.686,0.295,0.81,0.312,0.11,0.552,0.709,0.368,0.817,0.378,0.189,0.593
poly,1,2,0.01,0,-2.3,3.3,-0.7,0.638,0.321,0.954,0.47,0.357,0.638,0.813,0.316,0.97,0.449,0.417,0.643,0.823,0.316,0.983,0.462,0.45,0.65
poly,1,2,0.01,1,-6.4,4.1,0.6,0.638,0.3,0.975,0.452,0.371,0.638,0.79,0.189,0.98,0.302,0.303,0.585,0.785,0.158,0.983,0.261,0.275,0.571
poly,1,2,0.01,2,-8.2,4.5,0.5,0.646,0.329,0.962,0.481,0.376,0.646,0.782,0.211,0.963,0.316,0.278,0.587,0.797,0.263,0.967,0.385,0.346,0.615
poly,1,2,0.01,3,-9.3,4.5,0.6,0.644,0.321,0.967,0.472,0.375,0.644,0.78,0.189,0.967,0.291,0.262,0.578,0.785,0.158,0.983,0.261,0.275,0.571
poly,1,2,0.01,4,-9.7,5.3,0.5,0.646,0.333,0.958,0.483,0.373,0.646,0.772,0.221,0.947,0.317,0.252,0.584,0.772,0.211,0.95,0.308,0.241,0.58
poly,1,2,0.001,0,-0.0,0.2,0.1,0.544,0.092,0.996,0.167,0.205,0.544,0.772,0.053,1.0,0.096,0.155,0.526,0.759,0.0,1.0,0.0,0.0,0.5
poly,1,2,0.001,1,-1.8,1.7,0.0,0.642,0.362,0.921,0.502,0.341,0.642,0.805,0.347,0.95,0.461,0.392,0.649,0.785,0.368,0.917,0.452,0.339,0.643
poly,1,2,0.001,2,-2.5,2.5,0.1,0.64,0.362,0.917,0.501,0.335,0.64,0.795,0.368,0.93,0.463,0.374,0.649,0.785,0.368,0.917,0.452,0.339,0.643
poly,1,2,0.001,3,-3.1,3.0,0.3,0.631,0.321,0.942,0.464,0.335,0.631,0.8,0.274,0.967,0.396,0.358,0.62,0.797,0.263,0.967,0.385,0.346,0.615
poly,1,2,0.001,4,-3.4,3.1,0.3,0.64,0.342,0.938,0.486,0.348,0.64,0.8,0.274,0.967,0.396,0.358,0.62,0.81,0.316,0.967,0.444,0.4,0.641
poly,1,3,0.1,0,-76.8,44.1,-0.1,0.673,0.404,0.942,0.548,0.414,0.673,0.737,0.032,0.96,0.055,-0.012,0.496,0.734,0.0,0.967,0.0,-0.091,0.483
poly,1,3,0.1,1,-53.1,14.3,-0.1,0.771,0.908,0.633,0.799,0.566,0.771,0.595,0.432,0.647,0.338,0.069,0.539,0.633,0.474,0.683,0.383,0.14,0.579
poly,1,3,0.1,2,-74.9,14.5,0.0,0.788,0.892,0.683,0.808,0.591,0.788,0.615,0.4,0.683,0.332,0.075,0.542,0.62,0.368,0.7,0.318,0.063,0.534
poly,1,3,0.1,3,-99.4,19.5,-0.1,0.773,0.896,0.65,0.798,0.567,0.773,0.595,0.432,0.647,0.339,0.069,0.539,0.595,0.368,0.667,0.304,0.032,0.518
poly,1,3,0.1,4,-111.6,24.7,-0.1,0.769,0.892,0.646,0.794,0.558,0.769,0.605,0.4,0.67,0.327,0.063,0.535,0.57,0.368,0.633,0.292,0.002,0.501
poly,1,3,0.01,0,-2.7,3.4,-0.6,0.608,0.283,0.933,0.41,0.291,0.608,0.8,0.326,0.95,0.436,0.395,0.638,0.797,0.211,0.983,0.333,0.34,0.597
poly,1,3,0.01,1,-8.3,4.5,0.6,0.644,0.317,0.971,0.468,0.378,0.644,0.797,0.189,0.99,0.309,0.345,0.59,0.797,0.158,1.0,0.273,0.353,0.579
poly,1,3,0.01,2,-13.3,6.5,-0.6,0.677,0.9,0.454,0.736,0.395,0.677,0.458,0.821,0.343,0.422,0.152,0.582,0.481,0.842,0.367,0.438,0.192,0.604
poly,1,3,0.01,3,-17.2,7.7,0.5,0.662,0.375,0.95,0.523,0.399,0.663,0.765,0.2,0.943,0.291,0.22,0.572,0.772,0.211,0.95,0.308,0.241,0.58
poly,1,3,0.01,4,-19.9,8.8,-0.3,0.708,0.821,0.596,0.739,0.428,0.708,0.57,0.716,0.523,0.445,0.205,0.62,0.582,0.737,0.533,0.459,0.231,0.635
poly,1,3,0.001,0,0.0,0.1,0.0,0.5,1.0,0.0,0.667,0.0,0.5,0.241,1.0,0.0,0.388,0.0,0.5,0.241,1.0,0.0,0.388,0.0,0.5
poly,1,3,0.001,1,-2.0,2.1,0.0,0.644,0.388,0.9,0.521,0.335,0.644,0.787,0.389,0.913,0.467,0.359,0.651,0.772,0.368,0.9,0.438,0.309,0.634
poly,1,3,0.001,2,-4.5,3.3,0.5,0.629,0.292,0.967,0.439,0.35,0.629,0.78,0.179,0.97,0.28,0.259,0.574,0.772,0.158,0.967,0.25,0.219,0.562
poly,1,3,0.001,3,-6.3,3.6,0.5,0.642,0.321,0.962,0.472,0.368,0.642,0.78,0.189,0.967,0.293,0.261,0.578,0.785,0.211,0.967,0.32,0.286,0.589
poly,1,3,0.001,4,-8.2,4.3,0.7,0.633,0.296,0.971,0.445,0.361,0.633,0.787,0.168,0.983,0.275,0.288,0.576,0.785,0.158,0.983,0.261,0.275,0.571
poly,5,2,0.1,0,-98.8,44.5,0.3,0.744,0.696,0.792,0.73,0.49,0.744,0.656,0.411,0.733,0.365,0.135,0.572,0.646,0.421,0.717,0.364,0.127,0.569
poly,5,2,0.1,1,-59.3,21.6,0.2,0.758,0.8,0.717,0.768,0.519,0.758,0.643,0.453,0.703,0.38,0.142,0.578,0.62,0.368,0.7,0.318,0.063,0.534
poly,5,2,0.1,2,-67.5,28.9,0.4,0.76,0.733,0.788,0.753,0.522,0.76,0.658,0.316,0.767,0.309,0.083,0.541,0.62,0.263,0.733,0.25,-0.003,0.498
poly,5,2,0.1,3,-71.7,35.4,0.5,0.762,0.688,0.838,0.742,0.532,0.763,0.668,0.284,0.79,0.292,0.076,0.537,0.62,0.263,0.733,0.25,-0.003,0.498
poly,5,2,0.1,4,-75.1,39.2,0.5,0.762,0.704,0.821,0.746,0.531,0.763,0.661,0.274,0.783,0.281,0.06,0.529,0.62,0.263,0.733,0.25,-0.003,0.498
poly,5,2,0.01,0,-5.2,6.5,-0.5,0.64,0.325,0.954,0.473,0.359,0.64,0.823,0.316,0.983,0.462,0.45,0.65,0.823,0.316,0.983,0.462,0.45,0.65
poly,5,2,0.01,1,-11.9,6.3,0.7,0.648,0.321,0.975,0.474,0.392,0.648,0.79,0.168,0.987,0.276,0.306,0.578,0.797,0.158,1.0,0.273,0.353,0.579
poly,5,2,0.01,2,-15.1,7.7,0.6,0.65,0.342,0.958,0.491,0.383,0.65,0.772,0.189,0.957,0.284,0.23,0.573,0.785,0.211,0.967,0.32,0.286,0.589
poly,5,2,0.01,3,-16.1,7.6,0.6,0.654,0.35,0.958,0.499,0.391,0.654,0.767,0.179,0.953,0.269,0.209,0.566,0.772,0.211,0.95,0.308,0.241,0.58
poly,5,2,0.01,4,-17.9,8.1,0.6,0.654,0.354,0.954,0.503,0.387,0.654,0.752,0.168,0.937,0.245,0.159,0.553,0.734,0.105,0.933,0.16,0.062,0.519
poly,5,2,0.001,0,-0.0,0.9,0.4,0.571,0.329,0.812,0.35,0.265,0.571,0.689,0.347,0.797,0.322,0.248,0.572,0.772,0.105,0.983,0.182,0.198,0.544
poly,5,2,0.001,1,-4.1,3.1,0.5,0.623,0.279,0.967,0.425,0.338,0.623,0.782,0.179,0.973,0.283,0.27,0.576,0.785,0.158,0.983,0.261,0.275,0.571
poly,5,2,0.001,2,-5.8,3.7,0.5,0.64,0.317,0.962,0.467,0.365,0.64,0.777,0.179,0.967,0.278,0.248,0.573,0.785,0.211,0.967,0.32,0.286,0.589
poly,5,2,0.001,3,-6.6,3.6,0.5,0.64,0.325,0.954,0.473,0.358,0.64,0.777,0.189,0.963,0.289,0.251,0.576,0.772,0.158,0.967,0.25,0.219,0.562
poly,5,2,0.001,4,-7.8,4.1,0.7,0.633,0.296,0.971,0.445,0.361,0.633,0.787,0.168,0.983,0.275,0.288,0.576,0.785,0.158,0.983,0.261,0.275,0.571
poly,5,3,0.1,0,-123.5,58.0,-0.1,0.733,0.688,0.779,0.718,0.473,0.733,0.597,0.158,0.737,0.149,-0.112,0.447,0.633,0.211,0.767,0.216,-0.023,0.489
poly,5,3,0.1,1,-146.2,21.9,0.1,0.785,0.883,0.688,0.804,0.587,0.785,0.595,0.316,0.683,0.273,-0.0,0.5,0.608,0.316,0.7,0.279,0.015,0.508
poly,5,3,0.1,2,-193.7,32.3,-0.0,0.771,0.896,0.646,0.796,0.563,0.771,0.587,0.305,0.677,0.263,-0.016,0.491,0.608,0.263,0.717,0.244,-0.019,0.49
poly,5,3,0.1,3,-238.3,38.3,-0.0,0.765,0.879,0.65,0.788,0.549,0.765,0.59,0.305,0.68,0.265,-0.013,0.493,0.582,0.263,0.683,0.233,-0.05,0.473
poly,5,3,0.1,4,-261.9,43.4,-0.1,0.752,0.879,0.625,0.78,0.526,0.752,0.57,0.284,0.66,0.242,-0.05,0.472,0.57,0.263,0.667,0.227,-0.064,0.465
poly,5,3,0.01,0,-3.7,7.0,-0.8,0.642,0.358,0.925,0.498,0.344,0.642,0.82,0.337,0.973,0.474,0.44,0.655,0.823,0.316,0.983,0.462,0.45,0.65
poly,5,3,0.01,1,-17.6,6.7,-0.3,0.71,0.829,0.592,0.741,0.435,0.71,0.592,0.705,0.557,0.456,0.225,0.631,0.557,0.737,0.5,0.444,0.204,0.618
poly,5,3,0.01,2,-22.3,10.4,0.3,0.733,0.638,0.829,0.703,0.482,0.733,0.689,0.379,0.787,0.371,0.167,0.583,0.696,0.474,0.767,0.429,0.226,0.62
poly,5,3,0.01,3,-35.8,20.4,0.2,0.76,0.767,0.754,0.762,0.523,0.76,0.696,0.526,0.75,0.452,0.253,0.638,0.696,0.579,0.733,0.478,0.281,0.656
poly,5,3,0.01,4,-56.7,31.9,0.2,0.756,0.758,0.754,0.757,0.516,0.756,0.689,0.505,0.747,0.437,0.232,0.626,0.671,0.526,0.717,0.435,0.219,0.621
poly,5,3,0.001,0,0.2,0.3,0.2,0.5,1.0,0.0,0.667,0.0,0.5,0.241,1.0,0.0,0.388,0.0,0.5,0.241,1.0,0.0,0.388,0.0,0.5
poly,5,3,0.001,1,-4.8,3.6,0.5,0.638,0.308,0.967,0.459,0.365,0.638,0.78,0.179,0.97,0.28,0.259,0.574,0.785,0.211,0.967,0.32,0.286,0.589
poly,5,3,0.001,2,-9.3,4.4,0.5,0.646,0.333,0.958,0.483,0.372,0.646,0.782,0.211,0.963,0.314,0.275,0.587,0.772,0.158,0.967,0.25,0.219,0.562
poly,5,3,0.001,3,-10.2,5.6,0.6,0.64,0.317,0.962,0.466,0.366,0.64,0.765,0.179,0.95,0.263,0.203,0.564,0.772,0.158,0.967,0.25,0.219,0.562
poly,5,3,0.001,4,-12.3,7.9,0.6,0.646,0.333,0.958,0.483,0.373,0.646,0.765,0.189,0.947,0.275,0.21,0.568,0.785,0.158,0.983,0.261,0.275,0.571
poly,10,2,0.1,0,-152.4,57.0,0.2,0.765,0.775,0.754,0.767,0.53,0.765,0.648,0.442,0.713,0.379,0.145,0.578,0.658,0.421,0.733,0.372,0.143,0.577
poly,10,2,0.1,1,-102.6,26.3,0.1,0.767,0.825,0.708,0.779,0.538,0.767,0.641,0.484,0.69,0.394,0.157,0.587,0.582,0.316,0.667,0.267,-0.016,0.491
poly,10,2,0.1,2,-100.4,34.2,0.3,0.773,0.788,0.758,0.776,0.547,0.773,0.661,0.379,0.75,0.35,0.123,0.564,0.62,0.316,0.717,0.286,0.031,0.516
poly,10,2,0.1,3,-107.1,40.4,0.3,0.775,0.775,0.775,0.775,0.551,0.775,0.653,0.389,0.737,0.351,0.119,0.563,0.633,0.316,0.733,0.293,0.047,0.525
poly,10,2,0.1,4,-113.0,44.3,0.3,0.781,0.792,0.771,0.783,0.564,0.781,0.646,0.358,0.737,0.327,0.09,0.547,0.633,0.316,0.733,0.293,0.047,0.525
poly,10,2,0.01,0,-7.7,8.5,-0.4,0.654,0.354,0.954,0.505,0.387,0.654,0.813,0.305,0.973,0.439,0.411,0.639,0.823,0.316,0.983,0.462,0.45,0.65
poly,10,2,0.01,1,-17.4,7.4,-0.4,0.696,0.854,0.538,0.738,0.414,0.696,0.539,0.779,0.463,0.449,0.211,0.621,0.532,0.789,0.45,0.448,0.21,0.62
poly,10,2,0.01,2,-18.5,7.9,-0.3,0.702,0.817,0.588,0.734,0.415,0.702,0.57,0.737,0.517,0.452,0.218,0.627,0.57,0.789,0.5,0.469,0.25,0.645
poly,10,2,0.01,3,-22.7,11.1,-0.2,0.706,0.775,0.638,0.725,0.418,0.706,0.59,0.684,0.56,0.445,0.209,0.622,0.595,0.789,0.533,0.484,0.277,0.661
poly,10,2,0.01,4,-26.5,14.3,0.1,0.706,0.633,0.779,0.682,0.419,0.706,0.681,0.547,0.723,0.452,0.244,0.635,0.671,0.526,0.717,0.435,0.219,0.621
poly,10,2,0.001,0,-0.5,1.2,0.4,0.567,0.146,0.988,0.249,0.248,0.567,0.792,0.179,0.987,0.275,0.277,0.583,0.785,0.158,0.983,0.261,0.275,0.571
poly,10,2,0.001,1,-5.8,3.8,0.5,0.64,0.317,0.962,0.467,0.365,0.64,0.78,0.189,0.967,0.292,0.261,0.578,0.785,0.211,0.967,0.32,0.286,0.589
poly,10,2,0.001,2,-7.9,4.1,0.7,0.635,0.296,0.975,0.447,0.368,0.635,0.787,0.168,0.983,0.275,0.288,0.576,0.785,0.158,0.983,0.261,0.275,0.571
poly,10,2,0.001,3,-9.1,4.4,0.5,0.646,0.338,0.954,0.486,0.369,0.646,0.78,0.211,0.96,0.312,0.266,0.585,0.772,0.158,0.967,0.25,0.219,0.562
poly,10,2,0.001,4,-9.6,5.1,0.7,0.633,0.3,0.967,0.448,0.357,0.633,0.777,0.168,0.97,0.265,0.242,0.569,0.785,0.158,0.983,0.261,0.275,0.571
poly,10,3,0.1,0,-182.8,73.0,-0.0,0.75,0.725,0.775,0.743,0.504,0.75,0.585,0.158,0.72,0.147,-0.124,0.439,0.557,0.053,0.717,0.054,-0.235,0.385
poly,10,3,0.1,1,-206.0,48.4,-0.2,0.767,0.925,0.608,0.799,0.565,0.767,0.529,0.284,0.607,0.225,-0.097,0.445,0.544,0.316,0.617,0.25,-0.06,0.466
poly,10,3,0.1,2,-253.8,59.2,-0.0,0.763,0.867,0.658,0.784,0.54,0.762,0.577,0.284,0.67,0.245,-0.041,0.477,0.608,0.316,0.7,0.279,0.015,0.508
poly,10,3,0.1,3,-327.3,75.4,-0.2,0.752,0.871,0.633,0.778,0.525,0.752,0.554,0.295,0.637,0.24,-0.062,0.466,0.57,0.316,0.65,0.261,-0.031,0.483
poly,10,3,0.1,4,-410.2,95.0,0.3,0.767,0.788,0.746,0.77,0.54,0.767,0.603,0.242,0.717,0.226,-0.04,0.479,0.608,0.211,0.733,0.205,-0.055,0.472
poly,10,3,0.01,0,-6.3,10.8,-0.7,0.638,0.321,0.954,0.469,0.356,0.638,0.82,0.305,0.983,0.448,0.439,0.644,0.823,0.316,0.983,0.462,0.45,0.65
poly,10,3,0.01,1,-20.4,8.7,-0.2,0.731,0.829,0.633,0.756,0.475,0.731,0.643,0.695,0.627,0.485,0.278,0.661,0.658,0.737,0.633,0.509,0.318,0.685
poly,10,3,0.01,2,-32.7,18.9,0.2,0.758,0.775,0.742,0.763,0.519,0.758,0.673,0.495,0.73,0.42,0.205,0.612,0.658,0.474,0.717,0.4,0.173,0.595
poly,10,3,0.01,3,-65.0,31.5,0.4,0.758,0.683,0.833,0.738,0.524,0.758,0.673,0.295,0.793,0.303,0.09,0.544,0.684,0.316,0.8,0.324,0.118,0.558
poly,10,3,0.01,4,-73.3,38.6,0.5,0.756,0.646,0.867,0.724,0.527,0.756,0.686,0.295,0.81,0.313,0.111,0.552,0.684,0.263,0.817,0.286,0.085,0.54
poly,10,3,0.001,0,0.4,0.6,0.5,0.512,1.0,0.025,0.672,0.111,0.512,0.241,1.0,0.0,0.388,0.0,0.5,0.241,1.0,0.0,0.388,0.0,0.5
poly,10,3,0.001,1,-6.8,3.8,0.5,0.642,0.325,0.958,0.475,0.365,0.642,0.785,0.211,0.967,0.319,0.286,0.589,0.772,0.158,0.967,0.25,0.219,0.562
poly,10,3,0.001,2,-10.2,5.5,0.6,0.642,0.321,0.962,0.471,0.37,0.642,0.77,0.189,0.953,0.28,0.226,0.571,0.772,0.158,0.967,0.25,0.219,0.562
poly,10,3,0.001,3,-12.9,8.0,0.6,0.644,0.333,0.954,0.481,0.367,0.644,0.767,0.189,0.95,0.277,0.219,0.57,0.785,0.158,0.983,0.261,0.275,0.571
poly,10,3,0.001,4,-16.0,10.4,0.8,0.638,0.317,0.958,0.464,0.361,0.638,0.757,0.126,0.957,0.2,0.147,0.541,0.772,0.158,0.967,0.25,0.219,0.562
