activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.78,0.481,0.855,0.463,0.337,0.668,0.864,0.764,0.89,0.701,0.618,0.827,0.868,0.727,0.905,0.696,0.612,0.816
relu,"(25,)",0.01,0.814,0.467,0.903,0.511,0.407,0.685,0.83,0.618,0.886,0.598,0.493,0.752,0.849,0.727,0.881,0.667,0.573,0.804
relu,"(25,)",0.001,0.823,0.419,0.927,0.502,0.418,0.673,0.83,0.673,0.871,0.625,0.521,0.772,0.868,0.727,0.905,0.696,0.612,0.816
relu,"(25,)",0.0001,0.828,0.461,0.921,0.524,0.448,0.691,0.853,0.727,0.886,0.675,0.585,0.806,0.906,0.818,0.929,0.783,0.724,0.873
relu,"(50,)",0.1,0.813,0.508,0.891,0.524,0.416,0.7,0.845,0.782,0.862,0.676,0.588,0.822,0.849,0.727,0.881,0.667,0.573,0.804
relu,"(50,)",0.01,0.832,0.503,0.916,0.527,0.438,0.709,0.857,0.691,0.9,0.668,0.577,0.795,0.849,0.545,0.929,0.6,0.512,0.737
relu,"(50,)",0.001,0.813,0.436,0.909,0.476,0.376,0.673,0.849,0.636,0.905,0.636,0.543,0.771,0.849,0.636,0.905,0.636,0.541,0.771
relu,"(50,)",0.0001,0.813,0.361,0.927,0.409,0.332,0.644,0.845,0.6,0.91,0.615,0.52,0.755,0.868,0.636,0.929,0.667,0.586,0.782
relu,"(75,)",0.1,0.833,0.531,0.909,0.566,0.474,0.72,0.86,0.727,0.895,0.683,0.603,0.811,0.792,0.455,0.881,0.476,0.348,0.668
relu,"(75,)",0.01,0.808,0.414,0.909,0.468,0.369,0.662,0.872,0.691,0.919,0.693,0.613,0.805,0.868,0.727,0.905,0.696,0.612,0.816
relu,"(75,)",0.001,0.804,0.347,0.921,0.426,0.336,0.634,0.868,0.691,0.914,0.686,0.603,0.803,0.887,0.727,0.929,0.727,0.656,0.828
relu,"(75,)",0.0001,0.799,0.372,0.909,0.431,0.321,0.641,0.86,0.655,0.914,0.659,0.574,0.784,0.868,0.727,0.905,0.696,0.612,0.816
relu,"(100,)",0.1,0.808,0.481,0.892,0.489,0.378,0.686,0.826,0.8,0.833,0.66,0.566,0.817,0.849,0.727,0.881,0.667,0.573,0.804
relu,"(100,)",0.01,0.823,0.461,0.915,0.514,0.426,0.688,0.879,0.709,0.924,0.712,0.64,0.816,0.868,0.636,0.929,0.667,0.586,0.782
relu,"(100,)",0.001,0.828,0.392,0.939,0.476,0.399,0.666,0.906,0.691,0.962,0.753,0.707,0.826,0.906,0.727,0.952,0.762,0.704,0.84
relu,"(100,)",0.0001,0.818,0.342,0.939,0.416,0.338,0.641,0.909,0.655,0.976,0.75,0.714,0.815,0.925,0.727,0.976,0.8,0.76,0.852
relu,"(125,)",0.1,0.813,0.575,0.873,0.55,0.44,0.724,0.857,0.818,0.867,0.703,0.622,0.842,0.868,0.727,0.905,0.696,0.612,0.816
relu,"(125,)",0.01,0.809,0.436,0.903,0.482,0.386,0.67,0.864,0.709,0.905,0.686,0.602,0.807,0.849,0.727,0.881,0.667,0.573,0.804
relu,"(125,)",0.001,0.818,0.414,0.921,0.482,0.398,0.668,0.868,0.636,0.929,0.668,0.588,0.782,0.849,0.545,0.929,0.6,0.512,0.737
relu,"(125,)",0.0001,0.813,0.347,0.933,0.437,0.363,0.64,0.864,0.582,0.938,0.641,0.563,0.76,0.906,0.545,1.0,0.706,0.698,0.773
relu,"(150,)",0.1,0.813,0.622,0.861,0.579,0.477,0.742,0.857,0.891,0.848,0.725,0.657,0.869,0.83,0.727,0.857,0.64,0.538,0.792
relu,"(150,)",0.01,0.823,0.458,0.915,0.509,0.433,0.687,0.864,0.673,0.914,0.676,0.592,0.794,0.849,0.636,0.905,0.636,0.541,0.771
relu,"(150,)",0.001,0.842,0.483,0.933,0.554,0.477,0.708,0.857,0.582,0.929,0.625,0.541,0.755,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(150,)",0.0001,0.828,0.439,0.927,0.516,0.434,0.683,0.83,0.418,0.938,0.506,0.424,0.678,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(175,)",0.1,0.808,0.553,0.873,0.542,0.426,0.713,0.864,0.764,0.89,0.701,0.623,0.827,0.792,0.545,0.857,0.522,0.39,0.701
relu,"(175,)",0.01,0.827,0.436,0.927,0.502,0.417,0.682,0.864,0.691,0.91,0.683,0.599,0.8,0.83,0.545,0.905,0.571,0.467,0.725
relu,"(175,)",0.001,0.828,0.436,0.927,0.498,0.415,0.682,0.883,0.636,0.948,0.694,0.628,0.792,0.83,0.545,0.905,0.571,0.467,0.725
relu,"(175,)",0.0001,0.837,0.414,0.945,0.495,0.451,0.68,0.894,0.618,0.967,0.705,0.658,0.792,0.868,0.545,0.952,0.632,0.564,0.749
relu,"(200,)",0.1,0.794,0.6,0.843,0.551,0.428,0.721,0.872,0.836,0.881,0.733,0.66,0.859,0.868,0.909,0.857,0.741,0.677,0.883
relu,"(200,)",0.01,0.828,0.506,0.909,0.544,0.459,0.707,0.879,0.727,0.919,0.717,0.643,0.823,0.887,0.818,0.905,0.75,0.681,0.861
relu,"(200,)",0.001,0.823,0.414,0.927,0.475,0.385,0.671,0.875,0.618,0.943,0.672,0.604,0.781,0.906,0.727,0.952,0.762,0.704,0.84
relu,"(200,)",0.0001,0.823,0.367,0.94,0.446,0.368,0.653,0.898,0.673,0.957,0.731,0.676,0.815,0.925,0.727,0.976,0.8,0.76,0.852
relu,"(225,)",0.1,0.809,0.436,0.903,0.473,0.369,0.67,0.879,0.745,0.914,0.712,0.642,0.83,0.792,0.727,0.81,0.593,0.474,0.768
relu,"(225,)",0.01,0.823,0.503,0.903,0.516,0.426,0.703,0.883,0.764,0.914,0.737,0.667,0.839,0.887,0.727,0.929,0.727,0.656,0.828
relu,"(225,)",0.001,0.813,0.367,0.927,0.436,0.359,0.647,0.894,0.691,0.948,0.73,0.67,0.819,0.868,0.636,0.929,0.667,0.586,0.782
relu,"(225,)",0.0001,0.808,0.344,0.927,0.418,0.333,0.636,0.894,0.691,0.948,0.734,0.672,0.819,0.887,0.727,0.929,0.727,0.656,0.828
relu,"(250,)",0.1,0.837,0.647,0.885,0.622,0.525,0.766,0.842,0.818,0.848,0.683,0.597,0.833,0.849,0.636,0.905,0.636,0.541,0.771
relu,"(250,)",0.01,0.828,0.506,0.909,0.541,0.463,0.707,0.879,0.727,0.919,0.72,0.648,0.823,0.868,0.727,0.905,0.696,0.612,0.816
relu,"(250,)",0.001,0.832,0.436,0.933,0.503,0.424,0.685,0.875,0.582,0.952,0.657,0.601,0.767,0.849,0.636,0.905,0.636,0.541,0.771
relu,"(250,)",0.0001,0.818,0.414,0.921,0.475,0.387,0.668,0.883,0.545,0.971,0.651,0.621,0.758,0.906,0.636,0.976,0.737,0.694,0.806
