activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.775,0.392,0.873,0.421,0.295,0.632,0.83,0.727,0.857,0.639,0.537,0.792,0.83,0.636,0.881,0.609,0.501,0.759
relu,"(25,)",0.01,0.789,0.342,0.903,0.385,0.279,0.622,0.819,0.636,0.867,0.595,0.481,0.752,0.792,0.636,0.833,0.56,0.432,0.735
relu,"(25,)",0.001,0.818,0.461,0.909,0.501,0.415,0.685,0.83,0.636,0.881,0.612,0.505,0.759,0.83,0.636,0.881,0.609,0.501,0.759
relu,"(25,)",0.0001,0.809,0.433,0.903,0.467,0.384,0.668,0.864,0.636,0.924,0.661,0.583,0.78,0.849,0.636,0.905,0.636,0.541,0.771
relu,"(50,)",0.1,0.808,0.436,0.903,0.47,0.376,0.67,0.823,0.655,0.867,0.605,0.495,0.761,0.887,1.0,0.857,0.786,0.745,0.929
relu,"(50,)",0.01,0.818,0.458,0.909,0.488,0.394,0.684,0.834,0.6,0.895,0.602,0.499,0.748,0.811,0.545,0.881,0.545,0.426,0.713
relu,"(50,)",0.001,0.823,0.433,0.921,0.468,0.376,0.677,0.815,0.582,0.876,0.567,0.454,0.729,0.811,0.545,0.881,0.545,0.426,0.713
relu,"(50,)",0.0001,0.842,0.481,0.933,0.536,0.464,0.707,0.849,0.618,0.91,0.629,0.539,0.764,0.83,0.636,0.881,0.609,0.501,0.759
relu,"(75,)",0.1,0.794,0.508,0.867,0.505,0.384,0.688,0.815,0.764,0.829,0.634,0.531,0.796,0.849,0.727,0.881,0.667,0.573,0.804
relu,"(75,)",0.01,0.808,0.411,0.909,0.454,0.365,0.66,0.834,0.636,0.886,0.613,0.511,0.761,0.83,0.636,0.881,0.609,0.501,0.759
relu,"(75,)",0.001,0.823,0.411,0.927,0.473,0.395,0.669,0.83,0.655,0.876,0.616,0.511,0.765,0.849,0.727,0.881,0.667,0.573,0.804
relu,"(75,)",0.0001,0.828,0.456,0.921,0.498,0.411,0.688,0.853,0.709,0.89,0.669,0.578,0.8,0.868,0.818,0.881,0.72,0.643,0.85
relu,"(100,)",0.1,0.804,0.486,0.885,0.511,0.403,0.685,0.804,0.673,0.838,0.592,0.474,0.755,0.83,0.727,0.857,0.64,0.538,0.792
relu,"(100,)",0.01,0.823,0.436,0.921,0.484,0.404,0.679,0.838,0.582,0.905,0.598,0.497,0.743,0.83,0.545,0.905,0.571,0.467,0.725
relu,"(100,)",0.001,0.823,0.389,0.934,0.456,0.392,0.661,0.857,0.582,0.929,0.625,0.541,0.755,0.868,0.545,0.952,0.632,0.564,0.749
relu,"(100,)",0.0001,0.823,0.364,0.94,0.431,0.37,0.652,0.875,0.618,0.943,0.673,0.601,0.781,0.887,0.636,0.952,0.7,0.636,0.794
relu,"(125,)",0.1,0.794,0.458,0.879,0.45,0.332,0.669,0.811,0.727,0.833,0.617,0.509,0.78,0.792,0.636,0.833,0.56,0.432,0.735
relu,"(125,)",0.01,0.799,0.436,0.891,0.458,0.344,0.664,0.842,0.636,0.895,0.628,0.531,0.766,0.83,0.636,0.881,0.609,0.501,0.759
relu,"(125,)",0.001,0.799,0.386,0.903,0.412,0.315,0.645,0.853,0.618,0.914,0.638,0.549,0.766,0.868,0.636,0.929,0.667,0.586,0.782
relu,"(125,)",0.0001,0.804,0.342,0.921,0.387,0.288,0.632,0.872,0.636,0.933,0.676,0.603,0.785,0.906,0.727,0.952,0.762,0.704,0.84
relu,"(150,)",0.1,0.794,0.464,0.879,0.493,0.375,0.671,0.808,0.709,0.833,0.603,0.49,0.771,0.774,0.909,0.738,0.625,0.537,0.824
relu,"(150,)",0.01,0.799,0.436,0.891,0.464,0.359,0.664,0.834,0.636,0.886,0.615,0.511,0.761,0.868,0.636,0.929,0.667,0.586,0.782
relu,"(150,)",0.001,0.823,0.411,0.927,0.469,0.393,0.669,0.838,0.6,0.9,0.605,0.506,0.75,0.868,0.636,0.929,0.667,0.586,0.782
relu,"(150,)",0.0001,0.823,0.414,0.927,0.476,0.396,0.671,0.857,0.618,0.919,0.64,0.552,0.769,0.868,0.636,0.929,0.667,0.586,0.782
relu,"(175,)",0.1,0.818,0.606,0.873,0.572,0.459,0.739,0.811,0.782,0.819,0.634,0.532,0.8,0.849,0.909,0.833,0.714,0.645,0.871
relu,"(175,)",0.01,0.813,0.483,0.897,0.508,0.406,0.69,0.83,0.6,0.89,0.596,0.489,0.745,0.868,0.727,0.905,0.696,0.612,0.816
relu,"(175,)",0.001,0.813,0.389,0.921,0.447,0.364,0.655,0.834,0.545,0.91,0.576,0.475,0.727,0.83,0.545,0.905,0.571,0.467,0.725
relu,"(175,)",0.0001,0.823,0.436,0.921,0.493,0.405,0.679,0.834,0.545,0.91,0.576,0.475,0.727,0.849,0.636,0.905,0.636,0.541,0.771
relu,"(200,)",0.1,0.808,0.511,0.885,0.509,0.399,0.698,0.826,0.8,0.833,0.659,0.566,0.817,0.811,0.545,0.881,0.545,0.426,0.713
relu,"(200,)",0.01,0.828,0.486,0.916,0.525,0.429,0.701,0.83,0.618,0.886,0.602,0.496,0.752,0.811,0.636,0.857,0.583,0.465,0.747
relu,"(200,)",0.001,0.828,0.392,0.939,0.473,0.403,0.666,0.834,0.545,0.91,0.578,0.479,0.727,0.849,0.545,0.929,0.6,0.512,0.737
relu,"(200,)",0.0001,0.837,0.411,0.945,0.489,0.431,0.678,0.842,0.545,0.919,0.588,0.494,0.732,0.83,0.545,0.905,0.571,0.467,0.725
relu,"(225,)",0.1,0.803,0.578,0.861,0.534,0.415,0.72,0.826,0.782,0.838,0.652,0.554,0.81,0.774,0.727,0.786,0.571,0.446,0.756
relu,"(225,)",0.01,0.813,0.461,0.903,0.502,0.404,0.682,0.845,0.618,0.905,0.626,0.53,0.761,0.849,0.545,0.929,0.6,0.512,0.737
relu,"(225,)",0.001,0.808,0.342,0.927,0.4,0.314,0.634,0.845,0.545,0.924,0.594,0.504,0.735,0.849,0.545,0.929,0.6,0.512,0.737
relu,"(225,)",0.0001,0.813,0.367,0.927,0.426,0.333,0.647,0.853,0.545,0.933,0.605,0.523,0.739,0.887,0.636,0.952,0.7,0.636,0.794
relu,"(250,)",0.1,0.823,0.489,0.909,0.524,0.421,0.699,0.808,0.673,0.843,0.587,0.477,0.758,0.792,0.455,0.881,0.476,0.348,0.668
relu,"(250,)",0.01,0.809,0.389,0.915,0.442,0.35,0.652,0.838,0.636,0.89,0.619,0.518,0.763,0.849,0.545,0.929,0.6,0.512,0.737
relu,"(250,)",0.001,0.818,0.414,0.921,0.475,0.384,0.668,0.849,0.545,0.929,0.597,0.512,0.737,0.849,0.545,0.929,0.6,0.512,0.737
relu,"(250,)",0.0001,0.818,0.414,0.921,0.481,0.397,0.668,0.842,0.6,0.905,0.609,0.512,0.752,0.906,0.727,0.952,0.762,0.704,0.84
relu,"(275,)",0.1,0.813,0.558,0.88,0.539,0.431,0.719,0.819,0.745,0.838,0.632,0.527,0.792,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(275,)",0.01,0.794,0.436,0.885,0.457,0.346,0.661,0.834,0.636,0.886,0.613,0.51,0.761,0.83,0.636,0.881,0.609,0.501,0.759
relu,"(275,)",0.001,0.808,0.389,0.915,0.437,0.342,0.652,0.838,0.564,0.91,0.591,0.493,0.737,0.868,0.636,0.929,0.667,0.586,0.782
relu,"(275,)",0.0001,0.818,0.414,0.921,0.481,0.397,0.668,0.864,0.582,0.938,0.637,0.561,0.76,0.868,0.545,0.952,0.632,0.564,0.749
relu,"(300,)",0.1,0.818,0.553,0.885,0.548,0.443,0.719,0.83,0.8,0.838,0.662,0.569,0.819,0.774,0.727,0.786,0.571,0.446,0.756
relu,"(300,)",0.01,0.813,0.458,0.903,0.491,0.402,0.681,0.83,0.618,0.886,0.602,0.496,0.752,0.792,0.545,0.857,0.522,0.39,0.701
relu,"(300,)",0.001,0.823,0.433,0.921,0.473,0.397,0.677,0.845,0.6,0.91,0.619,0.525,0.755,0.83,0.545,0.905,0.571,0.467,0.725
relu,"(300,)",0.0001,0.828,0.436,0.927,0.501,0.416,0.682,0.86,0.6,0.929,0.641,0.56,0.764,0.849,0.545,0.929,0.6,0.512,0.737
relu,"(25,5)",0.1,0.785,0.531,0.849,0.497,0.367,0.69,0.789,0.782,0.79,0.606,0.501,0.786,0.792,0.636,0.833,0.56,0.432,0.735
