Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-1.1,-0.4,-0.6,0.54,0.953,0.434,0.462,0.326,0.693,0.453,0.909,0.333,0.408,0.218,0.621,0.472,0.909,0.357,0.417,0.235,0.633
RBF,1,0.01,-1.7,1.2,-0.1,0.809,0.556,0.873,0.542,0.426,0.714,0.751,0.636,0.781,0.515,0.368,0.709,0.736,0.636,0.762,0.5,0.346,0.699
RBF,1,0.001,-1.2,0.9,-0.1,0.856,0.417,0.97,0.535,0.504,0.693,0.834,0.582,0.9,0.594,0.493,0.741,0.811,0.636,0.857,0.583,0.465,0.747
RBF,1,0.0001,-1.0,0.8,-0.8,0.706,0.433,0.782,0.392,0.331,0.608,0.725,0.545,0.771,0.481,0.412,0.658,0.208,1.0,0.0,0.344,0.0,0.5
RBF,1,1e-05,-1.0,1.0,-1.0,0.206,1.0,0.0,0.341,0.0,0.5,0.219,1.0,0.014,0.347,0.034,0.507,0.208,1.0,0.0,0.344,0.0,0.5
RBF,5,0.1,-1.1,-0.4,-0.6,0.54,0.953,0.434,0.462,0.326,0.693,0.453,0.909,0.333,0.408,0.218,0.621,0.472,0.909,0.357,0.417,0.235,0.633
RBF,5,0.01,-2.2,1.3,-0.1,0.804,0.556,0.867,0.532,0.412,0.711,0.789,0.582,0.843,0.529,0.398,0.712,0.792,0.545,0.857,0.522,0.39,0.701
RBF,5,0.001,-1.9,2.1,0.3,0.842,0.372,0.964,0.469,0.454,0.668,0.804,0.455,0.895,0.478,0.366,0.675,0.83,0.545,0.905,0.571,0.467,0.725
RBF,5,0.0001,-0.9,0.7,-0.3,0.68,0.694,0.673,0.52,0.374,0.684,0.664,0.891,0.605,0.564,0.45,0.748,0.774,0.818,0.762,0.6,0.491,0.79
RBF,5,1e-05,-1.0,1.0,0.9,0.785,0.2,0.933,0.174,0.125,0.567,0.785,0.345,0.9,0.275,0.255,0.623,0.83,0.182,1.0,0.308,0.387,0.591
RBF,10,0.1,-1.1,-0.4,-0.6,0.54,0.953,0.434,0.462,0.326,0.693,0.453,0.909,0.333,0.408,0.218,0.621,0.472,0.909,0.357,0.417,0.235,0.633
RBF,10,0.01,-2.4,1.2,-0.3,0.789,0.6,0.837,0.534,0.406,0.719,0.721,0.618,0.748,0.477,0.315,0.683,0.755,0.636,0.786,0.519,0.373,0.711
RBF,10,0.001,-2.6,3.0,0.9,0.837,0.275,0.982,0.379,0.393,0.628,0.834,0.327,0.967,0.442,0.412,0.647,0.868,0.455,0.976,0.588,0.551,0.715
RBF,10,0.0001,-1.2,1.0,0.1,0.856,0.347,0.988,0.488,0.496,0.668,0.853,0.545,0.933,0.606,0.525,0.739,0.849,0.545,0.929,0.6,0.512,0.737
RBF,10,1e-05,-0.9,0.9,0.9,0.809,0.067,1.0,0.113,0.145,0.533,0.808,0.073,1.0,0.123,0.155,0.536,0.792,0.0,1.0,0.0,0.0,0.5
