n_estimators,max_depth,max_features,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
200,None,0.25,0.804,0.044,1.0,0.073,0.086,0.522,0.823,0.145,1.0,0.251,0.341,0.573,0.849,0.273,1.0,0.429,0.479,0.636
200,None,0.5,0.794,0.0,1.0,0.0,0.0,0.5,0.823,0.164,0.995,0.27,0.34,0.579,0.83,0.182,1.0,0.308,0.387,0.591
200,None,0.75,0.804,0.044,1.0,0.073,0.086,0.522,0.842,0.273,0.99,0.413,0.44,0.632,0.849,0.273,1.0,0.429,0.479,0.636
200,None,None,0.79,0.022,0.988,0.04,0.028,0.505,0.834,0.255,0.986,0.388,0.408,0.62,0.849,0.273,1.0,0.429,0.479,0.636
400,None,0.25,0.804,0.044,1.0,0.073,0.086,0.522,0.819,0.127,1.0,0.219,0.313,0.564,0.83,0.182,1.0,0.308,0.387,0.591
400,None,0.5,0.794,0.0,1.0,0.0,0.0,0.5,0.83,0.182,1.0,0.3,0.377,0.591,0.83,0.182,1.0,0.308,0.387,0.591
400,None,0.75,0.804,0.047,1.0,0.084,0.124,0.524,0.838,0.273,0.986,0.401,0.423,0.629,0.849,0.273,1.0,0.429,0.479,0.636
400,None,None,0.799,0.047,0.994,0.084,0.108,0.521,0.842,0.273,0.99,0.413,0.44,0.632,0.849,0.273,1.0,0.429,0.479,0.636
600,None,0.25,0.799,0.022,1.0,0.04,0.06,0.511,0.819,0.127,1.0,0.219,0.313,0.564,0.849,0.273,1.0,0.429,0.479,0.636
600,None,0.5,0.799,0.025,1.0,0.044,0.064,0.512,0.834,0.2,1.0,0.324,0.396,0.6,0.83,0.182,1.0,0.308,0.387,0.591
600,None,0.75,0.804,0.047,1.0,0.084,0.124,0.524,0.83,0.236,0.986,0.356,0.384,0.611,0.849,0.273,1.0,0.429,0.479,0.636
600,None,None,0.809,0.069,1.0,0.124,0.184,0.535,0.834,0.255,0.986,0.384,0.407,0.62,0.849,0.273,1.0,0.429,0.479,0.636
800,None,0.25,0.799,0.022,1.0,0.04,0.06,0.511,0.819,0.127,1.0,0.219,0.313,0.564,0.849,0.273,1.0,0.429,0.479,0.636
800,None,0.5,0.799,0.025,1.0,0.044,0.064,0.512,0.838,0.218,1.0,0.352,0.419,0.609,0.83,0.182,1.0,0.308,0.387,0.591
800,None,0.75,0.804,0.047,1.0,0.084,0.124,0.524,0.834,0.255,0.986,0.373,0.4,0.62,0.849,0.273,1.0,0.429,0.479,0.636
800,None,None,0.804,0.044,1.0,0.08,0.12,0.522,0.838,0.273,0.986,0.401,0.423,0.629,0.849,0.273,1.0,0.429,0.479,0.636
1000,None,0.25,0.799,0.022,1.0,0.04,0.06,0.511,0.819,0.127,1.0,0.223,0.317,0.564,0.811,0.091,1.0,0.167,0.271,0.545
1000,None,0.5,0.799,0.025,1.0,0.044,0.064,0.512,0.842,0.236,1.0,0.373,0.435,0.618,0.83,0.182,1.0,0.308,0.387,0.591
1000,None,0.75,0.799,0.047,0.994,0.08,0.095,0.521,0.834,0.255,0.986,0.373,0.4,0.62,0.849,0.273,1.0,0.429,0.479,0.636
1000,None,None,0.804,0.069,0.994,0.12,0.155,0.532,0.834,0.255,0.986,0.384,0.407,0.62,0.849,0.273,1.0,0.429,0.479,0.636
