n_estimators,max_depth,max_features,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
200,None,0.25,0.799,0.022,1.0,0.04,0.06,0.511,0.823,0.164,0.995,0.277,0.338,0.579,0.811,0.091,1.0,0.167,0.271,0.545
200,None,0.5,0.804,0.044,1.0,0.08,0.12,0.522,0.83,0.218,0.99,0.342,0.378,0.604,0.849,0.273,1.0,0.429,0.479,0.636
200,None,0.75,0.799,0.044,0.994,0.073,0.069,0.519,0.838,0.255,0.99,0.38,0.411,0.623,0.83,0.182,1.0,0.308,0.387,0.591
200,None,None,0.804,0.044,1.0,0.073,0.086,0.522,0.845,0.273,0.995,0.414,0.453,0.634,0.849,0.273,1.0,0.429,0.479,0.636
400,None,0.25,0.799,0.022,1.0,0.04,0.06,0.511,0.819,0.145,0.995,0.247,0.319,0.57,0.811,0.091,1.0,0.167,0.271,0.545
400,None,0.5,0.809,0.067,1.0,0.113,0.145,0.533,0.834,0.218,0.995,0.352,0.402,0.607,0.83,0.182,1.0,0.308,0.387,0.591
400,None,0.75,0.804,0.067,0.994,0.109,0.117,0.53,0.842,0.255,0.995,0.386,0.43,0.625,0.83,0.182,1.0,0.308,0.387,0.591
400,None,None,0.809,0.067,1.0,0.113,0.145,0.533,0.838,0.236,0.995,0.361,0.412,0.616,0.83,0.182,1.0,0.308,0.387,0.591
600,None,0.25,0.799,0.022,1.0,0.04,0.06,0.511,0.819,0.145,0.995,0.236,0.285,0.57,0.811,0.091,1.0,0.167,0.271,0.545
600,None,0.5,0.804,0.044,1.0,0.08,0.12,0.522,0.826,0.182,0.995,0.299,0.36,0.589,0.83,0.182,1.0,0.308,0.387,0.591
600,None,0.75,0.804,0.067,0.994,0.109,0.117,0.53,0.845,0.273,0.995,0.42,0.457,0.634,0.83,0.182,1.0,0.308,0.387,0.591
600,None,None,0.804,0.067,0.994,0.109,0.117,0.53,0.838,0.236,0.995,0.371,0.42,0.616,0.83,0.182,1.0,0.308,0.387,0.591
800,None,0.25,0.794,0.0,1.0,0.0,0.0,0.5,0.819,0.145,0.995,0.236,0.285,0.57,0.811,0.091,1.0,0.167,0.271,0.545
800,None,0.5,0.809,0.067,1.0,0.113,0.145,0.533,0.826,0.182,0.995,0.299,0.36,0.589,0.83,0.182,1.0,0.308,0.387,0.591
800,None,0.75,0.804,0.067,0.994,0.109,0.117,0.53,0.838,0.236,0.995,0.367,0.415,0.616,0.83,0.182,1.0,0.308,0.387,0.591
800,None,None,0.799,0.067,0.988,0.106,0.102,0.527,0.834,0.218,0.995,0.343,0.397,0.607,0.83,0.182,1.0,0.308,0.387,0.591
1000,None,0.25,0.799,0.022,1.0,0.04,0.06,0.511,0.819,0.145,0.995,0.236,0.285,0.57,0.811,0.091,1.0,0.167,0.271,0.545
1000,None,0.5,0.804,0.044,1.0,0.08,0.12,0.522,0.826,0.182,0.995,0.299,0.36,0.589,0.83,0.182,1.0,0.308,0.387,0.591
1000,None,0.75,0.804,0.067,0.994,0.109,0.117,0.53,0.838,0.236,0.995,0.367,0.415,0.616,0.83,0.182,1.0,0.308,0.387,0.591
1000,None,None,0.804,0.067,0.994,0.109,0.117,0.53,0.834,0.218,0.995,0.343,0.397,0.607,0.83,0.182,1.0,0.308,0.387,0.591
