Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-1.3,-0.4,-0.5,0.722,0.886,0.681,0.569,0.463,0.783,0.585,0.982,0.481,0.496,0.387,0.731,0.566,1.0,0.452,0.489,0.383,0.726
RBF,1,0.01,-2.1,1.1,-0.3,0.766,0.667,0.789,0.532,0.405,0.728,0.717,0.982,0.648,0.591,0.512,0.815,0.717,1.0,0.643,0.595,0.522,0.821
RBF,1,0.001,-1.2,1.3,-0.4,0.761,0.669,0.783,0.536,0.401,0.726,0.774,1.0,0.714,0.648,0.586,0.857,0.755,1.0,0.69,0.629,0.563,0.845
RBF,1,0.0001,-1.0,0.8,-0.8,0.701,0.425,0.776,0.367,0.282,0.6,0.743,0.727,0.748,0.622,0.502,0.737,0.208,1.0,0.0,0.344,0.0,0.5
RBF,1,1e-05,-1.0,-0.0,-1.0,0.206,1.0,0.0,0.341,0.0,0.5,0.208,1.0,0.0,0.344,0.0,0.5,0.208,1.0,0.0,0.344,0.0,0.5
RBF,5,0.1,-1.3,-0.4,-0.5,0.722,0.886,0.681,0.569,0.463,0.783,0.585,0.982,0.481,0.496,0.387,0.731,0.566,1.0,0.452,0.489,0.383,0.726
RBF,5,0.01,-2.6,1.2,-0.8,0.661,0.761,0.632,0.476,0.324,0.697,0.608,1.0,0.505,0.516,0.419,0.752,0.604,1.0,0.5,0.512,0.415,0.75
RBF,5,0.001,-2.0,2.3,0.4,0.818,0.319,0.946,0.4,0.351,0.633,0.872,0.764,0.9,0.712,0.636,0.832,0.887,0.909,0.881,0.769,0.711,0.895
RBF,5,0.0001,-1.0,0.5,-0.3,0.828,0.442,0.928,0.512,0.422,0.685,0.815,0.855,0.805,0.657,0.569,0.83,0.792,0.909,0.762,0.645,0.561,0.835
RBF,5,1e-05,-1.0,0.9,0.9,0.804,0.044,1.0,0.073,0.086,0.522,0.815,0.109,1.0,0.185,0.232,0.555,0.83,0.182,1.0,0.308,0.387,0.591
RBF,10,0.1,-1.3,-0.4,-0.5,0.722,0.886,0.681,0.569,0.463,0.783,0.585,0.982,0.481,0.496,0.387,0.731,0.566,1.0,0.452,0.489,0.383,0.726
RBF,10,0.01,-2.6,1.2,-0.7,0.723,0.686,0.729,0.495,0.362,0.707,0.66,0.982,0.576,0.546,0.455,0.779,0.66,1.0,0.571,0.55,0.466,0.786
RBF,10,0.001,-2.6,3.3,0.2,0.794,0.414,0.892,0.448,0.326,0.653,0.834,0.836,0.833,0.676,0.593,0.835,0.792,0.909,0.762,0.645,0.561,0.835
RBF,10,0.0001,-1.3,1.3,-0.1,0.823,0.414,0.928,0.484,0.411,0.671,0.819,0.836,0.814,0.657,0.569,0.825,0.774,0.818,0.762,0.6,0.491,0.79
RBF,10,1e-05,-1.0,0.8,0.7,0.804,0.325,0.927,0.329,0.245,0.626,0.811,0.6,0.867,0.501,0.424,0.733,0.849,0.727,0.881,0.667,0.573,0.804
