Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-0.7,-0.6,-0.6,0.315,1.0,0.139,0.376,0.175,0.569,0.294,1.0,0.11,0.371,0.155,0.555,0.321,1.0,0.143,0.379,0.183,0.571
RBF,1,0.01,-1.9,0.3,-0.3,0.77,0.811,0.759,0.593,0.484,0.785,0.766,1.0,0.705,0.64,0.576,0.852,0.755,1.0,0.69,0.629,0.563,0.845
RBF,1,0.001,-1.3,1.5,-0.3,0.785,0.789,0.783,0.603,0.492,0.786,0.732,1.0,0.662,0.609,0.539,0.831,0.717,1.0,0.643,0.595,0.522,0.821
RBF,1,0.0001,-1.0,0.7,-0.7,0.72,0.564,0.764,0.512,0.395,0.664,0.785,1.0,0.729,0.756,0.665,0.864,0.208,1.0,0.0,0.344,0.0,0.5
RBF,1,1e-05,-1.0,0.0,-0.0,0.799,0.025,1.0,0.044,0.064,0.512,0.815,0.109,1.0,0.141,0.14,0.555,0.208,1.0,0.0,0.344,0.0,0.5
RBF,5,0.1,-0.7,-0.6,-0.6,0.315,1.0,0.139,0.376,0.175,0.569,0.294,1.0,0.11,0.371,0.155,0.555,0.321,1.0,0.143,0.379,0.183,0.571
RBF,5,0.01,-1.8,0.2,-0.4,0.766,0.764,0.765,0.575,0.454,0.764,0.77,1.0,0.71,0.645,0.582,0.855,0.774,1.0,0.714,0.647,0.584,0.857
RBF,5,0.001,-2.2,2.3,-0.3,0.771,0.672,0.795,0.549,0.416,0.734,0.774,1.0,0.714,0.649,0.586,0.857,0.774,1.0,0.714,0.647,0.584,0.857
RBF,5,0.0001,-1.3,0.9,-0.1,0.842,0.486,0.934,0.559,0.487,0.71,0.894,1.0,0.867,0.802,0.763,0.933,0.887,1.0,0.857,0.786,0.745,0.929
RBF,5,1e-05,-1.0,0.9,0.8,0.828,0.272,0.97,0.359,0.345,0.621,0.879,0.691,0.929,0.619,0.599,0.81,0.925,0.636,1.0,0.778,0.762,0.818
RBF,10,0.1,-0.7,-0.6,-0.6,0.315,1.0,0.139,0.376,0.175,0.569,0.294,1.0,0.11,0.371,0.155,0.555,0.321,1.0,0.143,0.379,0.183,0.571
RBF,10,0.01,-1.8,0.2,-0.4,0.766,0.764,0.765,0.575,0.454,0.764,0.77,1.0,0.71,0.645,0.582,0.855,0.774,1.0,0.714,0.647,0.584,0.857
RBF,10,0.001,-2.8,2.5,0.0,0.823,0.506,0.904,0.541,0.444,0.705,0.86,0.945,0.838,0.738,0.679,0.892,0.887,1.0,0.857,0.786,0.745,0.929
RBF,10,0.0001,-1.4,1.4,-0.2,0.78,0.672,0.807,0.562,0.433,0.74,0.792,1.0,0.738,0.667,0.608,0.869,0.811,1.0,0.762,0.688,0.632,0.881
RBF,10,1e-05,-0.9,0.7,0.6,0.828,0.272,0.97,0.359,0.345,0.621,0.879,0.691,0.929,0.619,0.599,0.81,0.925,0.636,1.0,0.778,0.762,0.818
