Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-22.7,16.9,1.0,0.78,0.467,0.875,0.495,0.359,0.671,0.689,0.316,0.807,0.326,0.127,0.561,0.759,0.368,0.883,0.424,0.282,0.626
linear,5,-53.0,47.2,-0.5,0.735,0.601,0.775,0.512,0.344,0.688,0.58,0.474,0.613,0.35,0.076,0.544,0.646,0.579,0.667,0.44,0.215,0.623
linear,10,-78.3,90.0,-1.6,0.709,0.603,0.742,0.493,0.311,0.672,0.559,0.568,0.557,0.383,0.108,0.563,0.557,0.684,0.517,0.426,0.172,0.6
linear,15,-89.9,93.7,-0.4,0.732,0.549,0.788,0.49,0.318,0.668,0.605,0.453,0.653,0.354,0.093,0.553,0.62,0.579,0.633,0.423,0.184,0.606
