Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-28.2,13.1,0.6,0.776,0.439,0.879,0.477,0.339,0.659,0.643,0.389,0.723,0.342,0.104,0.556,0.646,0.368,0.733,0.333,0.096,0.551
linear,5,-45.1,15.5,0.7,0.773,0.494,0.858,0.501,0.358,0.676,0.641,0.389,0.72,0.342,0.102,0.555,0.633,0.368,0.717,0.326,0.079,0.543
linear,10,-73.4,20.7,0.8,0.78,0.468,0.875,0.494,0.356,0.671,0.661,0.379,0.75,0.349,0.122,0.564,0.671,0.368,0.767,0.35,0.131,0.568
linear,15,-81.8,21.0,0.7,0.77,0.481,0.858,0.489,0.343,0.67,0.641,0.411,0.713,0.355,0.115,0.562,0.633,0.368,0.717,0.326,0.079,0.543
