Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-30.3,16.8,1.0,0.773,0.41,0.883,0.459,0.323,0.646,0.684,0.379,0.78,0.365,0.158,0.579,0.696,0.474,0.767,0.429,0.226,0.62
linear,5,-40.2,17.5,-0.4,0.715,0.53,0.771,0.466,0.282,0.651,0.597,0.505,0.627,0.379,0.117,0.566,0.595,0.474,0.633,0.36,0.094,0.554
linear,10,-40.2,17.5,-0.4,0.715,0.53,0.771,0.466,0.282,0.651,0.597,0.505,0.627,0.379,0.117,0.566,0.582,0.421,0.633,0.327,0.048,0.527
linear,15,-40.2,17.5,-0.4,0.715,0.53,0.771,0.466,0.282,0.651,0.597,0.505,0.627,0.379,0.117,0.566,0.582,0.421,0.633,0.327,0.048,0.527
