activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.894,0.962,0.825,0.901,0.795,0.894,0.701,0.537,0.753,0.464,0.267,0.645,0.684,0.421,0.767,0.39,0.179,0.594
relu,"(25,)",0.01,0.89,0.979,0.8,0.899,0.793,0.89,0.716,0.505,0.783,0.462,0.274,0.644,0.722,0.474,0.8,0.45,0.265,0.637
relu,"(25,)",0.001,0.89,0.975,0.804,0.898,0.792,0.89,0.706,0.495,0.773,0.448,0.253,0.634,0.747,0.474,0.833,0.474,0.307,0.654
relu,"(25,)",0.0001,0.879,0.954,0.804,0.887,0.768,0.879,0.729,0.526,0.793,0.483,0.305,0.66,0.759,0.579,0.817,0.537,0.377,0.698
relu,"(50,)",0.1,0.894,0.975,0.812,0.902,0.799,0.894,0.704,0.516,0.763,0.455,0.259,0.64,0.684,0.474,0.75,0.419,0.208,0.612
relu,"(50,)",0.01,0.898,0.979,0.817,0.906,0.807,0.898,0.724,0.516,0.79,0.475,0.293,0.653,0.734,0.421,0.833,0.432,0.259,0.627
relu,"(50,)",0.001,0.9,0.979,0.821,0.907,0.81,0.9,0.704,0.463,0.78,0.432,0.235,0.622,0.709,0.421,0.8,0.41,0.217,0.611
relu,"(50,)",0.0001,0.894,0.962,0.825,0.901,0.796,0.894,0.706,0.474,0.78,0.436,0.242,0.627,0.684,0.368,0.783,0.359,0.149,0.576
relu,"(75,)",0.1,0.9,0.962,0.838,0.906,0.807,0.9,0.724,0.568,0.773,0.498,0.317,0.671,0.684,0.474,0.75,0.419,0.208,0.612
relu,"(75,)",0.01,0.912,0.979,0.846,0.918,0.833,0.912,0.673,0.4,0.76,0.372,0.154,0.58,0.696,0.263,0.833,0.294,0.105,0.548
relu,"(75,)",0.001,0.902,0.979,0.825,0.91,0.815,0.902,0.686,0.368,0.787,0.363,0.155,0.578,0.696,0.263,0.833,0.294,0.105,0.548
relu,"(75,)",0.0001,0.902,0.962,0.842,0.908,0.812,0.902,0.711,0.421,0.803,0.412,0.224,0.612,0.709,0.368,0.817,0.378,0.189,0.593
relu,"(100,)",0.1,0.898,0.958,0.838,0.904,0.802,0.898,0.709,0.537,0.763,0.471,0.279,0.65,0.747,0.526,0.817,0.5,0.332,0.671
relu,"(100,)",0.01,0.908,0.983,0.833,0.915,0.828,0.908,0.663,0.347,0.763,0.332,0.108,0.555,0.671,0.263,0.8,0.278,0.066,0.532
relu,"(100,)",0.001,0.904,0.975,0.833,0.912,0.819,0.904,0.653,0.284,0.77,0.283,0.055,0.527,0.658,0.211,0.8,0.229,0.011,0.505
relu,"(100,)",0.0001,0.902,0.962,0.842,0.908,0.813,0.902,0.666,0.326,0.773,0.318,0.098,0.55,0.646,0.211,0.783,0.222,-0.006,0.497
relu,"(125,)",0.1,0.9,0.975,0.825,0.907,0.81,0.9,0.757,0.6,0.807,0.544,0.385,0.703,0.797,0.579,0.867,0.579,0.446,0.723
relu,"(125,)",0.01,0.9,0.983,0.817,0.908,0.812,0.9,0.701,0.453,0.78,0.422,0.224,0.616,0.747,0.474,0.833,0.474,0.307,0.654
relu,"(125,)",0.001,0.908,0.988,0.829,0.916,0.828,0.908,0.686,0.358,0.79,0.356,0.151,0.574,0.734,0.316,0.867,0.364,0.204,0.591
relu,"(125,)",0.0001,0.908,0.979,0.838,0.915,0.825,0.908,0.714,0.421,0.807,0.415,0.228,0.614,0.722,0.368,0.833,0.389,0.21,0.601
relu,"(150,)",0.1,0.902,0.971,0.833,0.909,0.812,0.902,0.737,0.6,0.78,0.525,0.354,0.69,0.709,0.474,0.783,0.439,0.245,0.629
relu,"(150,)",0.01,0.904,0.983,0.825,0.912,0.819,0.904,0.691,0.389,0.787,0.38,0.176,0.588,0.722,0.368,0.833,0.389,0.21,0.601
relu,"(150,)",0.001,0.902,0.983,0.821,0.91,0.816,0.902,0.694,0.347,0.803,0.355,0.156,0.575,0.696,0.263,0.833,0.294,0.105,0.548
relu,"(150,)",0.0001,0.908,0.971,0.846,0.914,0.824,0.908,0.691,0.358,0.797,0.359,0.157,0.577,0.684,0.263,0.817,0.286,0.085,0.54
relu,"(175,)",0.1,0.906,0.958,0.854,0.911,0.817,0.906,0.719,0.495,0.79,0.459,0.272,0.642,0.684,0.474,0.75,0.419,0.208,0.612
relu,"(175,)",0.01,0.904,0.983,0.825,0.912,0.82,0.904,0.694,0.442,0.773,0.411,0.207,0.608,0.684,0.316,0.8,0.324,0.118,0.558
relu,"(175,)",0.001,0.91,0.988,0.833,0.917,0.831,0.91,0.689,0.389,0.783,0.377,0.171,0.586,0.696,0.316,0.817,0.333,0.138,0.566
relu,"(175,)",0.0001,0.904,0.979,0.829,0.911,0.819,0.904,0.701,0.421,0.79,0.403,0.206,0.606,0.684,0.316,0.8,0.324,0.118,0.558
relu,"(200,)",0.1,0.898,0.958,0.838,0.904,0.803,0.898,0.711,0.547,0.763,0.477,0.288,0.655,0.747,0.579,0.8,0.524,0.357,0.689
relu,"(200,)",0.01,0.904,0.979,0.829,0.911,0.819,0.904,0.696,0.463,0.77,0.423,0.221,0.617,0.722,0.421,0.817,0.421,0.238,0.619
relu,"(200,)",0.001,0.908,0.992,0.825,0.916,0.829,0.908,0.691,0.389,0.787,0.378,0.175,0.588,0.696,0.316,0.817,0.333,0.138,0.566
relu,"(200,)",0.0001,0.902,0.975,0.829,0.909,0.814,0.902,0.694,0.4,0.787,0.385,0.184,0.593,0.696,0.368,0.8,0.368,0.168,0.584
relu,"(225,)",0.1,0.898,0.962,0.833,0.905,0.804,0.898,0.719,0.537,0.777,0.478,0.292,0.657,0.671,0.368,0.767,0.35,0.131,0.568
relu,"(225,)",0.01,0.904,0.983,0.825,0.912,0.82,0.904,0.694,0.442,0.773,0.411,0.207,0.608,0.709,0.421,0.8,0.41,0.217,0.611
relu,"(225,)",0.001,0.908,0.988,0.829,0.916,0.828,0.908,0.684,0.411,0.77,0.385,0.175,0.59,0.684,0.368,0.783,0.359,0.149,0.576
relu,"(225,)",0.0001,0.9,0.975,0.825,0.908,0.81,0.9,0.699,0.442,0.78,0.414,0.214,0.611,0.696,0.368,0.8,0.368,0.168,0.584
relu,"(250,)",0.1,0.892,0.95,0.833,0.898,0.79,0.892,0.722,0.484,0.797,0.455,0.271,0.64,0.722,0.421,0.817,0.421,0.238,0.619
relu,"(250,)",0.01,0.896,0.975,0.817,0.904,0.803,0.896,0.701,0.495,0.767,0.445,0.247,0.631,0.722,0.421,0.817,0.421,0.238,0.619
relu,"(250,)",0.001,0.908,0.983,0.833,0.915,0.827,0.908,0.691,0.421,0.777,0.398,0.193,0.599,0.709,0.368,0.817,0.378,0.189,0.593
relu,"(250,)",0.0001,0.9,0.975,0.825,0.907,0.81,0.9,0.704,0.453,0.783,0.424,0.228,0.618,0.709,0.368,0.817,0.378,0.189,0.593
relu,"(275,)",0.1,0.885,0.967,0.804,0.894,0.783,0.885,0.681,0.589,0.71,0.471,0.267,0.65,0.709,0.526,0.767,0.465,0.272,0.646
relu,"(275,)",0.01,0.908,0.983,0.833,0.915,0.827,0.908,0.699,0.442,0.78,0.414,0.214,0.611,0.671,0.368,0.767,0.35,0.131,0.568
relu,"(275,)",0.001,0.902,0.988,0.817,0.91,0.817,0.902,0.701,0.389,0.8,0.387,0.191,0.595,0.684,0.263,0.817,0.286,0.085,0.54
relu,"(275,)",0.0001,0.896,0.975,0.817,0.904,0.802,0.896,0.706,0.4,0.803,0.396,0.203,0.602,0.684,0.316,0.8,0.324,0.118,0.558
relu,"(300,)",0.1,0.896,0.962,0.829,0.902,0.799,0.896,0.699,0.537,0.75,0.461,0.263,0.643,0.684,0.421,0.767,0.39,0.179,0.594
relu,"(300,)",0.01,0.91,0.975,0.846,0.916,0.829,0.91,0.704,0.453,0.783,0.424,0.227,0.618,0.696,0.316,0.817,0.333,0.138,0.566
relu,"(300,)",0.001,0.915,0.988,0.842,0.921,0.839,0.915,0.691,0.379,0.79,0.373,0.17,0.584,0.709,0.316,0.833,0.343,0.159,0.575
relu,"(300,)",0.0001,0.896,0.971,0.821,0.904,0.802,0.896,0.699,0.379,0.8,0.379,0.182,0.589,0.696,0.263,0.833,0.294,0.105,0.548
relu,"(25,5)",0.1,0.902,0.967,0.838,0.908,0.812,0.902,0.676,0.495,0.733,0.424,0.21,0.614,0.684,0.421,0.767,0.39,0.179,0.594
relu,"(25,5)",0.01,0.908,0.975,0.842,0.915,0.826,0.908,0.699,0.432,0.783,0.408,0.207,0.607,0.722,0.368,0.833,0.389,0.21,0.601
relu,"(25,5)",0.001,0.9,0.975,0.825,0.908,0.811,0.9,0.714,0.484,0.787,0.45,0.26,0.635,0.734,0.474,0.817,0.462,0.285,0.645
relu,"(25,5)",0.0001,0.888,0.946,0.829,0.894,0.782,0.888,0.727,0.463,0.81,0.447,0.268,0.637,0.734,0.474,0.817,0.462,0.285,0.645
relu,"(50,10)",0.1,0.902,0.967,0.838,0.909,0.814,0.902,0.729,0.579,0.777,0.507,0.33,0.678,0.684,0.684,0.683,0.51,0.32,0.684
relu,"(50,10)",0.01,0.91,0.979,0.842,0.916,0.829,0.91,0.673,0.442,0.747,0.392,0.176,0.594,0.671,0.474,0.733,0.409,0.19,0.604
relu,"(50,10)",0.001,0.919,0.987,0.85,0.924,0.846,0.919,0.668,0.368,0.763,0.346,0.126,0.566,0.658,0.368,0.75,0.341,0.113,0.559
relu,"(50,10)",0.0001,0.921,0.979,0.862,0.925,0.848,0.921,0.676,0.379,0.77,0.358,0.143,0.574,0.646,0.316,0.75,0.3,0.064,0.533
relu,"(75,15)",0.1,0.879,0.921,0.838,0.884,0.766,0.879,0.711,0.537,0.767,0.472,0.283,0.652,0.709,0.474,0.783,0.439,0.245,0.629
relu,"(75,15)",0.01,0.912,0.988,0.838,0.919,0.835,0.912,0.691,0.368,0.793,0.367,0.163,0.581,0.709,0.368,0.817,0.378,0.189,0.593
relu,"(75,15)",0.001,0.921,0.983,0.858,0.926,0.849,0.921,0.709,0.316,0.833,0.343,0.159,0.575,0.709,0.211,0.867,0.258,0.092,0.539
relu,"(75,15)",0.0001,0.91,0.971,0.85,0.916,0.828,0.91,0.716,0.358,0.83,0.376,0.194,0.594,0.709,0.211,0.867,0.258,0.092,0.539
relu,"(100,20)",0.1,0.85,0.9,0.8,0.857,0.71,0.85,0.689,0.579,0.723,0.47,0.272,0.651,0.722,0.526,0.783,0.476,0.291,0.655
relu,"(100,20)",0.01,0.902,0.971,0.833,0.909,0.813,0.902,0.701,0.484,0.77,0.439,0.241,0.627,0.722,0.526,0.783,0.476,0.291,0.655
relu,"(100,20)",0.001,0.906,0.971,0.842,0.912,0.82,0.906,0.716,0.453,0.8,0.435,0.247,0.626,0.759,0.474,0.85,0.486,0.33,0.662
relu,"(100,20)",0.0001,0.908,0.971,0.846,0.914,0.824,0.908,0.727,0.453,0.813,0.444,0.263,0.633,0.734,0.474,0.817,0.462,0.285,0.645
relu,"(125,25)",0.1,0.877,0.917,0.838,0.883,0.759,0.877,0.706,0.558,0.753,0.476,0.286,0.656,0.747,0.421,0.85,0.444,0.282,0.636
relu,"(125,25)",0.01,0.915,0.983,0.846,0.92,0.838,0.915,0.709,0.442,0.793,0.423,0.231,0.618,0.722,0.421,0.817,0.421,0.238,0.619
relu,"(125,25)",0.001,0.917,0.988,0.846,0.923,0.843,0.917,0.696,0.358,0.803,0.363,0.164,0.581,0.684,0.263,0.817,0.286,0.085,0.54
relu,"(125,25)",0.0001,0.912,0.975,0.85,0.918,0.833,0.912,0.691,0.358,0.797,0.357,0.156,0.577,0.684,0.263,0.817,0.286,0.085,0.54
relu,"(150,30)",0.1,0.854,0.912,0.796,0.861,0.718,0.854,0.684,0.505,0.74,0.436,0.229,0.623,0.759,0.632,0.8,0.558,0.401,0.716
relu,"(150,30)",0.01,0.912,0.975,0.85,0.918,0.834,0.912,0.709,0.411,0.803,0.405,0.214,0.607,0.709,0.316,0.833,0.343,0.159,0.575
relu,"(150,30)",0.001,0.921,0.975,0.867,0.925,0.848,0.921,0.701,0.358,0.81,0.367,0.173,0.584,0.696,0.263,0.833,0.294,0.105,0.548
relu,"(150,30)",0.0001,0.915,0.971,0.858,0.919,0.835,0.915,0.714,0.368,0.823,0.383,0.198,0.596,0.696,0.263,0.833,0.294,0.105,0.548
relu,"(175,35)",0.1,0.815,0.883,0.746,0.828,0.646,0.815,0.684,0.642,0.697,0.494,0.313,0.669,0.759,0.632,0.8,0.558,0.401,0.716
relu,"(175,35)",0.01,0.912,0.983,0.842,0.919,0.835,0.912,0.716,0.453,0.8,0.434,0.248,0.626,0.696,0.421,0.783,0.4,0.198,0.602
relu,"(175,35)",0.001,0.919,0.988,0.85,0.924,0.847,0.919,0.719,0.453,0.803,0.436,0.251,0.628,0.696,0.316,0.817,0.333,0.138,0.566
relu,"(175,35)",0.0001,0.912,0.988,0.838,0.919,0.836,0.912,0.724,0.432,0.817,0.427,0.247,0.624,0.722,0.368,0.833,0.389,0.21,0.601
relu,"(200,40)",0.1,0.842,0.971,0.712,0.861,0.709,0.842,0.653,0.726,0.63,0.504,0.311,0.678,0.582,0.737,0.533,0.459,0.231,0.635
relu,"(200,40)",0.01,0.91,0.975,0.846,0.917,0.83,0.91,0.699,0.474,0.77,0.432,0.232,0.622,0.696,0.421,0.783,0.4,0.198,0.602
relu,"(200,40)",0.001,0.919,0.975,0.862,0.923,0.844,0.919,0.684,0.379,0.78,0.367,0.157,0.579,0.671,0.316,0.783,0.316,0.099,0.55
relu,"(200,40)",0.0001,0.912,0.975,0.85,0.918,0.833,0.912,0.681,0.358,0.783,0.35,0.14,0.571,0.696,0.368,0.8,0.368,0.168,0.584
relu,"(225,45)",0.1,0.896,0.95,0.842,0.901,0.798,0.896,0.709,0.558,0.757,0.478,0.289,0.657,0.595,0.632,0.583,0.429,0.184,0.607
relu,"(225,45)",0.01,0.904,0.975,0.833,0.911,0.818,0.904,0.681,0.4,0.77,0.376,0.165,0.585,0.734,0.474,0.817,0.462,0.285,0.645
relu,"(225,45)",0.001,0.923,0.983,0.862,0.928,0.853,0.923,0.716,0.432,0.807,0.423,0.236,0.619,0.722,0.368,0.833,0.389,0.21,0.601
relu,"(225,45)",0.0001,0.925,0.979,0.871,0.929,0.856,0.925,0.727,0.463,0.81,0.448,0.268,0.637,0.734,0.421,0.833,0.432,0.259,0.627
relu,"(250,50)",0.1,0.842,0.938,0.746,0.856,0.701,0.842,0.676,0.579,0.707,0.462,0.257,0.643,0.671,0.526,0.717,0.435,0.219,0.621
relu,"(250,50)",0.01,0.896,0.971,0.821,0.904,0.803,0.896,0.701,0.474,0.773,0.432,0.234,0.624,0.722,0.474,0.8,0.45,0.265,0.637
relu,"(250,50)",0.001,0.915,0.983,0.846,0.92,0.837,0.915,0.739,0.463,0.827,0.46,0.29,0.645,0.722,0.368,0.833,0.389,0.21,0.601
relu,"(250,50)",0.0001,0.902,0.975,0.829,0.909,0.813,0.902,0.752,0.484,0.837,0.482,0.321,0.66,0.747,0.421,0.85,0.444,0.282,0.636
relu,"(275,55)",0.1,0.89,0.958,0.821,0.898,0.788,0.89,0.689,0.547,0.733,0.458,0.256,0.64,0.772,0.526,0.85,0.526,0.376,0.688
relu,"(275,55)",0.01,0.906,0.975,0.838,0.913,0.822,0.906,0.689,0.411,0.777,0.387,0.18,0.594,0.696,0.368,0.8,0.368,0.168,0.584
relu,"(275,55)",0.001,0.915,0.983,0.846,0.921,0.838,0.915,0.684,0.305,0.803,0.32,0.116,0.554,0.696,0.263,0.833,0.294,0.105,0.548
relu,"(275,55)",0.0001,0.919,0.979,0.858,0.924,0.844,0.919,0.684,0.295,0.807,0.312,0.109,0.551,0.696,0.263,0.833,0.294,0.105,0.548
relu,"(300,60)",0.1,0.879,0.946,0.812,0.887,0.766,0.879,0.724,0.558,0.777,0.492,0.311,0.667,0.696,0.526,0.75,0.455,0.254,0.638
relu,"(300,60)",0.01,0.912,0.975,0.85,0.918,0.833,0.912,0.699,0.453,0.777,0.421,0.221,0.615,0.722,0.474,0.8,0.45,0.265,0.637
relu,"(300,60)",0.001,0.921,0.983,0.858,0.926,0.849,0.921,0.701,0.379,0.803,0.379,0.184,0.591,0.709,0.316,0.833,0.343,0.159,0.575
relu,"(300,60)",0.0001,0.919,0.979,0.858,0.924,0.845,0.919,0.701,0.347,0.813,0.357,0.165,0.58,0.722,0.368,0.833,0.389,0.21,0.601
relu,"(25,12)",0.1,0.888,0.958,0.817,0.896,0.786,0.888,0.701,0.505,0.763,0.447,0.249,0.634,0.747,0.579,0.8,0.524,0.357,0.689
relu,"(25,12)",0.01,0.896,0.971,0.821,0.904,0.802,0.896,0.722,0.558,0.773,0.489,0.307,0.666,0.722,0.474,0.8,0.45,0.265,0.637
relu,"(25,12)",0.001,0.906,0.975,0.838,0.913,0.821,0.906,0.724,0.505,0.793,0.469,0.286,0.649,0.722,0.474,0.8,0.45,0.265,0.637
relu,"(25,12)",0.0001,0.896,0.962,0.829,0.903,0.799,0.896,0.727,0.526,0.79,0.48,0.3,0.658,0.759,0.526,0.833,0.513,0.354,0.68
relu,"(50,25)",0.1,0.908,0.971,0.846,0.915,0.825,0.908,0.691,0.516,0.747,0.444,0.242,0.631,0.772,0.579,0.833,0.55,0.399,0.706
relu,"(50,25)",0.01,0.904,0.975,0.833,0.911,0.818,0.904,0.684,0.442,0.76,0.402,0.191,0.601,0.671,0.316,0.783,0.316,0.099,0.55
relu,"(50,25)",0.001,0.91,0.979,0.842,0.916,0.829,0.91,0.704,0.484,0.773,0.441,0.244,0.629,0.684,0.368,0.783,0.359,0.149,0.576
relu,"(50,25)",0.0001,0.906,0.967,0.846,0.912,0.819,0.906,0.711,0.442,0.797,0.426,0.234,0.619,0.734,0.421,0.833,0.432,0.259,0.627
relu,"(75,37)",0.1,0.883,0.954,0.812,0.891,0.776,0.883,0.701,0.589,0.737,0.487,0.295,0.663,0.747,0.632,0.783,0.545,0.381,0.707
