activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.873,0.954,0.792,0.883,0.758,0.873,0.711,0.579,0.753,0.491,0.304,0.666,0.722,0.474,0.8,0.45,0.265,0.637
relu,"(25,)",0.01,0.894,0.971,0.817,0.901,0.797,0.894,0.727,0.526,0.79,0.479,0.3,0.658,0.696,0.421,0.783,0.4,0.198,0.602
relu,"(25,)",0.001,0.894,0.971,0.817,0.901,0.797,0.894,0.727,0.516,0.793,0.475,0.295,0.655,0.734,0.474,0.817,0.462,0.285,0.645
relu,"(25,)",0.0001,0.898,0.958,0.838,0.904,0.802,0.898,0.734,0.568,0.787,0.507,0.332,0.678,0.734,0.526,0.8,0.488,0.311,0.663
relu,"(50,)",0.1,0.894,0.958,0.829,0.9,0.795,0.894,0.727,0.579,0.773,0.503,0.325,0.676,0.747,0.579,0.8,0.524,0.357,0.689
relu,"(50,)",0.01,0.91,0.971,0.85,0.915,0.828,0.91,0.706,0.579,0.747,0.486,0.295,0.663,0.722,0.579,0.767,0.5,0.318,0.673
relu,"(50,)",0.001,0.927,0.971,0.883,0.93,0.858,0.927,0.729,0.6,0.77,0.516,0.34,0.685,0.722,0.579,0.767,0.5,0.318,0.673
relu,"(50,)",0.0001,0.929,0.967,0.892,0.932,0.862,0.929,0.752,0.621,0.793,0.547,0.385,0.707,0.759,0.632,0.8,0.558,0.401,0.716
relu,"(75,)",0.1,0.89,0.95,0.829,0.896,0.786,0.89,0.704,0.558,0.75,0.474,0.282,0.654,0.734,0.474,0.817,0.462,0.285,0.645
relu,"(75,)",0.01,0.91,0.967,0.854,0.915,0.827,0.91,0.722,0.495,0.793,0.458,0.275,0.644,0.684,0.316,0.8,0.324,0.118,0.558
relu,"(75,)",0.001,0.906,0.967,0.846,0.912,0.819,0.906,0.739,0.537,0.803,0.497,0.326,0.67,0.722,0.421,0.817,0.421,0.238,0.619
