Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-3.9,3.2,1.3,0.817,0.367,1.0,0.524,0.533,0.683,0.808,0.375,1.0,0.514,0.528,0.688,0.846,0.5,1.0,0.667,0.64,0.75
linear,5,-3.9,3.2,1.3,0.817,0.367,1.0,0.524,0.533,0.683,0.808,0.375,1.0,0.514,0.528,0.688,0.846,0.5,1.0,0.667,0.64,0.75
linear,10,-3.9,3.2,1.3,0.817,0.367,1.0,0.524,0.533,0.683,0.808,0.375,1.0,0.514,0.528,0.688,0.846,0.5,1.0,0.667,0.64,0.75
linear,15,-3.9,3.2,1.3,0.817,0.367,1.0,0.524,0.533,0.683,0.808,0.375,1.0,0.514,0.528,0.688,0.846,0.5,1.0,0.667,0.64,0.75
