Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-4.7,6.0,0.9,0.779,0.367,0.947,0.465,0.39,0.657,0.715,0.35,0.878,0.413,0.274,0.614,0.731,0.5,0.833,0.533,0.347,0.667
linear,5,-4.7,6.0,0.9,0.779,0.367,0.947,0.465,0.39,0.657,0.715,0.35,0.878,0.413,0.274,0.614,0.731,0.5,0.833,0.533,0.347,0.667
linear,10,-4.7,6.0,0.9,0.779,0.367,0.947,0.465,0.39,0.657,0.715,0.35,0.878,0.413,0.274,0.614,0.731,0.5,0.833,0.533,0.347,0.667
linear,15,-4.7,6.0,0.9,0.779,0.367,0.947,0.465,0.39,0.657,0.715,0.35,0.878,0.413,0.274,0.614,0.731,0.5,0.833,0.533,0.347,0.667
