Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-6.5,12.0,-0.0,0.749,0.533,0.837,0.549,0.381,0.685,0.654,0.625,0.667,0.524,0.274,0.646,0.577,0.625,0.556,0.476,0.167,0.59
linear,5,-6.5,12.8,0.3,0.759,0.5,0.865,0.536,0.386,0.682,0.654,0.55,0.7,0.49,0.239,0.625,0.577,0.625,0.556,0.476,0.167,0.59
linear,10,-6.5,12.8,0.3,0.759,0.5,0.865,0.536,0.386,0.682,0.654,0.55,0.7,0.49,0.239,0.625,0.577,0.625,0.556,0.476,0.167,0.59
linear,15,-6.5,12.8,0.3,0.759,0.5,0.865,0.536,0.386,0.682,0.654,0.55,0.7,0.49,0.239,0.625,0.577,0.625,0.556,0.476,0.167,0.59
