Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-9.8,6.0,0.1,0.888,0.938,0.838,0.893,0.784,0.888,0.754,0.326,0.89,0.387,0.25,0.608,0.747,0.263,0.9,0.333,0.201,0.582
poly,1,2,0.1,1,-8.6,4.9,0.2,0.931,0.95,0.912,0.932,0.867,0.931,0.739,0.253,0.893,0.318,0.183,0.573,0.747,0.263,0.9,0.333,0.201,0.582
poly,1,2,0.1,2,-8.4,4.6,0.1,0.927,0.962,0.892,0.93,0.859,0.927,0.714,0.253,0.86,0.297,0.128,0.556,0.772,0.368,0.9,0.438,0.309,0.634
poly,1,2,0.1,3,-8.4,4.4,0.2,0.929,0.958,0.9,0.932,0.863,0.929,0.732,0.253,0.883,0.312,0.165,0.568,0.759,0.316,0.9,0.387,0.257,0.608
poly,1,2,0.1,4,-8.5,4.3,0.3,0.931,0.954,0.908,0.933,0.867,0.931,0.729,0.232,0.887,0.29,0.146,0.559,0.734,0.211,0.9,0.276,0.142,0.555
poly,1,2,0.01,0,-2.4,3.6,-0.5,0.779,0.7,0.858,0.76,0.567,0.779,0.797,0.579,0.867,0.579,0.447,0.723,0.81,0.579,0.883,0.595,0.471,0.731
poly,1,2,0.01,1,-3.4,2.8,0.0,0.831,0.829,0.833,0.831,0.663,0.831,0.699,0.316,0.82,0.333,0.142,0.568,0.696,0.263,0.833,0.294,0.105,0.548
poly,1,2,0.01,2,-4.5,3.8,0.2,0.846,0.825,0.867,0.843,0.692,0.846,0.701,0.263,0.84,0.296,0.114,0.552,0.671,0.211,0.817,0.235,0.03,0.514
poly,1,2,0.01,3,-5.4,4.8,0.2,0.848,0.85,0.846,0.848,0.696,0.848,0.681,0.274,0.81,0.291,0.088,0.542,0.658,0.211,0.8,0.229,0.011,0.505
poly,1,2,0.01,4,-6.2,5.4,0.1,0.848,0.875,0.821,0.852,0.697,0.848,0.663,0.326,0.77,0.319,0.096,0.548,0.646,0.211,0.783,0.222,-0.006,0.497
poly,1,2,0.001,0,-0.5,0.4,-0.3,0.606,0.454,0.758,0.494,0.275,0.606,0.671,0.347,0.773,0.321,0.181,0.56,0.797,0.211,0.983,0.333,0.34,0.597
poly,1,2,0.001,1,-2.2,1.9,-0.4,0.769,0.783,0.754,0.771,0.541,0.769,0.681,0.547,0.723,0.452,0.245,0.635,0.684,0.526,0.733,0.444,0.236,0.63
poly,1,2,0.001,2,-2.6,2.9,-0.3,0.763,0.788,0.738,0.768,0.528,0.762,0.638,0.442,0.7,0.371,0.13,0.571,0.633,0.421,0.7,0.356,0.11,0.561
poly,1,2,0.001,3,-2.9,3.2,-0.1,0.765,0.717,0.812,0.751,0.535,0.765,0.699,0.389,0.797,0.385,0.187,0.593,0.709,0.368,0.817,0.378,0.189,0.593
poly,1,2,0.001,4,-3.2,3.5,0.0,0.765,0.692,0.838,0.744,0.537,0.765,0.701,0.347,0.813,0.36,0.166,0.58,0.709,0.316,0.833,0.343,0.159,0.575
poly,1,3,0.1,0,-6.0,17.8,-0.0,0.931,0.942,0.921,0.932,0.866,0.931,0.724,0.295,0.86,0.339,0.173,0.577,0.734,0.316,0.867,0.364,0.204,0.591
poly,1,3,0.1,1,-7.1,6.8,0.3,0.94,0.929,0.95,0.938,0.882,0.94,0.744,0.158,0.93,0.227,0.127,0.544,0.747,0.158,0.933,0.231,0.137,0.546
poly,1,3,0.1,2,-7.4,6.1,0.3,0.931,0.929,0.933,0.93,0.866,0.931,0.742,0.147,0.93,0.216,0.117,0.539,0.747,0.105,0.95,0.167,0.097,0.528
poly,1,3,0.1,3,-7.5,5.7,0.2,0.929,0.946,0.912,0.93,0.863,0.929,0.724,0.168,0.9,0.226,0.091,0.534,0.722,0.158,0.9,0.214,0.078,0.529
poly,1,3,0.1,4,-7.6,5.4,0.2,0.933,0.954,0.912,0.935,0.87,0.933,0.737,0.2,0.907,0.266,0.141,0.553,0.747,0.211,0.917,0.286,0.171,0.564
poly,1,3,0.01,0,-1.5,4.5,-0.8,0.792,0.742,0.842,0.781,0.587,0.792,0.722,0.558,0.773,0.491,0.308,0.666,0.709,0.579,0.75,0.489,0.299,0.664
poly,1,3,0.01,1,-3.8,3.8,0.1,0.894,0.908,0.879,0.896,0.789,0.894,0.696,0.274,0.83,0.304,0.114,0.552,0.696,0.263,0.833,0.294,0.105,0.548
poly,1,3,0.01,2,-7.1,4.3,0.2,0.902,0.95,0.854,0.907,0.81,0.902,0.686,0.253,0.823,0.28,0.084,0.538,0.684,0.211,0.833,0.242,0.049,0.522
poly,1,3,0.01,3,-9.7,4.9,0.4,0.91,0.946,0.875,0.913,0.825,0.91,0.699,0.211,0.853,0.251,0.074,0.532,0.696,0.211,0.85,0.25,0.07,0.53
poly,1,3,0.01,4,-11.0,5.4,0.4,0.91,0.954,0.867,0.914,0.825,0.91,0.701,0.242,0.847,0.28,0.1,0.544,0.709,0.211,0.867,0.258,0.092,0.539
poly,1,3,0.001,0,-0.4,0.1,-0.2,0.506,0.212,0.8,0.157,0.05,0.506,0.651,0.179,0.8,0.071,-0.057,0.489,0.759,0.0,1.0,0.0,0.0,0.5
poly,1,3,0.001,1,-2.4,2.3,-0.4,0.767,0.817,0.717,0.777,0.539,0.767,0.643,0.516,0.683,0.41,0.177,0.6,0.595,0.421,0.65,0.333,0.063,0.536
poly,1,3,0.001,2,-3.6,3.6,0.0,0.79,0.729,0.85,0.775,0.584,0.79,0.704,0.337,0.82,0.355,0.165,0.578,0.671,0.263,0.8,0.278,0.066,0.532
poly,1,3,0.001,3,-5.0,4.2,0.2,0.796,0.742,0.85,0.783,0.596,0.796,0.676,0.253,0.81,0.273,0.066,0.531,0.671,0.263,0.8,0.278,0.066,0.532
poly,1,3,0.001,4,-5.9,5.5,-0.0,0.81,0.842,0.779,0.816,0.623,0.81,0.643,0.326,0.743,0.305,0.067,0.535,0.608,0.263,0.717,0.244,-0.019,0.49
poly,5,2,0.1,0,-9.8,6.0,0.1,0.888,0.938,0.838,0.893,0.784,0.888,0.754,0.326,0.89,0.387,0.25,0.608,0.747,0.263,0.9,0.333,0.201,0.582
poly,5,2,0.1,1,-8.6,4.9,0.2,0.931,0.95,0.912,0.932,0.867,0.931,0.739,0.253,0.893,0.318,0.183,0.573,0.747,0.263,0.9,0.333,0.201,0.582
poly,5,2,0.1,2,-8.4,4.6,0.1,0.927,0.962,0.892,0.93,0.859,0.927,0.714,0.253,0.86,0.297,0.128,0.556,0.772,0.368,0.9,0.438,0.309,0.634
poly,5,2,0.1,3,-8.4,4.4,0.2,0.929,0.958,0.9,0.932,0.863,0.929,0.732,0.253,0.883,0.312,0.165,0.568,0.759,0.316,0.9,0.387,0.257,0.608
poly,5,2,0.1,4,-8.5,4.3,0.3,0.931,0.954,0.908,0.933,0.867,0.931,0.729,0.232,0.887,0.29,0.146,0.559,0.734,0.211,0.9,0.276,0.142,0.555
poly,5,2,0.01,0,-5.4,4.9,-0.0,0.854,0.808,0.9,0.847,0.714,0.854,0.785,0.337,0.927,0.427,0.327,0.632,0.747,0.211,0.917,0.286,0.171,0.564
poly,5,2,0.01,1,-6.2,4.0,-0.0,0.896,0.967,0.825,0.903,0.801,0.896,0.684,0.347,0.79,0.345,0.137,0.569,0.671,0.316,0.783,0.316,0.099,0.55
poly,5,2,0.01,2,-8.1,4.9,0.2,0.89,0.938,0.842,0.895,0.784,0.89,0.671,0.242,0.807,0.262,0.052,0.524,0.671,0.263,0.8,0.278,0.066,0.532
poly,5,2,0.01,3,-9.2,6.4,0.2,0.89,0.946,0.833,0.895,0.786,0.89,0.666,0.263,0.793,0.274,0.058,0.528,0.658,0.211,0.8,0.229,0.011,0.505
poly,5,2,0.01,4,-10.1,7.6,0.4,0.89,0.904,0.875,0.891,0.78,0.89,0.681,0.242,0.82,0.268,0.068,0.531,0.671,0.158,0.833,0.187,-0.01,0.496
poly,5,2,0.001,0,-1.0,1.1,-0.6,0.648,0.321,0.975,0.473,0.389,0.648,0.787,0.263,0.953,0.375,0.318,0.608,0.797,0.263,0.967,0.385,0.346,0.615
poly,5,2,0.001,1,-3.4,3.5,0.0,0.781,0.708,0.854,0.763,0.57,0.781,0.706,0.347,0.82,0.364,0.175,0.584,0.696,0.316,0.817,0.333,0.138,0.566
poly,5,2,0.001,2,-4.6,4.1,0.1,0.788,0.725,0.85,0.772,0.58,0.788,0.686,0.295,0.81,0.31,0.108,0.552,0.684,0.263,0.817,0.286,0.085,0.54
poly,5,2,0.001,3,-5.2,4.4,-0.4,0.79,0.908,0.671,0.812,0.598,0.79,0.582,0.379,0.647,0.303,0.023,0.513,0.557,0.368,0.617,0.286,-0.013,0.493
poly,5,2,0.001,4,-5.7,5.0,-0.1,0.804,0.846,0.762,0.812,0.611,0.804,0.608,0.316,0.7,0.278,0.014,0.508,0.62,0.263,0.733,0.25,-0.003,0.498
poly,5,3,0.1,0,-6.0,17.8,-0.0,0.931,0.942,0.921,0.932,0.866,0.931,0.724,0.295,0.86,0.339,0.173,0.577,0.734,0.316,0.867,0.364,0.204,0.591
poly,5,3,0.1,1,-7.1,6.8,0.3,0.94,0.929,0.95,0.938,0.882,0.94,0.744,0.158,0.93,0.227,0.127,0.544,0.747,0.158,0.933,0.231,0.137,0.546
poly,5,3,0.1,2,-7.4,6.1,0.3,0.931,0.929,0.933,0.93,0.866,0.931,0.742,0.147,0.93,0.216,0.117,0.539,0.747,0.105,0.95,0.167,0.097,0.528
poly,5,3,0.1,3,-7.5,5.7,0.2,0.929,0.946,0.912,0.93,0.863,0.929,0.724,0.168,0.9,0.226,0.091,0.534,0.722,0.158,0.9,0.214,0.078,0.529
poly,5,3,0.1,4,-7.6,5.4,0.2,0.933,0.954,0.912,0.935,0.87,0.933,0.737,0.2,0.907,0.266,0.141,0.553,0.747,0.211,0.917,0.286,0.171,0.564
