Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-26.6,10.9,0.2,0.852,0.838,0.867,0.848,0.708,0.852,0.701,0.316,0.823,0.322,0.136,0.57,0.709,0.263,0.85,0.303,0.127,0.557
poly,1,2,0.1,1,-22.4,7.6,0.1,0.888,0.921,0.854,0.89,0.782,0.888,0.719,0.453,0.803,0.436,0.25,0.628,0.709,0.421,0.8,0.41,0.217,0.611
poly,1,2,0.1,2,-21.5,9.9,0.2,0.894,0.925,0.862,0.896,0.794,0.894,0.719,0.442,0.807,0.43,0.245,0.624,0.747,0.474,0.833,0.474,0.307,0.654
poly,1,2,0.1,3,-21.0,11.5,0.2,0.894,0.921,0.867,0.896,0.794,0.894,0.714,0.442,0.8,0.426,0.236,0.621,0.734,0.474,0.817,0.462,0.285,0.645
poly,1,2,0.1,4,-20.8,12.6,0.2,0.898,0.921,0.875,0.899,0.802,0.898,0.716,0.453,0.8,0.433,0.246,0.626,0.734,0.474,0.817,0.462,0.285,0.645
poly,1,2,0.01,0,-2.2,2.4,-0.3,0.665,0.358,0.971,0.516,0.418,0.665,0.78,0.242,0.95,0.345,0.278,0.596,0.785,0.263,0.95,0.37,0.302,0.607
poly,1,2,0.01,1,-3.4,3.7,0.0,0.771,0.746,0.796,0.764,0.544,0.771,0.641,0.337,0.737,0.31,0.07,0.537,0.646,0.368,0.733,0.333,0.096,0.551
poly,1,2,0.01,2,-4.2,4.9,0.1,0.773,0.738,0.808,0.764,0.548,0.773,0.651,0.316,0.757,0.302,0.07,0.536,0.646,0.316,0.75,0.3,0.064,0.533
poly,1,2,0.01,3,-4.7,5.9,0.2,0.767,0.708,0.825,0.752,0.538,0.767,0.663,0.326,0.77,0.318,0.095,0.548,0.684,0.316,0.8,0.324,0.118,0.558
poly,1,2,0.01,4,-5.3,6.9,0.2,0.767,0.712,0.821,0.753,0.537,0.767,0.653,0.316,0.76,0.305,0.075,0.538,0.696,0.421,0.783,0.4,0.198,0.602
poly,1,2,0.001,0,-0.3,0.2,-0.2,0.565,0.342,0.788,0.358,0.208,0.565,0.678,0.295,0.8,0.24,0.21,0.547,0.785,0.105,1.0,0.19,0.286,0.553
poly,1,2,0.001,1,-1.7,1.9,-0.5,0.723,0.767,0.679,0.734,0.448,0.723,0.651,0.653,0.65,0.473,0.262,0.651,0.646,0.632,0.65,0.462,0.244,0.641
poly,1,2,0.001,2,-2.1,2.8,-0.3,0.737,0.729,0.746,0.736,0.477,0.738,0.661,0.526,0.703,0.429,0.207,0.615,0.658,0.579,0.683,0.449,0.231,0.631
poly,1,2,0.001,3,-2.5,3.1,-0.1,0.731,0.654,0.808,0.707,0.471,0.731,0.681,0.379,0.777,0.363,0.151,0.578,0.684,0.368,0.783,0.359,0.149,0.576
poly,1,2,0.001,4,-2.7,3.4,-0.1,0.733,0.679,0.788,0.717,0.472,0.733,0.678,0.4,0.767,0.374,0.16,0.583,0.684,0.421,0.767,0.39,0.179,0.594
poly,1,3,0.1,0,-25.3,59.9,0.0,0.896,0.908,0.883,0.897,0.795,0.896,0.747,0.558,0.807,0.515,0.347,0.682,0.759,0.579,0.817,0.537,0.377,0.698
poly,1,3,0.1,1,-21.8,9.8,0.3,0.9,0.892,0.908,0.897,0.803,0.9,0.711,0.337,0.83,0.36,0.176,0.583,0.722,0.368,0.833,0.389,0.21,0.601
poly,1,3,0.1,2,-21.2,9.2,0.4,0.89,0.883,0.896,0.887,0.783,0.89,0.701,0.326,0.82,0.343,0.152,0.573,0.722,0.316,0.85,0.353,0.181,0.583
poly,1,3,0.1,3,-20.8,8.9,0.5,0.888,0.875,0.9,0.884,0.779,0.888,0.711,0.337,0.83,0.361,0.177,0.583,0.722,0.316,0.85,0.353,0.181,0.583
poly,1,3,0.1,4,-20.5,9.9,0.6,0.881,0.862,0.9,0.877,0.766,0.881,0.709,0.305,0.837,0.334,0.153,0.571,0.696,0.211,0.85,0.25,0.07,0.53
poly,1,3,0.01,0,-1.4,4.3,-0.6,0.654,0.329,0.979,0.487,0.405,0.654,0.785,0.158,0.983,0.26,0.273,0.571,0.797,0.211,0.983,0.333,0.34,0.597
poly,1,3,0.01,1,-4.2,3.8,0.3,0.777,0.675,0.879,0.751,0.568,0.777,0.701,0.305,0.827,0.326,0.137,0.566,0.709,0.368,0.817,0.378,0.189,0.593
poly,1,3,0.01,2,-8.5,5.9,0.1,0.806,0.812,0.8,0.807,0.613,0.806,0.676,0.442,0.75,0.392,0.178,0.596,0.684,0.579,0.717,0.468,0.264,0.648
poly,1,3,0.01,3,-11.8,9.0,0.1,0.827,0.842,0.812,0.83,0.655,0.827,0.676,0.495,0.733,0.423,0.209,0.614,0.684,0.526,0.733,0.444,0.236,0.63
poly,1,3,0.01,4,-14.0,12.8,0.1,0.835,0.862,0.808,0.84,0.672,0.835,0.681,0.474,0.747,0.417,0.204,0.61,0.684,0.474,0.75,0.419,0.208,0.612
poly,1,3,0.001,0,-0.2,0.1,-0.2,0.5,0.8,0.2,0.533,0.0,0.5,0.344,0.8,0.2,0.31,0.0,0.5,0.241,1.0,0.0,0.388,0.0,0.5
poly,1,3,0.001,1,-1.9,2.4,-0.3,0.735,0.696,0.775,0.724,0.475,0.735,0.676,0.484,0.737,0.418,0.203,0.61,0.671,0.579,0.7,0.458,0.247,0.639
