Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-16.7,8.9,0.1,0.896,0.917,0.875,0.897,0.796,0.896,0.727,0.326,0.853,0.363,0.195,0.59,0.722,0.263,0.867,0.312,0.15,0.565
poly,1,2,0.1,1,-15.4,4.9,0.4,0.912,0.917,0.908,0.913,0.826,0.912,0.732,0.263,0.88,0.322,0.172,0.572,0.747,0.316,0.883,0.375,0.23,0.6
poly,1,2,0.1,2,-15.5,6.8,0.5,0.904,0.896,0.912,0.903,0.81,0.904,0.696,0.2,0.853,0.24,0.062,0.527,0.722,0.211,0.883,0.267,0.116,0.547
poly,1,2,0.1,3,-15.6,7.6,0.1,0.9,0.958,0.842,0.906,0.806,0.9,0.689,0.305,0.81,0.318,0.118,0.558,0.696,0.316,0.817,0.333,0.138,0.566
poly,1,2,0.1,4,-15.7,8.3,0.1,0.898,0.958,0.838,0.904,0.802,0.898,0.694,0.347,0.803,0.351,0.151,0.575,0.671,0.263,0.8,0.278,0.066,0.532
poly,1,2,0.01,0,-2.3,2.7,-0.7,0.758,0.775,0.742,0.762,0.521,0.758,0.737,0.632,0.77,0.536,0.367,0.701,0.734,0.632,0.767,0.533,0.362,0.699
poly,1,2,0.01,1,-3.3,3.2,0.1,0.794,0.725,0.862,0.778,0.594,0.794,0.673,0.263,0.803,0.278,0.069,0.533,0.671,0.263,0.8,0.278,0.066,0.532
poly,1,2,0.01,2,-4.2,4.3,-0.3,0.79,0.904,0.675,0.811,0.595,0.79,0.605,0.442,0.657,0.349,0.087,0.549,0.582,0.368,0.65,0.298,0.016,0.509
poly,1,2,0.01,3,-5.3,5.0,-0.2,0.8,0.879,0.721,0.814,0.608,0.8,0.61,0.358,0.69,0.302,0.042,0.524,0.595,0.316,0.683,0.273,-0.001,0.5
poly,1,2,0.01,4,-6.0,5.6,-0.2,0.8,0.875,0.725,0.814,0.608,0.8,0.608,0.4,0.673,0.328,0.065,0.537,0.595,0.316,0.683,0.273,-0.001,0.5
poly,1,2,0.001,0,-0.4,0.3,-0.3,0.59,0.404,0.775,0.443,0.256,0.59,0.668,0.326,0.777,0.293,0.161,0.551,0.772,0.105,0.983,0.182,0.198,0.544
poly,1,2,0.001,1,-2.0,2.3,-0.3,0.737,0.638,0.838,0.708,0.488,0.738,0.658,0.358,0.753,0.335,0.107,0.556,0.633,0.368,0.717,0.326,0.079,0.543
poly,1,2,0.001,2,-2.5,2.8,-0.1,0.752,0.65,0.854,0.724,0.517,0.752,0.668,0.358,0.767,0.342,0.121,0.562,0.646,0.368,0.733,0.333,0.096,0.551
poly,1,2,0.001,3,-2.7,3.1,0.0,0.744,0.65,0.838,0.717,0.497,0.744,0.653,0.358,0.747,0.332,0.1,0.552,0.633,0.368,0.717,0.326,0.079,0.543
poly,1,2,0.001,4,-3.1,3.4,0.1,0.744,0.629,0.858,0.711,0.501,0.744,0.666,0.347,0.767,0.333,0.111,0.557,0.658,0.368,0.75,0.341,0.113,0.559
poly,1,3,0.1,0,-13.1,25.2,-0.1,0.908,0.95,0.867,0.912,0.82,0.908,0.709,0.4,0.807,0.397,0.207,0.603,0.696,0.316,0.817,0.333,0.138,0.566
poly,1,3,0.1,1,-13.4,5.7,0.4,0.925,0.908,0.942,0.924,0.851,0.925,0.732,0.232,0.89,0.293,0.151,0.561,0.747,0.263,0.9,0.333,0.201,0.582
poly,1,3,0.1,2,-14.0,4.7,0.4,0.917,0.908,0.925,0.916,0.834,0.917,0.727,0.242,0.88,0.298,0.147,0.561,0.722,0.263,0.867,0.312,0.15,0.565
poly,1,3,0.1,3,-14.4,4.3,0.3,0.902,0.912,0.892,0.903,0.805,0.902,0.714,0.295,0.847,0.332,0.155,0.571,0.696,0.263,0.833,0.294,0.105,0.548
poly,1,3,0.1,4,-14.7,4.9,0.4,0.896,0.888,0.904,0.895,0.793,0.896,0.704,0.253,0.847,0.29,0.11,0.55,0.696,0.263,0.833,0.294,0.105,0.548
poly,1,3,0.01,0,-1.3,4.3,-0.9,0.775,0.825,0.725,0.786,0.557,0.775,0.625,0.516,0.66,0.399,0.156,0.588,0.62,0.526,0.65,0.4,0.154,0.588
