Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-7.7,5.9,0.1,0.904,0.929,0.879,0.906,0.813,0.904,0.772,0.337,0.91,0.415,0.296,0.623,0.759,0.263,0.917,0.345,0.231,0.59
poly,1,2,0.1,1,-7.2,4.5,0.2,0.927,0.942,0.912,0.928,0.858,0.927,0.775,0.274,0.933,0.366,0.275,0.604,0.772,0.211,0.95,0.308,0.241,0.58
poly,1,2,0.1,2,-7.1,4.0,0.4,0.927,0.925,0.929,0.926,0.858,0.927,0.765,0.211,0.94,0.298,0.215,0.575,0.772,0.211,0.95,0.308,0.241,0.58
poly,1,2,0.1,3,-7.2,3.7,0.4,0.923,0.938,0.908,0.924,0.85,0.923,0.762,0.232,0.93,0.317,0.222,0.581,0.772,0.211,0.95,0.308,0.241,0.58
poly,1,2,0.1,4,-7.3,3.5,0.5,0.923,0.917,0.929,0.922,0.849,0.923,0.754,0.2,0.93,0.28,0.184,0.565,0.772,0.211,0.95,0.308,0.241,0.58
poly,1,2,0.01,0,-2.6,4.3,-0.5,0.812,0.8,0.825,0.81,0.627,0.812,0.792,0.579,0.86,0.571,0.438,0.719,0.81,0.632,0.867,0.615,0.49,0.749
poly,1,2,0.01,1,-4.2,2.9,0.0,0.86,0.883,0.838,0.864,0.722,0.86,0.694,0.295,0.82,0.316,0.121,0.557,0.696,0.316,0.817,0.333,0.138,0.566
poly,1,2,0.01,2,-5.7,3.0,-0.1,0.862,0.921,0.804,0.87,0.731,0.862,0.671,0.316,0.783,0.315,0.1,0.55,0.684,0.316,0.8,0.324,0.118,0.558
poly,1,2,0.01,3,-6.8,3.5,-0.0,0.865,0.921,0.808,0.872,0.735,0.865,0.673,0.305,0.79,0.311,0.098,0.548,0.684,0.316,0.8,0.324,0.118,0.558
poly,1,2,0.01,4,-7.7,4.3,0.4,0.871,0.867,0.875,0.87,0.743,0.871,0.699,0.211,0.853,0.252,0.075,0.532,0.696,0.158,0.867,0.2,0.03,0.512
poly,1,2,0.001,0,-0.7,0.7,-0.4,0.615,0.258,0.971,0.382,0.328,0.615,0.782,0.211,0.963,0.304,0.31,0.587,0.797,0.158,1.0,0.273,0.353,0.579
poly,1,2,0.001,1,-2.5,2.4,-0.4,0.76,0.796,0.725,0.768,0.526,0.76,0.618,0.463,0.667,0.37,0.116,0.565,0.557,0.421,0.6,0.314,0.018,0.511
poly,1,2,0.001,2,-3.1,2.6,0.0,0.752,0.662,0.842,0.727,0.514,0.752,0.739,0.358,0.86,0.398,0.237,0.609,0.734,0.368,0.85,0.4,0.232,0.609
poly,1,2,0.001,3,-3.7,2.6,0.0,0.771,0.7,0.842,0.753,0.549,0.771,0.719,0.368,0.83,0.388,0.208,0.599,0.722,0.368,0.833,0.389,0.21,0.601
poly,1,2,0.001,4,-4.0,2.9,0.1,0.773,0.688,0.858,0.751,0.556,0.773,0.714,0.337,0.833,0.363,0.182,0.585,0.722,0.316,0.85,0.353,0.181,0.583
poly,1,3,0.1,0,-4.7,17.7,-0.1,0.935,0.967,0.904,0.937,0.875,0.935,0.727,0.253,0.877,0.307,0.153,0.565,0.734,0.263,0.883,0.323,0.174,0.573
poly,1,3,0.1,1,-5.4,6.7,0.1,0.952,0.958,0.946,0.952,0.906,0.952,0.754,0.189,0.933,0.27,0.178,0.561,0.747,0.158,0.933,0.231,0.137,0.546
poly,1,3,0.1,2,-5.8,5.7,0.2,0.942,0.942,0.942,0.941,0.885,0.942,0.754,0.158,0.943,0.235,0.157,0.551,0.772,0.158,0.967,0.25,0.219,0.562
poly,1,3,0.1,3,-6.1,5.1,0.3,0.944,0.942,0.946,0.943,0.889,0.944,0.757,0.168,0.943,0.248,0.171,0.556,0.772,0.158,0.967,0.25,0.219,0.562
poly,1,3,0.1,4,-6.3,4.7,0.2,0.935,0.95,0.921,0.936,0.873,0.935,0.749,0.189,0.927,0.265,0.162,0.558,0.772,0.211,0.95,0.308,0.241,0.58
poly,1,3,0.01,0,-1.5,6.8,-0.7,0.833,0.804,0.862,0.828,0.672,0.833,0.711,0.453,0.793,0.43,0.239,0.623,0.696,0.421,0.783,0.4,0.198,0.602
poly,1,3,0.01,1,-3.9,3.0,0.3,0.912,0.921,0.904,0.913,0.826,0.912,0.706,0.137,0.887,0.181,0.03,0.512,0.696,0.105,0.883,0.143,-0.015,0.494
