activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.869,0.95,0.788,0.879,0.748,0.869,0.694,0.463,0.767,0.418,0.217,0.615,0.684,0.316,0.8,0.324,0.118,0.558
relu,"(25,)",0.01,0.873,0.942,0.804,0.881,0.753,0.873,0.681,0.305,0.8,0.312,0.106,0.553,0.696,0.316,0.817,0.333,0.138,0.566
relu,"(25,)",0.001,0.862,0.938,0.788,0.872,0.734,0.862,0.684,0.326,0.797,0.331,0.124,0.561,0.684,0.263,0.817,0.286,0.085,0.54
relu,"(25,)",0.0001,0.796,0.85,0.742,0.806,0.596,0.796,0.613,0.253,0.727,0.237,-0.021,0.49,0.608,0.158,0.75,0.162,-0.094,0.454
relu,"(50,)",0.1,0.858,0.95,0.767,0.871,0.729,0.858,0.678,0.4,0.767,0.373,0.16,0.583,0.747,0.526,0.817,0.5,0.332,0.671
relu,"(50,)",0.01,0.856,0.938,0.775,0.868,0.723,0.856,0.689,0.358,0.793,0.356,0.151,0.576,0.709,0.263,0.85,0.303,0.127,0.557
relu,"(50,)",0.001,0.858,0.933,0.783,0.869,0.725,0.858,0.681,0.421,0.763,0.387,0.174,0.592,0.671,0.316,0.783,0.316,0.099,0.55
relu,"(50,)",0.0001,0.819,0.896,0.742,0.832,0.646,0.819,0.643,0.389,0.723,0.343,0.104,0.556,0.696,0.421,0.783,0.4,0.198,0.602
relu,"(75,)",0.1,0.844,0.942,0.746,0.859,0.702,0.844,0.671,0.316,0.783,0.315,0.099,0.55,0.684,0.316,0.8,0.324,0.118,0.558
relu,"(75,)",0.01,0.871,0.942,0.8,0.88,0.75,0.871,0.691,0.368,0.793,0.364,0.161,0.581,0.696,0.263,0.833,0.294,0.105,0.548
relu,"(75,)",0.001,0.862,0.933,0.792,0.872,0.733,0.862,0.686,0.389,0.78,0.372,0.165,0.585,0.709,0.368,0.817,0.378,0.189,0.593
relu,"(75,)",0.0001,0.835,0.925,0.746,0.849,0.682,0.835,0.638,0.347,0.73,0.311,0.07,0.539,0.684,0.368,0.783,0.359,0.149,0.576
relu,"(100,)",0.1,0.844,0.946,0.742,0.859,0.703,0.844,0.689,0.368,0.79,0.361,0.158,0.579,0.696,0.211,0.85,0.25,0.07,0.53
relu,"(100,)",0.01,0.875,0.942,0.808,0.883,0.758,0.875,0.699,0.305,0.823,0.327,0.135,0.564,0.709,0.263,0.85,0.303,0.127,0.557
relu,"(100,)",0.001,0.873,0.933,0.812,0.88,0.752,0.873,0.691,0.411,0.78,0.39,0.185,0.595,0.722,0.368,0.833,0.389,0.21,0.601
relu,"(100,)",0.0001,0.858,0.942,0.775,0.87,0.727,0.858,0.673,0.379,0.767,0.357,0.14,0.573,0.696,0.368,0.8,0.368,0.168,0.584
relu,"(125,)",0.1,0.86,0.946,0.775,0.872,0.732,0.86,0.701,0.389,0.8,0.387,0.189,0.595,0.671,0.263,0.8,0.278,0.066,0.532
relu,"(125,)",0.01,0.869,0.933,0.804,0.877,0.744,0.869,0.686,0.326,0.8,0.332,0.127,0.563,0.684,0.158,0.85,0.194,0.009,0.504
relu,"(125,)",0.001,0.875,0.942,0.808,0.884,0.757,0.875,0.694,0.389,0.79,0.378,0.176,0.59,0.722,0.421,0.817,0.421,0.238,0.619
relu,"(125,)",0.0001,0.842,0.912,0.771,0.853,0.69,0.842,0.658,0.389,0.743,0.353,0.125,0.566,0.684,0.316,0.8,0.324,0.118,0.558
relu,"(150,)",0.1,0.856,0.925,0.788,0.866,0.72,0.856,0.699,0.4,0.793,0.39,0.19,0.597,0.722,0.474,0.8,0.45,0.265,0.637
relu,"(150,)",0.01,0.869,0.942,0.796,0.878,0.746,0.869,0.696,0.379,0.797,0.374,0.174,0.588,0.709,0.316,0.833,0.343,0.159,0.575
relu,"(150,)",0.001,0.881,0.946,0.817,0.889,0.77,0.881,0.689,0.368,0.79,0.362,0.157,0.579,0.684,0.368,0.783,0.359,0.149,0.576
relu,"(150,)",0.0001,0.865,0.925,0.804,0.873,0.735,0.865,0.666,0.347,0.767,0.333,0.111,0.557,0.709,0.368,0.817,0.378,0.189,0.593
relu,"(175,)",0.1,0.854,0.925,0.783,0.864,0.716,0.854,0.686,0.347,0.793,0.347,0.142,0.57,0.684,0.263,0.817,0.286,0.085,0.54
relu,"(175,)",0.01,0.875,0.938,0.812,0.883,0.757,0.875,0.704,0.316,0.827,0.337,0.149,0.571,0.722,0.263,0.867,0.312,0.15,0.565
relu,"(175,)",0.001,0.871,0.933,0.808,0.879,0.748,0.871,0.691,0.368,0.793,0.362,0.159,0.581,0.709,0.368,0.817,0.378,0.189,0.593
relu,"(175,)",0.0001,0.869,0.921,0.817,0.876,0.742,0.869,0.681,0.368,0.78,0.358,0.147,0.574,0.709,0.421,0.8,0.41,0.217,0.611
relu,"(200,)",0.1,0.867,0.938,0.796,0.876,0.741,0.867,0.673,0.337,0.78,0.329,0.117,0.558,0.747,0.526,0.817,0.5,0.332,0.671
relu,"(200,)",0.01,0.885,0.946,0.825,0.893,0.777,0.885,0.709,0.379,0.813,0.383,0.193,0.596,0.696,0.368,0.8,0.368,0.168,0.584
relu,"(200,)",0.001,0.875,0.938,0.812,0.883,0.756,0.875,0.714,0.421,0.807,0.414,0.225,0.614,0.696,0.368,0.8,0.368,0.168,0.584
relu,"(200,)",0.0001,0.862,0.917,0.808,0.87,0.73,0.862,0.696,0.411,0.787,0.393,0.192,0.599,0.722,0.421,0.817,0.421,0.238,0.619
relu,"(225,)",0.1,0.852,0.95,0.754,0.866,0.718,0.852,0.709,0.453,0.79,0.427,0.235,0.621,0.734,0.526,0.8,0.488,0.311,0.663
relu,"(225,)",0.01,0.885,0.946,0.825,0.893,0.777,0.885,0.696,0.326,0.813,0.34,0.145,0.57,0.684,0.263,0.817,0.286,0.085,0.54
relu,"(225,)",0.001,0.888,0.95,0.825,0.895,0.782,0.888,0.686,0.326,0.8,0.329,0.126,0.563,0.684,0.211,0.833,0.242,0.049,0.522
relu,"(225,)",0.0001,0.867,0.929,0.804,0.876,0.74,0.867,0.673,0.358,0.773,0.345,0.128,0.566,0.696,0.316,0.817,0.333,0.138,0.566
relu,"(250,)",0.1,0.86,0.954,0.767,0.873,0.734,0.86,0.684,0.389,0.777,0.369,0.16,0.583,0.722,0.421,0.817,0.421,0.238,0.619
relu,"(250,)",0.01,0.869,0.942,0.796,0.878,0.746,0.869,0.706,0.411,0.8,0.4,0.207,0.605,0.709,0.263,0.85,0.303,0.127,0.557
relu,"(250,)",0.001,0.873,0.946,0.8,0.882,0.754,0.873,0.704,0.4,0.8,0.392,0.197,0.6,0.709,0.368,0.817,0.378,0.189,0.593
relu,"(250,)",0.0001,0.871,0.933,0.808,0.879,0.748,0.871,0.691,0.389,0.787,0.377,0.172,0.588,0.696,0.368,0.8,0.368,0.168,0.584
relu,"(275,)",0.1,0.848,0.958,0.737,0.863,0.714,0.848,0.689,0.432,0.77,0.398,0.193,0.601,0.684,0.263,0.817,0.286,0.085,0.54
relu,"(275,)",0.01,0.879,0.929,0.829,0.885,0.763,0.879,0.686,0.337,0.797,0.338,0.134,0.567,0.671,0.316,0.783,0.316,0.099,0.55
relu,"(275,)",0.001,0.869,0.933,0.804,0.877,0.744,0.869,0.701,0.432,0.787,0.408,0.21,0.609,0.696,0.263,0.833,0.294,0.105,0.548
relu,"(275,)",0.0001,0.867,0.933,0.8,0.875,0.741,0.867,0.686,0.411,0.773,0.386,0.177,0.592,0.709,0.421,0.8,0.41,0.217,0.611
relu,"(300,)",0.1,0.84,0.929,0.75,0.853,0.691,0.84,0.676,0.379,0.77,0.357,0.143,0.574,0.722,0.421,0.817,0.421,0.238,0.619
relu,"(300,)",0.01,0.871,0.946,0.796,0.881,0.751,0.871,0.696,0.326,0.813,0.337,0.142,0.57,0.696,0.316,0.817,0.333,0.138,0.566
