activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.881,0.971,0.792,0.891,0.775,0.881,0.643,0.442,0.707,0.372,0.135,0.574,0.671,0.474,0.733,0.409,0.19,0.604
relu,"(25,)",0.01,0.883,0.975,0.792,0.893,0.78,0.883,0.643,0.337,0.74,0.311,0.073,0.538,0.709,0.368,0.817,0.378,0.189,0.593
relu,"(25,)",0.001,0.862,0.975,0.75,0.876,0.744,0.862,0.653,0.347,0.75,0.326,0.094,0.549,0.684,0.368,0.783,0.359,0.149,0.576
relu,"(25,)",0.0001,0.86,0.929,0.792,0.87,0.728,0.86,0.643,0.368,0.73,0.332,0.092,0.549,0.658,0.316,0.767,0.308,0.081,0.541
relu,"(50,)",0.1,0.873,0.971,0.775,0.884,0.761,0.873,0.658,0.484,0.713,0.404,0.179,0.599,0.684,0.526,0.733,0.444,0.236,0.63
relu,"(50,)",0.01,0.888,0.975,0.8,0.897,0.788,0.888,0.671,0.337,0.777,0.329,0.112,0.557,0.709,0.368,0.817,0.378,0.189,0.593
relu,"(50,)",0.001,0.89,0.975,0.804,0.898,0.791,0.89,0.651,0.284,0.767,0.281,0.05,0.525,0.671,0.158,0.833,0.187,-0.01,0.496
relu,"(50,)",0.0001,0.873,0.942,0.804,0.881,0.753,0.873,0.661,0.316,0.77,0.307,0.083,0.543,0.684,0.263,0.817,0.286,0.085,0.54
relu,"(75,)",0.1,0.873,0.979,0.767,0.885,0.764,0.873,0.658,0.495,0.71,0.406,0.185,0.602,0.671,0.421,0.75,0.381,0.161,0.586
relu,"(75,)",0.01,0.877,0.975,0.779,0.888,0.769,0.877,0.648,0.326,0.75,0.308,0.074,0.538,0.646,0.316,0.75,0.3,0.064,0.533
relu,"(75,)",0.001,0.881,0.979,0.783,0.892,0.778,0.881,0.658,0.358,0.753,0.335,0.107,0.556,0.658,0.263,0.783,0.27,0.047,0.523
relu,"(75,)",0.0001,0.869,0.962,0.775,0.88,0.752,0.869,0.643,0.347,0.737,0.319,0.08,0.542,0.62,0.263,0.733,0.25,-0.003,0.498
relu,"(100,)",0.1,0.881,0.979,0.783,0.892,0.778,0.881,0.684,0.474,0.75,0.418,0.208,0.612,0.646,0.474,0.7,0.391,0.157,0.587
relu,"(100,)",0.01,0.871,0.971,0.771,0.883,0.757,0.871,0.663,0.4,0.747,0.364,0.139,0.573,0.696,0.421,0.783,0.4,0.198,0.602
relu,"(100,)",0.001,0.871,0.971,0.771,0.883,0.757,0.871,0.641,0.337,0.737,0.311,0.071,0.537,0.658,0.263,0.783,0.27,0.047,0.523
relu,"(100,)",0.0001,0.867,0.958,0.775,0.878,0.746,0.867,0.648,0.368,0.737,0.335,0.099,0.553,0.671,0.316,0.783,0.316,0.099,0.55
relu,"(125,)",0.1,0.854,0.967,0.742,0.869,0.727,0.854,0.658,0.474,0.717,0.395,0.172,0.595,0.633,0.316,0.733,0.293,0.047,0.525
relu,"(125,)",0.01,0.885,0.971,0.8,0.895,0.783,0.885,0.651,0.337,0.75,0.315,0.083,0.543,0.684,0.316,0.8,0.324,0.118,0.558
relu,"(125,)",0.001,0.885,0.975,0.796,0.895,0.784,0.885,0.648,0.347,0.743,0.322,0.087,0.545,0.696,0.316,0.817,0.333,0.138,0.566
relu,"(125,)",0.0001,0.873,0.958,0.788,0.884,0.758,0.873,0.653,0.358,0.747,0.332,0.1,0.552,0.671,0.316,0.783,0.316,0.099,0.55
relu,"(150,)",0.1,0.858,0.967,0.75,0.872,0.735,0.858,0.671,0.505,0.723,0.425,0.208,0.614,0.671,0.421,0.75,0.381,0.161,0.586
relu,"(150,)",0.01,0.89,0.971,0.808,0.898,0.79,0.89,0.646,0.368,0.733,0.333,0.097,0.551,0.633,0.263,0.75,0.256,0.013,0.507
relu,"(150,)",0.001,0.877,0.971,0.783,0.888,0.768,0.877,0.656,0.379,0.743,0.346,0.116,0.561,0.671,0.316,0.783,0.316,0.099,0.55
relu,"(150,)",0.0001,0.873,0.954,0.792,0.883,0.756,0.873,0.653,0.368,0.743,0.337,0.106,0.556,0.658,0.368,0.75,0.341,0.113,0.559
relu,"(175,)",0.1,0.871,0.975,0.767,0.883,0.759,0.871,0.699,0.526,0.753,0.452,0.256,0.64,0.709,0.526,0.767,0.465,0.272,0.646
relu,"(175,)",0.01,0.883,0.971,0.796,0.893,0.779,0.883,0.646,0.316,0.75,0.301,0.064,0.533,0.62,0.316,0.717,0.286,0.031,0.516
relu,"(175,)",0.001,0.871,0.967,0.775,0.882,0.756,0.871,0.663,0.368,0.757,0.346,0.121,0.563,0.696,0.316,0.817,0.333,0.138,0.566
relu,"(175,)",0.0001,0.869,0.962,0.775,0.88,0.752,0.869,0.653,0.347,0.75,0.326,0.094,0.549,0.671,0.316,0.783,0.316,0.099,0.55
relu,"(200,)",0.1,0.856,0.979,0.733,0.872,0.735,0.856,0.681,0.484,0.743,0.42,0.211,0.614,0.684,0.474,0.75,0.419,0.208,0.612
relu,"(200,)",0.01,0.89,0.971,0.808,0.898,0.79,0.89,0.651,0.358,0.743,0.331,0.098,0.551,0.646,0.211,0.783,0.222,-0.006,0.497
relu,"(200,)",0.001,0.879,0.971,0.788,0.889,0.772,0.879,0.638,0.326,0.737,0.302,0.06,0.531,0.684,0.316,0.8,0.324,0.118,0.558
relu,"(200,)",0.0001,0.869,0.962,0.775,0.88,0.752,0.869,0.623,0.305,0.723,0.28,0.027,0.514,0.633,0.263,0.75,0.256,0.013,0.507
relu,"(225,)",0.1,0.865,0.967,0.762,0.877,0.745,0.865,0.678,0.505,0.733,0.43,0.218,0.619,0.734,0.526,0.8,0.488,0.311,0.663
relu,"(225,)",0.01,0.867,0.971,0.762,0.879,0.75,0.867,0.63,0.368,0.713,0.324,0.076,0.541,0.684,0.316,0.8,0.324,0.118,0.558
relu,"(225,)",0.001,0.873,0.975,0.771,0.885,0.762,0.873,0.641,0.358,0.73,0.324,0.083,0.544,0.684,0.368,0.783,0.359,0.149,0.576
relu,"(225,)",0.0001,0.875,0.971,0.779,0.886,0.765,0.875,0.641,0.358,0.73,0.324,0.083,0.544,0.646,0.316,0.75,0.3,0.064,0.533
relu,"(250,)",0.1,0.865,0.975,0.754,0.878,0.748,0.865,0.653,0.516,0.697,0.415,0.189,0.606,0.62,0.368,0.7,0.318,0.063,0.534
relu,"(250,)",0.01,0.885,0.971,0.8,0.895,0.782,0.885,0.651,0.421,0.723,0.366,0.133,0.572,0.646,0.316,0.75,0.3,0.064,0.533
relu,"(250,)",0.001,0.881,0.971,0.792,0.891,0.775,0.881,0.648,0.368,0.737,0.335,0.099,0.553,0.646,0.368,0.733,0.333,0.096,0.551
relu,"(250,)",0.0001,0.871,0.971,0.771,0.883,0.757,0.871,0.63,0.347,0.72,0.31,0.062,0.534,0.658,0.368,0.75,0.341,0.113,0.559
relu,"(275,)",0.1,0.86,0.971,0.75,0.875,0.739,0.86,0.643,0.558,0.67,0.427,0.2,0.614,0.696,0.421,0.783,0.4,0.198,0.602
relu,"(275,)",0.01,0.898,0.975,0.821,0.905,0.806,0.898,0.653,0.326,0.757,0.311,0.081,0.541,0.696,0.421,0.783,0.4,0.198,0.602
relu,"(275,)",0.001,0.883,0.975,0.792,0.893,0.78,0.883,0.641,0.347,0.733,0.317,0.077,0.54,0.671,0.316,0.783,0.316,0.099,0.55
