activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.831,0.954,0.708,0.85,0.684,0.831,0.641,0.411,0.713,0.35,0.113,0.562,0.646,0.316,0.75,0.3,0.064,0.533
relu,"(25,)",0.01,0.862,0.958,0.767,0.875,0.739,0.862,0.623,0.358,0.707,0.312,0.06,0.532,0.633,0.263,0.75,0.256,0.013,0.507
relu,"(25,)",0.001,0.856,0.954,0.758,0.869,0.727,0.856,0.618,0.326,0.71,0.29,0.034,0.518,0.671,0.316,0.783,0.316,0.099,0.55
relu,"(25,)",0.0001,0.831,0.925,0.738,0.846,0.675,0.831,0.613,0.326,0.703,0.288,0.027,0.515,0.684,0.368,0.783,0.359,0.149,0.576
relu,"(50,)",0.1,0.835,0.933,0.738,0.85,0.684,0.835,0.671,0.411,0.753,0.375,0.155,0.582,0.747,0.474,0.833,0.474,0.307,0.654
relu,"(50,)",0.01,0.865,0.962,0.767,0.877,0.744,0.865,0.668,0.358,0.767,0.342,0.122,0.562,0.646,0.263,0.767,0.263,0.03,0.515
relu,"(50,)",0.001,0.877,0.967,0.788,0.888,0.768,0.877,0.671,0.337,0.777,0.331,0.114,0.557,0.684,0.263,0.817,0.286,0.085,0.54
relu,"(50,)",0.0001,0.854,0.925,0.783,0.864,0.717,0.854,0.641,0.316,0.743,0.299,0.058,0.53,0.671,0.263,0.8,0.278,0.066,0.532
relu,"(75,)",0.1,0.846,0.946,0.746,0.86,0.706,0.846,0.661,0.432,0.733,0.378,0.154,0.582,0.684,0.421,0.767,0.39,0.179,0.594
relu,"(75,)",0.01,0.867,0.967,0.767,0.879,0.749,0.867,0.646,0.347,0.74,0.319,0.083,0.544,0.671,0.263,0.8,0.278,0.066,0.532
