Index,position,attribute,meanImp,medianImp,minImp,maxImp,normHits,decision
10252,1,OSBPL1A,9.06097225757773,10.7731345945679,0.868191356382506,12.7646947818682,0.8,Confirmed
1836,2,C9,8.0650300839272,9.41549908832046,0,12.2168570341402,0.8,Confirmed
5081,3,FGF5,7.29376198017515,8.32511078728249,0,12.8262475384325,0.8,Confirmed
10234,4,ORAI2,5.77623392532853,6.31688474530668,-1.67222568982968,10.5314368005634,0.788235294117647,Confirmed
4141,5,DUSP1,5.4094824278301,6.26956152580822,-1.00100150250438,10.1594957335301,0.752941176470588,Confirmed
6494,6,HSF1,5.37433675835092,5.90740477274977,-1.00100150250438,11.1817661790697,0.788235294117647,Confirmed
4638,7,EXOC5,5.35185960015411,5.98934312540476,-0.043279276343184,10.4157461132495,0.741176470588235,Confirmed
8504,8,METTL7A,1.36212338168627,1.4818532684151,0.543399325561663,1.99329159142124,0,Rejected
17159,9,ZNF787,1.24330945900514,1.33610610951157,-0.805660610551949,2.14955675901364,0,Rejected
6282,10,HIP1R,1.18158089877658,1.34512748971893,-1.00100150250438,1.94354747449249,0,Rejected
8678,11,MOCS1,1.11392448164328,1.22628182347557,-0.246543736425562,2.07357395489657,0,Rejected
2962,12,CNOT6,1.09375240980401,1.35360122451263,-0.932201059844616,1.91221561381469,0,Rejected
2865,13,CLIC2,1.07683674240176,1.46860656167086,-1.00100150250438,2.08928744894548,0,Rejected
8294,14,MAPKAPK5,1.06591104927832,1.22705979168397,-1.00100150250438,1.99019256278879,0,Rejected
16287,15,WDR1,1.05554907424639,1.00100150250438,-0.014188722421337,2.13672927451634,0,Rejected
8258,16,MAP3K7,1.01662263951903,1.09067295072992,0,1.68849779726689,0,Rejected
908,17,ARL11,1.00444954249022,1.27711488902402,-1.00100150250438,1.96451133168465,0,Rejected
16973,18,ZNF548,0.988063600664909,1.24028867091358,-1.41657082055321,1.71229749440824,0,Rejected
2048,19,CBLN3,0.975079609651322,1.1188041893946,-1.00100150250438,2.09032904776231,0,Rejected
10340,20,PABPC1,0.965175406234687,1.16242968118821,-0.477351075323597,1.87790723481938,0,Rejected
779,21,APOL3,0.953340250792343,1.00100150250438,-0.581128536457389,1.80801093456189,0,Rejected
14109,22,SRBD1,0.936074093929767,1.00100150250438,-1.00100150250438,1.66978179377022,0,Rejected
16507,23,YY2,0.891589132152336,1.00100150250438,-1.00100150250438,1.6688356294826,0,Rejected
15724,24,TTC9C,0.882244234745998,1.00100150250438,-1.00100150250438,1.90100666370983,0,Rejected
2548,25,CENPK,0.840394670124024,1.11175115919507,-1.00100150250438,1.90249097052241,0,Rejected
8279,26,MAPK14,0.83708333619152,1.00100150250438,-0.642713222079393,1.71541803464453,0,Rejected
10890,27,PIK3IP1,0.809487146180131,1.08142979175371,-1.00100150250438,1.41697984326124,0,Rejected
2431,28,CDHR2,0.794477677798241,1.00100150250438,-1.00100150250438,1.73665894641525,0,Rejected
3840,29,DHX15,0.791952588644683,1.11079796812318,-1.3976941536882,1.99591156818624,0,Rejected
