Index,position,attribute,meanImp,medianImp,minImp,maxImp,normHits,decision
8504,1,METTL7A,9.37957305206833,9.81309650304732,1.00100150250438,13.1891748957501,0.943820224719101,Confirmed
10252,2,OSBPL1A,8.67130377061311,9.13711156893164,0.167915284395591,12.5589474152081,0.936329588014981,Confirmed
4638,3,EXOC5,8.48131434818864,8.89486712812428,0,13.0598225615337,0.932584269662921,Confirmed
2048,4,CBLN3,7.66047725779923,8.04447806843319,-1.00100150250438,11.4944793029351,0.928838951310861,Confirmed
8678,5,MOCS1,6.0351975230603,6.28226575207345,-1.00100150250438,10.2336864406912,0.895131086142322,Confirmed
12718,6,RTL1,5.53435371602479,5.79485544222,-1.20600298047612,10.4795094561971,0.891385767790262,Confirmed
1589,7,C12orf45,5.18674557015014,5.48858842130139,-1.41650192470991,9.78027966432152,0.876404494382023,Confirmed
14453,8,SYNPO2,4.70328619591834,4.82654014451823,-1.00100150250438,7.75348689275951,0.827715355805243,Confirmed
1605,9,C14orf39,3.1330372658589,3.23118177926406,-1.00100150250438,6.689615639465,0.640449438202247,Confirmed
1836,10,C9,1.5262717707056,1.41439147703068,0.562658451610785,2.27763102660109,0,Rejected
1499,11,BSDC1,1.23333508753744,1.41370471695612,-0.507406071055082,1.92988714112578,0,Rejected
2865,12,CLIC2,1.17907883862921,1.26559340217748,0,2.02755314278264,0,Rejected
12584,13,RPL39,1.05046044886374,1.00100150250438,-1.57564992410601,4.29613035291019,0.01498127340824,Rejected
8294,14,MAPKAPK5,1.02849255823773,1.13200436784165,0,2.33679722688493,0,Rejected
10340,15,PABPC1,1.00744161607367,1.00100150250438,-1.00100150250438,2.00203662837911,0,Rejected
2548,16,CENPK,0.968769324388874,1.00100150250438,-1.00100150250438,1.81248519984014,0,Rejected
2962,17,CNOT6,0.9660566348743,1.00100150250438,-0.548586484933519,2.01910730552203,0,Rejected
6985,18,ITGA8,0.94878578157271,1.00100150250438,-1.00100150250438,1.70322133097959,0,Rejected
4141,19,DUSP1,0.947175120619863,1.00100150250438,-0.201620965025003,1.79528030848185,0,Rejected
14608,20,TBC1D22B,0.909751549771458,1.22641150365271,-1.41418670287244,1.69375927887705,0,Rejected
17159,21,ZNF787,0.900612633408639,1.06481730549527,-1.00100150250438,1.82295074936356,0,Rejected
10234,22,ORAI2,0.847055945431083,1.00100150250438,-1.00100150250438,2.0628999924065,0,Rejected
16973,23,ZNF548,0.832460314463828,1.00100150250438,-1.00100150250438,1.80932844100839,0,Rejected
6282,24,HIP1R,0.815804091040998,1.23038898731469,-1.00100150250438,2.03857502928495,0,Rejected
5719,25,GNAI1,0.758083668285452,1.00100150250438,-1.4167285799706,1.80666940770619,0,Rejected
9795,26,OCEL1,0.757510155827036,1.00100150250438,-1.00100150250438,1.61048022172228,0,Rejected
15487,27,TRIM13,0.756101251603234,1.00100150250438,-1.00100150250438,1.65331032705646,0,Rejected
14329,28,STX18,0.708470776670232,1.00100150250438,-1.39116534370184,1.62097793200797,0,Rejected
7909,29,LPCAT2,0.707238995279711,1.00100150250438,-0.249657828771073,1.41704254615181,0,Rejected
8121,30,LYSMD2,0.700266839064926,1.00100150250438,-1.38583136086461,1.75362639013286,0,Rejected
5512,31,GCKR,0.692295710145946,1.00100150250438,0,1.63083536588016,0,Rejected
3892,32,DLG3,0.689445019221424,1.00100150250438,-1.00100150250438,1.54926899260094,0,Rejected
16095,33,USP49,0.689443056150587,1.00100150250438,-0.467927638481289,1.71190697620495,0,Rejected
14356,34,SUFU,0.684497706415808,1.00100150250438,-1.31258679298117,1.72474273223615,0,Rejected
3791,35,DERA,0.682116536094725,0.977901798732597,-1.00100150250438,1.92796189244768,0,Rejected
7098,36,KBTBD12,0.669043558550584,1.00100150250438,-1.00100150250438,1.54332871030226,0,Rejected
908,37,ARL11,0.668063046507503,0.77771438750802,-0.802641364687185,2.13638037223885,0,Rejected
4096,38,DRD5,0.665519249773473,1.00100150250438,-1.00100150250438,1.62791621779489,0,Rejected
8258,39,MAP3K7,0.662472580347105,1.00100150250438,-1.36316475381353,1.65125994565115,0,Rejected
2275,40,CD14,0.655452413556639,1.00100150250438,-1.00100150250438,1.70262032506468,0,Rejected
4199,41,E2F3,0.65215672336411,1.00100150250438,0,1.62998122509104,0,Rejected
8549,42,MGP,0.649611420409705,1.00100150250438,-1.00100150250438,1.41664464879461,0,Rejected
11980,43,RAD9B,0.638898984183229,1.00100150250438,-1.32946877733814,1.91464111766694,0,Rejected
4331,44,EIF2AK2,0.632215522672092,0.77041964238721,-1.00100150250438,1.41481100176243,0,Rejected
16287,45,WDR1,0.620229799337276,0.520308417682222,-1.06337973004909,2.23457961490528,0,Rejected
5010,46,FCGR3A,0.619520880730602,1.00100150250438,-1.00100150250438,1.38118228230335,0,Rejected
8919,47,MTMR11,0.614722699761021,1.00100150250438,-1.41701421013194,1.70605920020067,0,Rejected
1761,48,C3AR1,0.611643029926851,1.00100150250438,-1.00100150250438,1.81942320707711,0,Rejected
1707,49,C1orf35,0.608898882475037,1.00100150250438,-1.00100150250438,1.66385148670178,0,Rejected
15809,50,TXNIP,0.603693893217095,1.00100150250438,-1.00100150250438,1.70022127607322,0,Rejected
3983,51,DNAJC25,0.598811852212462,1.00100150250438,-1.73476505890142,1.59032503152865,0,Rejected
16822,52,ZNF292,0.593935094962687,1.00100150250438,0,1.27475177924722,0,Rejected
12823,53,SAMHD1,0.592099363502646,1.00100150250438,-1.00100150250438,1.70034992124986,0,Rejected
16507,54,YY2,0.58646057522795,1.00100150250438,-1.00100150250438,1.41696826142321,0,Rejected
779,55,APOL3,0.582200392947759,0.837118169601129,-1.00100150250438,2.32388923635903,0,Rejected
11522,56,PRNP,0.574761893507944,0.751186781524118,-1.00100150250438,1.62336995509616,0,Rejected
5786,57,GOLM1,0.570631916543864,1.00100150250438,0,1.41701846196617,0,Rejected
1642,58,C18orf25,0.570601910324231,1.00100150250438,-1.00100150250438,1.41692235141541,0,Rejected
7950,59,LRP5L,0.568182073516851,1.00100150250438,-1.00100150250438,1.65311891466165,0,Rejected
16725,60,ZNF133,0.564514511663521,1.00100150250438,-1.34536745063736,1.62620120964975,0,Rejected
3412,61,CUL3,0.55633445880988,1.00100150250438,-1.41691329879948,1.41164410312849,0,Rejected
8894,62,MTA3,0.556046535756897,0.882252337599931,-0.496686018789435,1.4167285799706,0,Rejected
1665,63,C1QC,0.551676373271348,0.841185734328011,-1.41589698210799,1.80409238582527,0,Rejected
5792,64,GOPC,0.548692501875753,1.00100150250438,-1.00100150250438,1.41614401309985,0,Rejected
137,65,ACIN1,0.548186219785999,1.00100150250438,-1.41476602746242,1.52909193524551,0,Rejected
2968,66,CNPY1,0.544960588609054,0.977148487161845,-0.14317109450804,1.2107336933006,0,Rejected
14122,67,SRGAP1,0.542924041260163,1.00100150250438,-1.32387945265308,1.54780086045829,0,Rejected
702,68,AP1B1,0.536670810501166,1.00100150250438,-1.00100150250438,1.41676221061354,0,Rejected
3840,69,DHX15,0.529569905054526,0.444152512017656,-1.00100150250438,1.64924143251819,0,Rejected
5081,70,FGF5,0.526924394760729,1.00100150250438,-1.41604892351434,1.78345386654099,0,Rejected
6577,71,IAPP,0.525030028731558,1.00100150250438,-1.00100150250438,1.41684618920497,0,Rejected
2431,72,CDHR2,0.522417567580103,0.827994499216022,-1.62645591821697,1.61782100711403,0,Rejected
16816,73,ZNF282,0.521471413161402,1.00100150250438,-1.00100150250438,1.41660291574793,0,Rejected
10890,74,PIK3IP1,0.520136969561642,0.98091760156072,-1.4160066546171,1.63829824415112,0,Rejected
7014,75,ITM2A,0.520044538097777,1.00100150250438,-1.41670951399012,1.41701802752916,0,Rejected
12706,76,RSPO3,0.518877354723296,0.406719038637399,-1.21322603570347,1.61491693837165,0,Rejected
13289,77,SIRPD,0.5184900313637,0.952634829327918,-1.00100150250438,2.01730756707756,0,Rejected
13033,78,SEMA7A,0.518028829727336,0.920053924064891,-0.947498016117712,1.41701888774383,0,Rejected
14005,79,SPDYE4,0.516580187711509,0.543488760127274,-1.00100150250438,1.41705050316284,0,Rejected
10622,80,PDE6D,0.515380366167135,1.00100150250438,-1.3718798608452,1.41705050316284,0,Rejected
14637,81,TBK1,0.512742052668771,0.855266389721818,-1.00100150250438,1.49566765267081,0,Rejected
14500,82,TACC3,0.512029291183967,1.00100150250438,-1.00100150250438,1.55380301313564,0,Rejected
5568,83,GFRA3,0.511916286140555,1.00100150250438,-1.34406227991274,1.65904196374409,0,Rejected
14722,84,TDO2,0.509291913088523,0.837979992193574,-1.00100150250438,1.72370635786099,0,Rejected
2354,85,CD86,0.508553678782819,0.45821704115562,-0.042835372284897,1.7363979627509,0,Rejected
7742,86,LEMD2,0.503898289747107,2.2452322159178E-14,-0.630033600019318,1.87764103257421,0,Rejected
4079,87,DPY19L4,0.502156661333369,0.715378607355831,-1.00100150250438,1.71124103074801,0,Rejected
