Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-1.4,-0.1,-0.4,0.652,0.591,0.671,0.443,0.228,0.631,0.686,0.705,0.68,0.519,0.335,0.693,0.671,0.684,0.667,0.5,0.304,0.675
RBF,1,0.01,-1.8,1.3,-0.1,0.789,0.548,0.862,0.544,0.409,0.705,0.724,0.526,0.787,0.477,0.295,0.656,0.747,0.579,0.8,0.524,0.357,0.689
RBF,1,0.001,-1.6,2.1,0.4,0.818,0.218,1.0,0.347,0.408,0.609,0.795,0.158,0.997,0.27,0.338,0.577,0.797,0.158,1.0,0.273,0.353,0.579
RBF,1,0.0001,-0.2,1.0,0.3,0.758,0.352,0.879,0.391,0.345,0.616,0.744,0.316,0.88,0.345,0.278,0.598,0.772,0.053,1.0,0.1,0.201,0.526
RBF,1,1e-05,0.9,1.0,0.9,0.361,0.917,0.192,0.409,0.079,0.554,0.385,0.895,0.223,0.418,0.116,0.559,0.759,0.0,1.0,0.0,0.0,0.5
RBF,5,0.1,-1.4,-0.1,-0.4,0.668,0.591,0.692,0.456,0.25,0.642,0.691,0.695,0.69,0.519,0.336,0.692,0.684,0.684,0.683,0.51,0.32,0.684
RBF,5,0.01,-2.3,1.6,0.3,0.799,0.358,0.933,0.451,0.364,0.646,0.752,0.316,0.89,0.38,0.242,0.603,0.747,0.316,0.883,0.375,0.23,0.6
RBF,5,0.001,-2.1,3.1,1.1,0.815,0.218,0.996,0.341,0.386,0.607,0.787,0.126,0.997,0.222,0.295,0.561,0.797,0.158,1.0,0.273,0.353,0.579
RBF,5,0.0001,-1.6,1.8,0.2,0.815,0.232,0.992,0.365,0.4,0.612,0.787,0.158,0.987,0.263,0.291,0.572,0.785,0.158,0.983,0.261,0.275,0.571
RBF,5,1e-05,-1.1,1.0,0.6,0.678,0.36,0.771,0.269,0.17,0.565,0.668,0.368,0.763,0.26,0.158,0.566,0.759,0.0,1.0,0.0,0.0,0.5
RBF,10,0.1,-1.4,-0.1,-0.4,0.668,0.591,0.692,0.456,0.25,0.642,0.691,0.695,0.69,0.519,0.336,0.692,0.684,0.684,0.683,0.51,0.32,0.684
RBF,10,0.01,-2.7,1.9,-0.3,0.744,0.617,0.783,0.532,0.371,0.7,0.658,0.632,0.667,0.469,0.26,0.649,0.633,0.632,0.633,0.453,0.229,0.632
RBF,10,0.001,-2.6,3.5,1.4,0.811,0.204,0.996,0.323,0.372,0.6,0.785,0.126,0.993,0.22,0.284,0.56,0.785,0.105,1.0,0.19,0.286,0.553
RBF,10,0.0001,-2.0,2.1,0.4,0.812,0.191,1.0,0.313,0.383,0.596,0.787,0.137,0.993,0.236,0.291,0.565,0.797,0.158,1.0,0.273,0.353,0.579
RBF,10,1e-05,-1.1,1.0,0.3,0.745,0.267,0.888,0.261,0.209,0.577,0.739,0.232,0.9,0.222,0.18,0.566,0.759,0.0,1.0,0.0,0.0,0.5
