Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-7.6,7.1,0.2,0.934,0.927,0.94,0.933,0.867,0.934,0.845,0.673,0.89,0.647,0.551,0.782,0.868,0.727,0.905,0.696,0.612,0.816
poly,1,2,0.1,1,-7.6,4.4,0.3,0.931,0.934,0.928,0.931,0.862,0.931,0.868,0.727,0.905,0.697,0.614,0.816,0.868,0.727,0.905,0.696,0.612,0.816
poly,1,2,0.1,2,-8.5,4.7,0.4,0.916,0.904,0.928,0.914,0.832,0.916,0.868,0.709,0.91,0.691,0.608,0.809,0.868,0.727,0.905,0.696,0.612,0.816
poly,1,2,0.1,3,-9.7,5.2,0.5,0.913,0.898,0.928,0.911,0.826,0.913,0.86,0.673,0.91,0.667,0.579,0.791,0.868,0.727,0.905,0.696,0.612,0.816
poly,1,2,0.1,4,-10.6,5.6,0.1,0.906,0.934,0.879,0.909,0.814,0.907,0.834,0.764,0.852,0.658,0.563,0.808,0.849,0.727,0.881,0.667,0.573,0.804
poly,1,2,0.01,0,-1.4,4.0,-0.7,0.822,0.802,0.843,0.817,0.649,0.823,0.766,0.782,0.762,0.587,0.469,0.772,0.792,0.818,0.786,0.621,0.517,0.802
poly,1,2,0.01,1,-3.1,3.6,0.1,0.858,0.843,0.873,0.854,0.718,0.858,0.815,0.8,0.819,0.642,0.544,0.81,0.83,0.727,0.857,0.64,0.538,0.792
poly,1,2,0.01,2,-3.8,4.7,0.1,0.867,0.868,0.867,0.867,0.735,0.867,0.789,0.618,0.833,0.548,0.418,0.726,0.792,0.636,0.833,0.56,0.432,0.735
poly,1,2,0.01,3,-4.5,5.4,0.0,0.864,0.88,0.849,0.867,0.729,0.864,0.777,0.655,0.81,0.549,0.416,0.732,0.774,0.636,0.81,0.538,0.401,0.723
poly,1,2,0.01,4,-5.2,5.8,-0.0,0.864,0.892,0.837,0.868,0.73,0.864,0.766,0.636,0.8,0.53,0.39,0.718,0.774,0.636,0.81,0.538,0.401,0.723
poly,1,2,0.001,0,-0.9,0.8,-0.0,0.512,0.218,0.8,0.169,0.06,0.509,0.691,0.273,0.8,0.202,0.217,0.536,0.811,0.091,1.0,0.167,0.271,0.545
poly,1,2,0.001,1,-1.4,1.4,0.1,0.783,0.644,0.922,0.743,0.588,0.783,0.853,0.782,0.871,0.686,0.601,0.827,0.868,0.818,0.881,0.72,0.643,0.85
poly,1,2,0.001,2,-1.9,2.1,0.2,0.789,0.668,0.909,0.754,0.595,0.789,0.845,0.782,0.862,0.675,0.586,0.822,0.868,0.818,0.881,0.72,0.643,0.85
poly,1,2,0.001,3,-2.3,2.5,0.0,0.801,0.765,0.837,0.791,0.603,0.801,0.823,0.818,0.824,0.656,0.564,0.821,0.811,0.818,0.81,0.643,0.545,0.814
poly,1,2,0.001,4,-2.5,2.8,0.1,0.81,0.741,0.879,0.793,0.627,0.81,0.819,0.764,0.833,0.635,0.533,0.798,0.811,0.818,0.81,0.643,0.545,0.814
poly,1,3,0.1,0,-7.1,16.7,-0.3,0.913,0.928,0.897,0.914,0.826,0.912,0.792,0.545,0.857,0.521,0.391,0.701,0.792,0.545,0.857,0.522,0.39,0.701
poly,1,3,0.1,1,-6.9,5.6,0.2,0.94,0.94,0.94,0.939,0.881,0.94,0.853,0.691,0.895,0.66,0.569,0.793,0.868,0.727,0.905,0.696,0.612,0.816
poly,1,3,0.1,2,-7.9,5.1,0.3,0.937,0.94,0.934,0.936,0.874,0.937,0.868,0.745,0.9,0.701,0.619,0.823,0.868,0.727,0.905,0.696,0.612,0.816
poly,1,3,0.1,3,-8.3,4.8,0.3,0.922,0.915,0.928,0.921,0.844,0.921,0.857,0.727,0.89,0.679,0.59,0.809,0.868,0.727,0.905,0.696,0.612,0.816
poly,1,3,0.1,4,-8.5,4.8,0.3,0.919,0.909,0.928,0.918,0.838,0.919,0.86,0.727,0.895,0.685,0.598,0.811,0.868,0.727,0.905,0.696,0.612,0.816
poly,1,3,0.01,0,-1.0,6.8,-0.7,0.772,0.747,0.799,0.772,0.592,0.773,0.717,0.618,0.743,0.484,0.349,0.681,0.811,0.455,0.905,0.5,0.388,0.68
poly,1,3,0.01,1,-3.4,4.8,-0.1,0.879,0.898,0.861,0.881,0.76,0.879,0.823,0.818,0.824,0.658,0.564,0.821,0.849,0.818,0.857,0.692,0.608,0.838
poly,1,3,0.01,2,-5.7,4.8,0.2,0.894,0.886,0.903,0.892,0.79,0.894,0.838,0.727,0.867,0.65,0.551,0.797,0.83,0.727,0.857,0.64,0.538,0.792
poly,1,3,0.01,3,-9.5,5.9,0.2,0.9,0.898,0.903,0.899,0.802,0.901,0.845,0.727,0.876,0.66,0.566,0.802,0.811,0.636,0.857,0.583,0.465,0.747
poly,1,3,0.01,4,-14.9,6.9,0.3,0.894,0.873,0.916,0.891,0.791,0.894,0.834,0.727,0.862,0.644,0.544,0.795,0.83,0.636,0.881,0.609,0.501,0.759
poly,1,3,0.001,0,-1.0,1.0,-1.0,0.5,1.0,0.0,0.667,0.0,0.5,0.208,1.0,0.0,0.344,0.0,0.5,0.208,1.0,0.0,0.344,0.0,0.5
poly,1,3,0.001,1,-1.6,1.8,-0.1,0.792,0.801,0.783,0.794,0.584,0.792,0.8,0.982,0.752,0.671,0.609,0.867,0.792,1.0,0.738,0.667,0.607,0.869
poly,1,3,0.001,2,-2.9,3.3,0.1,0.816,0.777,0.855,0.806,0.634,0.816,0.792,0.727,0.81,0.592,0.474,0.768,0.811,0.818,0.81,0.643,0.545,0.814
poly,1,3,0.001,3,-3.5,4.3,0.1,0.831,0.819,0.843,0.827,0.663,0.831,0.777,0.691,0.8,0.562,0.433,0.745,0.792,0.636,0.833,0.56,0.432,0.735
poly,1,3,0.001,4,-4.3,5.4,0.0,0.831,0.843,0.819,0.831,0.664,0.831,0.762,0.673,0.786,0.54,0.403,0.729,0.736,0.455,0.81,0.417,0.249,0.632
poly,5,2,0.1,0,-8.6,7.1,0.4,0.928,0.898,0.958,0.925,0.858,0.928,0.834,0.582,0.9,0.592,0.49,0.741,0.849,0.545,0.929,0.6,0.512,0.737
