Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.8,2.4,0.3,0.952,0.928,0.976,0.951,0.905,0.952,0.823,0.145,1.0,0.251,0.341,0.573,0.811,0.091,1.0,0.167,0.271,0.545
poly,1,2,0.1,1,-1.7,1.9,0.5,0.955,0.916,0.994,0.953,0.913,0.955,0.845,0.255,1.0,0.401,0.458,0.627,0.849,0.273,1.0,0.429,0.479,0.636
poly,1,2,0.1,2,-1.8,1.8,0.4,0.955,0.928,0.982,0.953,0.912,0.955,0.879,0.436,0.995,0.596,0.594,0.716,0.868,0.364,1.0,0.533,0.558,0.682
poly,1,2,0.1,3,-2.1,1.9,0.5,0.949,0.916,0.982,0.947,0.901,0.949,0.879,0.436,0.995,0.596,0.594,0.716,0.887,0.455,1.0,0.625,0.631,0.727
poly,1,2,0.1,4,-2.3,2.1,0.4,0.946,0.934,0.958,0.945,0.893,0.946,0.898,0.545,0.99,0.687,0.667,0.768,0.906,0.545,1.0,0.706,0.698,0.773
poly,1,2,0.01,0,-1.6,3.0,-0.2,0.94,0.952,0.928,0.941,0.881,0.94,0.842,0.382,0.962,0.497,0.446,0.672,0.868,0.364,1.0,0.533,0.558,0.682
poly,1,2,0.01,1,-3.0,2.6,0.6,0.934,0.91,0.958,0.932,0.87,0.934,0.902,0.618,0.976,0.722,0.685,0.797,0.887,0.545,0.976,0.667,0.625,0.761
poly,1,2,0.01,2,-3.7,3.3,0.6,0.931,0.916,0.946,0.93,0.863,0.931,0.894,0.673,0.952,0.724,0.664,0.813,0.887,0.727,0.929,0.727,0.656,0.828
poly,1,2,0.01,3,-4.1,3.7,0.7,0.925,0.898,0.952,0.922,0.851,0.925,0.898,0.691,0.952,0.738,0.679,0.822,0.887,0.727,0.929,0.727,0.656,0.828
poly,1,2,0.01,4,-4.4,3.9,0.7,0.925,0.916,0.934,0.924,0.851,0.925,0.894,0.709,0.943,0.734,0.671,0.826,0.868,0.636,0.929,0.667,0.586,0.782
poly,1,2,0.001,0,-0.6,0.4,0.1,0.581,0.361,0.8,0.373,0.228,0.58,0.706,0.291,0.814,0.256,0.257,0.553,0.83,0.182,1.0,0.308,0.387,0.591
poly,1,2,0.001,1,-2.0,1.8,0.2,0.906,0.898,0.916,0.906,0.813,0.907,0.879,0.855,0.886,0.746,0.679,0.87,0.906,0.909,0.905,0.8,0.749,0.907
poly,1,2,0.001,2,-2.6,2.1,0.3,0.91,0.904,0.916,0.909,0.819,0.91,0.928,0.873,0.943,0.836,0.792,0.908,0.925,0.818,0.952,0.818,0.771,0.885
poly,1,2,0.001,3,-2.9,2.1,0.3,0.913,0.91,0.916,0.912,0.826,0.913,0.913,0.836,0.933,0.801,0.748,0.885,0.925,0.818,0.952,0.818,0.771,0.885
poly,1,2,0.001,4,-3.2,2.2,0.2,0.913,0.934,0.891,0.914,0.826,0.913,0.906,0.836,0.924,0.785,0.729,0.88,0.906,0.818,0.929,0.783,0.724,0.873
poly,1,3,0.1,0,-2.0,4.9,0.0,0.955,0.916,0.994,0.952,0.914,0.955,0.823,0.145,1.0,0.247,0.336,0.573,0.811,0.091,1.0,0.167,0.271,0.545
poly,1,3,0.1,1,-1.8,3.7,0.0,0.952,0.934,0.97,0.951,0.905,0.952,0.849,0.273,1.0,0.422,0.474,0.636,0.849,0.273,1.0,0.429,0.479,0.636
poly,1,3,0.1,2,-1.7,3.2,0.2,0.949,0.916,0.982,0.946,0.901,0.949,0.842,0.236,1.0,0.377,0.44,0.618,0.849,0.273,1.0,0.429,0.479,0.636
poly,1,3,0.1,3,-1.7,2.9,0.2,0.949,0.922,0.976,0.947,0.9,0.949,0.86,0.327,1.0,0.48,0.519,0.664,0.868,0.364,1.0,0.533,0.558,0.682
poly,1,3,0.1,4,-1.7,2.7,0.2,0.952,0.928,0.976,0.95,0.906,0.952,0.887,0.455,1.0,0.619,0.628,0.727,0.887,0.455,1.0,0.625,0.631,0.727
poly,1,3,0.01,0,-1.6,5.1,-0.4,0.946,0.94,0.952,0.945,0.892,0.946,0.898,0.618,0.971,0.713,0.671,0.795,0.887,0.545,0.976,0.667,0.625,0.761
poly,1,3,0.01,1,-2.3,2.3,0.4,0.94,0.922,0.958,0.939,0.881,0.94,0.902,0.564,0.99,0.703,0.681,0.777,0.887,0.545,0.976,0.667,0.625,0.761
poly,1,3,0.01,2,-2.9,2.8,0.6,0.931,0.904,0.958,0.929,0.865,0.931,0.909,0.655,0.976,0.747,0.709,0.815,0.887,0.636,0.952,0.7,0.636,0.794
poly,1,3,0.01,3,-3.3,3.2,0.6,0.934,0.916,0.952,0.933,0.87,0.934,0.891,0.673,0.948,0.717,0.655,0.81,0.868,0.636,0.929,0.667,0.586,0.782
poly,1,3,0.01,4,-3.6,3.4,0.5,0.931,0.922,0.94,0.93,0.863,0.931,0.887,0.709,0.933,0.721,0.651,0.821,0.887,0.727,0.929,0.727,0.656,0.828
poly,1,3,0.001,0,-0.7,0.4,-0.7,0.515,0.824,0.2,0.578,0.051,0.512,0.332,0.836,0.2,0.337,0.077,0.518,0.208,1.0,0.0,0.344,0.0,0.5
poly,1,3,0.001,1,-2.2,2.1,0.3,0.919,0.898,0.94,0.917,0.839,0.919,0.936,0.873,0.952,0.85,0.811,0.913,0.943,0.818,0.976,0.857,0.823,0.897
poly,1,3,0.001,2,-3.5,2.5,0.2,0.922,0.94,0.904,0.923,0.844,0.922,0.906,0.818,0.929,0.782,0.725,0.873,0.925,0.818,0.952,0.818,0.771,0.885
poly,1,3,0.001,3,-4.5,2.8,0.4,0.913,0.916,0.91,0.913,0.827,0.913,0.902,0.727,0.948,0.749,0.693,0.837,0.906,0.727,0.952,0.762,0.704,0.84
poly,1,3,0.001,4,-5.5,3.4,0.9,0.916,0.886,0.946,0.913,0.833,0.916,0.883,0.618,0.952,0.682,0.622,0.785,0.906,0.727,0.952,0.762,0.704,0.84
poly,5,2,0.1,0,-1.8,2.4,0.3,0.952,0.928,0.976,0.951,0.905,0.952,0.823,0.145,1.0,0.251,0.341,0.573,0.811,0.091,1.0,0.167,0.271,0.545
poly,5,2,0.1,1,-1.7,1.9,0.5,0.955,0.916,0.994,0.953,0.913,0.955,0.845,0.255,1.0,0.401,0.458,0.627,0.849,0.273,1.0,0.429,0.479,0.636
poly,5,2,0.1,2,-1.8,1.8,0.4,0.955,0.928,0.982,0.953,0.912,0.955,0.879,0.436,0.995,0.596,0.594,0.716,0.868,0.364,1.0,0.533,0.558,0.682
poly,5,2,0.1,3,-2.1,1.9,0.5,0.949,0.916,0.982,0.947,0.901,0.949,0.879,0.436,0.995,0.596,0.594,0.716,0.887,0.455,1.0,0.625,0.631,0.727
poly,5,2,0.1,4,-2.3,2.1,0.4,0.946,0.934,0.958,0.945,0.893,0.946,0.898,0.545,0.99,0.687,0.667,0.768,0.906,0.545,1.0,0.706,0.698,0.773
poly,5,2,0.01,0,-1.8,2.6,0.3,0.952,0.928,0.976,0.951,0.905,0.952,0.823,0.145,1.0,0.251,0.341,0.573,0.811,0.091,1.0,0.167,0.271,0.545
poly,5,2,0.01,1,-3.0,2.8,0.6,0.937,0.916,0.958,0.936,0.876,0.937,0.902,0.655,0.967,0.732,0.689,0.811,0.868,0.636,0.929,0.667,0.586,0.782
poly,5,2,0.01,2,-3.7,3.5,0.5,0.931,0.922,0.94,0.93,0.863,0.931,0.887,0.709,0.933,0.721,0.651,0.821,0.868,0.636,0.929,0.667,0.586,0.782
poly,5,2,0.01,3,-4.1,3.8,0.7,0.931,0.91,0.952,0.929,0.863,0.931,0.891,0.691,0.943,0.723,0.658,0.817,0.868,0.636,0.929,0.667,0.586,0.782
poly,5,2,0.01,4,-4.4,4.0,0.7,0.925,0.916,0.934,0.924,0.851,0.925,0.894,0.709,0.943,0.734,0.671,0.826,0.868,0.636,0.929,0.667,0.586,0.782
poly,5,2,0.001,0,-0.3,1.3,0.0,0.831,0.723,0.941,0.798,0.698,0.832,0.83,0.418,0.938,0.481,0.487,0.678,0.849,0.273,1.0,0.429,0.479,0.636
poly,5,2,0.001,1,-3.3,2.4,0.5,0.922,0.886,0.958,0.919,0.846,0.922,0.898,0.691,0.952,0.736,0.679,0.822,0.925,0.818,0.952,0.818,0.771,0.885
poly,5,2,0.001,2,-4.1,2.8,0.6,0.913,0.886,0.94,0.91,0.827,0.913,0.898,0.691,0.952,0.732,0.678,0.822,0.906,0.727,0.952,0.762,0.704,0.84
