Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.7,2.7,0.2,0.955,0.952,0.958,0.955,0.911,0.955,0.83,0.309,0.967,0.428,0.405,0.638,0.849,0.273,1.0,0.429,0.479,0.636
poly,1,2,0.1,1,-2.2,2.4,0.0,0.946,0.97,0.922,0.947,0.893,0.946,0.838,0.6,0.9,0.601,0.504,0.75,0.849,0.636,0.905,0.636,0.541,0.771
poly,1,2,0.1,2,-3.0,2.4,0.4,0.946,0.927,0.964,0.945,0.892,0.946,0.838,0.382,0.957,0.497,0.441,0.669,0.868,0.364,1.0,0.533,0.558,0.682
poly,1,2,0.1,3,-3.4,2.6,0.5,0.946,0.927,0.964,0.945,0.892,0.946,0.838,0.382,0.957,0.497,0.443,0.669,0.83,0.273,0.976,0.4,0.382,0.624
poly,1,2,0.1,4,-3.8,2.8,0.0,0.937,0.97,0.904,0.939,0.875,0.937,0.785,0.618,0.829,0.542,0.413,0.723,0.792,0.545,0.857,0.522,0.39,0.701
poly,1,2,0.01,0,-1.4,2.7,-0.2,0.922,0.898,0.946,0.92,0.846,0.922,0.804,0.382,0.914,0.447,0.342,0.648,0.811,0.364,0.929,0.444,0.35,0.646
poly,1,2,0.01,1,-3.8,3.7,0.3,0.922,0.916,0.928,0.921,0.844,0.922,0.8,0.491,0.881,0.501,0.378,0.686,0.792,0.364,0.905,0.421,0.304,0.634
poly,1,2,0.01,2,-5.2,4.4,0.2,0.919,0.94,0.898,0.92,0.838,0.919,0.77,0.473,0.848,0.458,0.313,0.66,0.792,0.455,0.881,0.476,0.348,0.668
poly,1,2,0.01,3,-6.2,4.7,0.3,0.925,0.934,0.916,0.924,0.85,0.925,0.781,0.455,0.867,0.458,0.323,0.661,0.774,0.364,0.881,0.4,0.264,0.622
poly,1,2,0.01,4,-6.9,5.0,0.4,0.922,0.928,0.916,0.921,0.844,0.922,0.8,0.436,0.895,0.471,0.352,0.666,0.792,0.364,0.905,0.421,0.304,0.634
poly,1,2,0.001,0,-0.6,0.7,-0.0,0.651,0.515,0.782,0.511,0.343,0.648,0.691,0.364,0.776,0.274,0.255,0.57,0.83,0.182,1.0,0.308,0.387,0.591
poly,1,2,0.001,1,-2.0,1.4,0.1,0.84,0.825,0.855,0.837,0.681,0.84,0.834,0.891,0.819,0.693,0.616,0.855,0.83,0.818,0.833,0.667,0.576,0.826
poly,1,2,0.001,2,-2.6,1.8,0.2,0.864,0.849,0.88,0.862,0.731,0.864,0.872,0.855,0.876,0.734,0.664,0.865,0.887,0.818,0.905,0.75,0.681,0.861
poly,1,2,0.001,3,-3.2,2.3,0.0,0.867,0.909,0.825,0.873,0.739,0.867,0.777,0.855,0.757,0.614,0.514,0.806,0.792,0.818,0.786,0.621,0.517,0.802
poly,1,2,0.001,4,-3.9,2.6,0.1,0.879,0.891,0.867,0.881,0.76,0.879,0.811,0.745,0.829,0.619,0.512,0.787,0.811,0.727,0.833,0.615,0.505,0.78
poly,1,3,0.1,0,-3.2,5.4,-0.1,0.958,0.94,0.976,0.957,0.917,0.958,0.8,0.236,0.948,0.327,0.259,0.592,0.792,0.182,0.952,0.267,0.206,0.567
poly,1,3,0.1,1,-1.8,3.5,0.0,0.952,0.946,0.958,0.951,0.904,0.952,0.834,0.382,0.952,0.486,0.421,0.667,0.83,0.364,0.952,0.471,0.404,0.658
poly,1,3,0.1,2,-1.8,2.9,0.2,0.946,0.927,0.964,0.944,0.892,0.946,0.834,0.364,0.957,0.474,0.419,0.66,0.849,0.364,0.976,0.5,0.471,0.67
poly,1,3,0.1,3,-2.2,2.7,0.3,0.943,0.921,0.964,0.941,0.887,0.943,0.838,0.345,0.967,0.469,0.429,0.656,0.849,0.364,0.976,0.5,0.471,0.67
poly,1,3,0.1,4,-2.5,2.6,0.4,0.943,0.921,0.964,0.941,0.887,0.943,0.849,0.364,0.976,0.501,0.479,0.67,0.868,0.364,1.0,0.533,0.558,0.682
poly,1,3,0.01,0,-1.4,5.2,-0.4,0.922,0.868,0.976,0.917,0.849,0.922,0.86,0.527,0.948,0.612,0.547,0.737,0.868,0.545,0.952,0.632,0.564,0.749
poly,1,3,0.01,1,-3.6,3.0,0.1,0.928,0.952,0.904,0.929,0.856,0.928,0.789,0.564,0.848,0.524,0.393,0.706,0.792,0.545,0.857,0.522,0.39,0.701
poly,1,3,0.01,2,-4.6,3.5,0.5,0.925,0.915,0.934,0.924,0.85,0.925,0.8,0.4,0.905,0.453,0.338,0.652,0.774,0.273,0.905,0.333,0.213,0.589
poly,1,3,0.01,3,-5.0,3.9,-0.0,0.922,0.97,0.873,0.925,0.848,0.922,0.728,0.509,0.786,0.437,0.269,0.647,0.755,0.455,0.833,0.435,0.279,0.644
poly,1,3,0.01,4,-5.3,4.2,-0.0,0.922,0.964,0.879,0.925,0.847,0.921,0.732,0.527,0.786,0.449,0.285,0.656,0.736,0.364,0.833,0.364,0.197,0.598
