Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.5,4.4,0.1,0.828,0.186,0.994,0.297,0.357,0.59,0.86,0.364,0.99,0.518,0.526,0.677,0.849,0.364,0.976,0.5,0.471,0.67
poly,1,2,0.1,1,-1.7,4.2,-0.8,0.66,0.883,0.601,0.525,0.398,0.742,0.585,0.836,0.519,0.455,0.291,0.678,0.547,0.818,0.476,0.429,0.242,0.647
poly,1,2,0.1,2,-2.1,4.0,-0.2,0.823,0.342,0.946,0.427,0.356,0.644,0.864,0.636,0.924,0.66,0.578,0.78,0.849,0.727,0.881,0.667,0.573,0.804
poly,1,2,0.1,3,-2.4,3.9,-0.1,0.828,0.319,0.958,0.422,0.369,0.639,0.849,0.564,0.924,0.608,0.52,0.744,0.849,0.636,0.905,0.636,0.541,0.771
poly,1,2,0.1,4,-2.7,3.8,-0.1,0.832,0.342,0.958,0.441,0.387,0.65,0.845,0.6,0.91,0.617,0.521,0.755,0.83,0.545,0.905,0.571,0.467,0.725
poly,1,2,0.01,0,-1.1,2.7,-0.1,0.833,0.208,0.994,0.329,0.387,0.601,0.872,0.436,0.986,0.58,0.566,0.711,0.887,0.455,1.0,0.625,0.631,0.727
poly,1,2,0.01,1,-3.4,2.9,-0.1,0.823,0.367,0.94,0.455,0.38,0.653,0.781,0.564,0.838,0.517,0.379,0.701,0.774,0.545,0.833,0.5,0.357,0.689
poly,1,2,0.01,2,-4.3,2.4,0.1,0.828,0.367,0.946,0.459,0.389,0.656,0.811,0.545,0.881,0.548,0.429,0.713,0.811,0.455,0.905,0.5,0.388,0.68
poly,1,2,0.01,3,-4.7,2.5,0.1,0.823,0.344,0.946,0.441,0.37,0.645,0.811,0.545,0.881,0.547,0.429,0.713,0.83,0.636,0.881,0.609,0.501,0.759
poly,1,2,0.01,4,-5.1,2.6,0.2,0.818,0.322,0.946,0.419,0.35,0.634,0.826,0.545,0.9,0.566,0.461,0.723,0.868,0.545,0.952,0.632,0.564,0.749
poly,1,2,0.001,0,-0.9,-0.1,-0.8,0.696,0.311,0.8,0.245,0.226,0.556,0.721,0.436,0.795,0.415,0.372,0.616,0.208,1.0,0.0,0.344,0.0,0.5
poly,1,2,0.001,1,-1.6,1.6,-0.2,0.742,0.672,0.759,0.517,0.374,0.716,0.785,0.964,0.738,0.652,0.581,0.851,0.755,1.0,0.69,0.629,0.563,0.845
poly,1,2,0.001,2,-1.8,1.8,-0.1,0.761,0.531,0.819,0.478,0.332,0.675,0.811,0.945,0.776,0.676,0.606,0.861,0.792,1.0,0.738,0.667,0.607,0.869
poly,1,2,0.001,3,-2.2,1.8,0.6,0.828,0.231,0.982,0.331,0.326,0.606,0.906,0.582,0.99,0.709,0.69,0.786,0.943,0.727,1.0,0.842,0.824,0.864
poly,1,2,0.001,4,-2.5,2.2,0.5,0.828,0.253,0.976,0.346,0.325,0.614,0.879,0.6,0.952,0.673,0.61,0.776,0.925,0.727,0.976,0.8,0.76,0.852
poly,1,3,0.1,0,-1.7,4.6,-0.8,0.79,0.417,0.886,0.447,0.331,0.651,0.826,0.782,0.838,0.652,0.556,0.81,0.83,0.909,0.81,0.69,0.615,0.859
poly,1,3,0.1,1,-1.2,4.4,-0.6,0.828,0.439,0.928,0.507,0.428,0.684,0.842,0.655,0.89,0.633,0.533,0.773,0.849,0.727,0.881,0.667,0.573,0.804
poly,1,3,0.1,2,-1.4,4.3,-0.6,0.79,0.461,0.874,0.464,0.344,0.667,0.811,0.691,0.843,0.603,0.489,0.767,0.811,0.727,0.833,0.615,0.505,0.78
poly,1,3,0.1,3,-1.6,4.2,-0.8,0.665,0.744,0.644,0.484,0.322,0.694,0.626,0.818,0.576,0.477,0.321,0.697,0.642,0.818,0.595,0.486,0.335,0.707
poly,1,3,0.1,4,-1.8,4.2,-0.5,0.809,0.436,0.904,0.473,0.371,0.67,0.819,0.709,0.848,0.619,0.51,0.778,0.811,0.727,0.833,0.615,0.505,0.78
poly,1,3,0.01,0,-1.2,2.6,-0.9,0.756,0.603,0.794,0.502,0.361,0.699,0.732,0.873,0.695,0.577,0.47,0.784,0.679,0.909,0.619,0.541,0.428,0.764
poly,1,3,0.01,1,-2.7,3.7,-0.4,0.804,0.414,0.904,0.457,0.353,0.659,0.785,0.655,0.819,0.559,0.429,0.737,0.755,0.545,0.81,0.48,0.327,0.677
poly,1,3,0.01,2,-3.6,3.5,-0.1,0.832,0.319,0.964,0.421,0.375,0.642,0.819,0.582,0.881,0.573,0.461,0.731,0.811,0.545,0.881,0.545,0.426,0.713
poly,1,3,0.01,3,-4.2,3.3,0.0,0.832,0.319,0.964,0.421,0.375,0.642,0.826,0.564,0.895,0.577,0.472,0.729,0.811,0.636,0.857,0.583,0.465,0.747
poly,1,3,0.01,4,-4.6,3.2,-0.4,0.79,0.461,0.873,0.477,0.36,0.667,0.77,0.691,0.79,0.558,0.427,0.741,0.717,0.727,0.714,0.516,0.369,0.721
poly,1,3,0.001,0,-1.0,-0.3,-0.9,0.682,0.244,0.8,0.145,0.12,0.522,0.702,0.327,0.8,0.287,0.286,0.564,0.208,1.0,0.0,0.344,0.0,0.5
poly,1,3,0.001,1,-1.7,1.9,0.0,0.809,0.461,0.898,0.494,0.383,0.679,0.879,0.927,0.867,0.763,0.707,0.897,0.887,1.0,0.857,0.786,0.745,0.929
poly,1,3,0.001,2,-3.0,2.2,1.0,0.828,0.208,0.988,0.317,0.331,0.598,0.853,0.291,1.0,0.443,0.49,0.645,0.868,0.364,1.0,0.533,0.558,0.682
