Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-3.0,4.4,0.2,0.828,0.208,0.988,0.314,0.359,0.598,0.834,0.418,0.943,0.51,0.433,0.681,0.83,0.455,0.929,0.526,0.434,0.692
poly,1,2,0.1,1,-2.2,3.8,-0.1,0.823,0.319,0.952,0.419,0.353,0.636,0.868,0.691,0.914,0.683,0.602,0.803,0.906,0.818,0.929,0.783,0.724,0.873
poly,1,2,0.1,2,-2.4,4.4,0.0,0.818,0.319,0.946,0.409,0.336,0.633,0.868,0.691,0.914,0.682,0.601,0.803,0.906,0.818,0.929,0.783,0.724,0.873
poly,1,2,0.1,3,-2.6,4.8,0.2,0.828,0.297,0.964,0.41,0.367,0.631,0.872,0.655,0.929,0.678,0.6,0.792,0.868,0.636,0.929,0.667,0.586,0.782
poly,1,2,0.1,4,-2.8,5.0,0.2,0.823,0.319,0.952,0.413,0.349,0.636,0.86,0.618,0.924,0.643,0.559,0.771,0.887,0.727,0.929,0.727,0.656,0.828
poly,1,2,0.01,0,-1.1,3.3,-0.8,0.746,0.717,0.752,0.537,0.403,0.735,0.691,0.873,0.643,0.539,0.42,0.758,0.66,0.909,0.595,0.526,0.409,0.752
poly,1,2,0.01,1,-3.1,2.8,0.5,0.818,0.297,0.952,0.389,0.347,0.625,0.86,0.636,0.919,0.646,0.563,0.778,0.887,0.727,0.929,0.727,0.656,0.828
poly,1,2,0.01,2,-4.1,3.7,0.7,0.813,0.275,0.952,0.363,0.304,0.614,0.853,0.6,0.919,0.623,0.536,0.76,0.887,0.727,0.929,0.727,0.656,0.828
poly,1,2,0.01,3,-4.7,4.4,1.4,0.818,0.186,0.982,0.271,0.28,0.584,0.842,0.364,0.967,0.468,0.428,0.665,0.849,0.364,0.976,0.5,0.471,0.67
poly,1,2,0.01,4,-5.4,4.8,1.6,0.818,0.186,0.982,0.277,0.271,0.584,0.83,0.309,0.967,0.417,0.38,0.638,0.849,0.364,0.976,0.5,0.471,0.67
