Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.3,2.0,-0.8,0.694,0.811,0.662,0.52,0.391,0.737,0.574,0.709,0.538,0.41,0.201,0.624,0.566,0.818,0.5,0.439,0.26,0.659
poly,1,2,0.1,1,-1.5,2.0,-0.1,0.837,0.319,0.97,0.433,0.407,0.645,0.864,0.418,0.981,0.556,0.532,0.7,0.868,0.455,0.976,0.588,0.551,0.715
poly,1,2,0.1,2,-1.6,2.0,0.1,0.837,0.228,0.994,0.343,0.4,0.611,0.864,0.4,0.986,0.542,0.534,0.693,0.887,0.455,1.0,0.625,0.631,0.727
poly,1,2,0.1,3,-1.7,2.0,0.1,0.837,0.25,0.988,0.368,0.404,0.619,0.875,0.418,0.995,0.571,0.582,0.707,0.887,0.455,1.0,0.625,0.631,0.727
poly,1,2,0.1,4,-1.8,2.0,-0.6,0.761,0.628,0.795,0.521,0.382,0.711,0.747,0.836,0.724,0.58,0.468,0.78,0.755,0.818,0.738,0.581,0.465,0.778
poly,1,2,0.01,0,-1.2,1.9,-0.3,0.837,0.319,0.97,0.434,0.403,0.645,0.842,0.418,0.952,0.518,0.461,0.685,0.868,0.545,0.952,0.632,0.564,0.749
poly,1,2,0.01,1,-2.1,1.8,-0.6,0.751,0.65,0.777,0.514,0.374,0.714,0.728,0.818,0.705,0.557,0.434,0.761,0.698,0.818,0.667,0.529,0.397,0.742
poly,1,2,0.01,2,-2.6,2.1,-0.8,0.684,0.744,0.668,0.491,0.343,0.706,0.668,0.891,0.61,0.527,0.407,0.75,0.698,0.909,0.643,0.556,0.448,0.776
poly,1,2,0.01,3,-3.0,2.4,-0.9,0.67,0.747,0.65,0.48,0.327,0.699,0.66,0.891,0.6,0.522,0.399,0.745,0.717,0.909,0.667,0.571,0.469,0.788
poly,1,2,0.01,4,-3.3,2.6,-1.0,0.651,0.747,0.626,0.467,0.306,0.687,0.657,0.909,0.59,0.524,0.406,0.75,0.717,0.909,0.667,0.571,0.469,0.788
poly,1,2,0.001,0,-0.9,-0.5,-0.6,0.701,0.333,0.8,0.283,0.257,0.567,0.717,0.4,0.8,0.39,0.327,0.6,0.321,0.909,0.167,0.357,0.086,0.538
poly,1,2,0.001,1,-1.5,1.7,-0.2,0.808,0.625,0.855,0.582,0.466,0.74,0.823,0.945,0.79,0.691,0.623,0.868,0.811,1.0,0.762,0.688,0.632,0.881
poly,1,2,0.001,2,-2.0,1.8,-0.3,0.78,0.697,0.801,0.574,0.449,0.749,0.758,0.927,0.714,0.615,0.528,0.821,0.774,1.0,0.714,0.647,0.584,0.857
poly,1,2,0.001,3,-2.4,2.2,-0.4,0.746,0.742,0.746,0.555,0.426,0.744,0.691,0.891,0.638,0.545,0.431,0.765,0.698,0.909,0.643,0.556,0.448,0.776
poly,1,2,0.001,4,-2.7,2.3,-0.3,0.775,0.697,0.795,0.565,0.44,0.746,0.743,0.818,0.724,0.571,0.454,0.771,0.717,0.727,0.714,0.516,0.369,0.721
poly,1,3,0.1,0,-1.5,2.2,-0.4,0.837,0.208,1.0,0.337,0.408,0.604,0.857,0.309,1.0,0.465,0.507,0.655,0.849,0.273,1.0,0.429,0.479,0.636
poly,1,3,0.1,1,-1.2,2.2,-0.4,0.842,0.275,0.988,0.407,0.423,0.632,0.864,0.345,1.0,0.51,0.541,0.673,0.868,0.364,1.0,0.533,0.558,0.682
poly,1,3,0.1,2,-1.2,2.2,-0.3,0.837,0.25,0.988,0.374,0.391,0.619,0.868,0.364,1.0,0.526,0.554,0.682,0.887,0.455,1.0,0.625,0.631,0.727
