Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-3.6,3.4,-0.1,0.818,0.325,0.946,0.425,0.363,0.635,0.838,0.618,0.895,0.609,0.513,0.757,0.868,0.818,0.881,0.72,0.643,0.85
poly,1,2,0.1,1,-4.0,4.4,-0.1,0.856,0.461,0.958,0.57,0.512,0.71,0.86,0.764,0.886,0.696,0.611,0.825,0.887,0.909,0.881,0.769,0.711,0.895
poly,1,2,0.1,2,-5.1,4.8,-0.1,0.842,0.414,0.952,0.516,0.448,0.683,0.838,0.764,0.857,0.661,0.567,0.81,0.792,0.818,0.786,0.621,0.517,0.802
poly,1,2,0.1,3,-5.9,5.1,-0.3,0.833,0.436,0.934,0.507,0.422,0.685,0.796,0.764,0.805,0.608,0.498,0.784,0.755,0.818,0.738,0.581,0.465,0.778
poly,1,2,0.1,4,-6.6,5.2,0.1,0.837,0.367,0.958,0.471,0.415,0.662,0.83,0.618,0.886,0.599,0.496,0.752,0.792,0.636,0.833,0.56,0.432,0.735
poly,1,2,0.01,0,-1.1,2.2,-0.8,0.818,0.7,0.849,0.613,0.508,0.774,0.728,0.727,0.729,0.527,0.384,0.728,0.679,0.727,0.667,0.485,0.324,0.697
poly,1,2,0.01,1,-2.8,2.4,0.2,0.847,0.369,0.97,0.493,0.458,0.67,0.845,0.673,0.89,0.63,0.542,0.782,0.849,0.727,0.881,0.667,0.573,0.804
poly,1,2,0.01,2,-3.6,3.2,0.4,0.852,0.372,0.976,0.498,0.47,0.674,0.845,0.618,0.905,0.608,0.523,0.761,0.868,0.727,0.905,0.696,0.612,0.816
poly,1,2,0.01,3,-4.3,3.9,0.5,0.852,0.369,0.976,0.491,0.467,0.673,0.845,0.636,0.9,0.617,0.526,0.768,0.83,0.727,0.857,0.64,0.538,0.792
poly,1,2,0.01,4,-5.1,4.3,0.7,0.847,0.347,0.976,0.47,0.444,0.662,0.838,0.527,0.919,0.563,0.472,0.723,0.868,0.727,0.905,0.696,0.612,0.816
