Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-22.4,60.0,0.6,0.875,0.858,0.892,0.872,0.752,0.875,0.78,0.379,0.907,0.449,0.329,0.643,0.81,0.421,0.933,0.516,0.422,0.677
poly,1,2,0.1,1,-12.0,51.2,0.5,0.892,0.917,0.867,0.894,0.788,0.892,0.787,0.463,0.89,0.511,0.381,0.677,0.772,0.368,0.9,0.438,0.309,0.634
poly,1,2,0.1,2,-6.5,46.1,0.7,0.89,0.896,0.883,0.89,0.783,0.89,0.803,0.463,0.91,0.532,0.419,0.687,0.797,0.421,0.917,0.5,0.389,0.669
poly,1,2,0.1,3,-7.3,41.8,0.5,0.894,0.946,0.842,0.9,0.794,0.894,0.762,0.442,0.863,0.47,0.32,0.653,0.759,0.421,0.867,0.457,0.306,0.644
poly,1,2,0.1,4,-8.3,39.2,0.5,0.898,0.946,0.85,0.903,0.802,0.898,0.765,0.442,0.867,0.473,0.326,0.654,0.747,0.368,0.867,0.412,0.256,0.618
poly,1,2,0.01,0,-1.7,4.1,-0.4,0.754,0.712,0.796,0.743,0.512,0.754,0.699,0.495,0.763,0.442,0.244,0.629,0.658,0.474,0.717,0.4,0.173,0.595
poly,1,2,0.01,1,-2.7,7.5,0.1,0.796,0.762,0.829,0.788,0.594,0.796,0.699,0.4,0.793,0.39,0.191,0.597,0.684,0.368,0.783,0.359,0.149,0.576
poly,1,2,0.01,2,-3.6,9.5,-0.2,0.798,0.854,0.742,0.809,0.601,0.798,0.615,0.463,0.663,0.366,0.112,0.563,0.671,0.526,0.717,0.435,0.219,0.621
poly,1,2,0.01,3,-4.2,11.3,0.3,0.802,0.767,0.838,0.794,0.606,0.802,0.689,0.368,0.79,0.362,0.156,0.579,0.696,0.368,0.8,0.368,0.168,0.584
poly,1,2,0.01,4,-4.6,12.2,-0.1,0.808,0.858,0.758,0.818,0.62,0.808,0.646,0.453,0.707,0.379,0.144,0.58,0.671,0.421,0.75,0.381,0.161,0.586
poly,1,2,0.001,0,-1.0,1.7,-0.7,0.598,0.225,0.971,0.355,0.287,0.598,0.825,0.326,0.983,0.472,0.459,0.655,0.835,0.368,0.983,0.519,0.498,0.676
poly,1,2,0.001,1,-1.4,3.4,0.0,0.679,0.446,0.912,0.579,0.405,0.679,0.704,0.358,0.813,0.367,0.175,0.586,0.671,0.368,0.767,0.35,0.131,0.568
poly,1,2,0.001,2,-1.7,4.2,0.3,0.69,0.433,0.946,0.58,0.443,0.69,0.724,0.263,0.87,0.309,0.153,0.567,0.709,0.263,0.85,0.303,0.127,0.557
poly,1,2,0.001,3,-1.8,4.5,0.4,0.704,0.467,0.942,0.609,0.465,0.704,0.716,0.274,0.857,0.311,0.143,0.565,0.722,0.316,0.85,0.353,0.181,0.583
