Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-6.0,21.9,-0.7,0.7,0.85,0.55,0.739,0.425,0.7,0.489,0.611,0.45,0.366,0.052,0.53,0.443,0.579,0.4,0.333,-0.018,0.489
poly,1,2,0.1,1,-6.3,19.3,0.1,0.727,0.642,0.812,0.701,0.461,0.727,0.638,0.389,0.717,0.341,0.098,0.553,0.671,0.421,0.75,0.381,0.161,0.586
poly,1,2,0.1,2,-7.9,18.6,0.1,0.729,0.654,0.804,0.707,0.464,0.729,0.648,0.4,0.727,0.352,0.117,0.563,0.671,0.421,0.75,0.381,0.161,0.586
poly,1,2,0.1,3,-8.6,18.8,-0.4,0.727,0.846,0.608,0.756,0.467,0.727,0.489,0.526,0.477,0.331,0.003,0.501,0.494,0.526,0.483,0.333,0.008,0.505
poly,1,2,0.1,4,-9.0,19.1,0.4,0.712,0.546,0.879,0.654,0.452,0.712,0.699,0.305,0.823,0.328,0.136,0.564,0.696,0.263,0.833,0.294,0.105,0.548
poly,1,2,0.01,0,-1.0,5.4,-0.4,0.61,0.242,0.979,0.382,0.326,0.61,0.797,0.263,0.967,0.385,0.347,0.615,0.785,0.263,0.95,0.37,0.302,0.607
poly,1,2,0.01,1,-1.6,5.3,-0.3,0.652,0.483,0.821,0.577,0.327,0.652,0.701,0.389,0.8,0.386,0.19,0.595,0.684,0.421,0.767,0.39,0.179,0.594
poly,1,2,0.01,2,-1.9,6.2,-0.1,0.665,0.488,0.842,0.586,0.357,0.665,0.671,0.347,0.773,0.341,0.127,0.56,0.646,0.368,0.733,0.333,0.096,0.551
poly,1,2,0.01,3,-2.0,7.6,0.1,0.667,0.479,0.854,0.585,0.371,0.667,0.689,0.326,0.803,0.337,0.142,0.565,0.658,0.368,0.75,0.341,0.113,0.559
poly,1,2,0.01,4,-2.1,8.4,-0.1,0.681,0.562,0.8,0.637,0.379,0.681,0.635,0.4,0.71,0.345,0.104,0.555,0.595,0.368,0.667,0.304,0.032,0.518
poly,1,2,0.001,0,-0.2,0.2,-0.1,0.552,0.104,1.0,0.186,0.227,0.552,0.797,0.158,1.0,0.273,0.353,0.579,0.797,0.158,1.0,0.273,0.353,0.579
poly,1,2,0.001,1,-1.3,2.3,0.2,0.6,0.229,0.971,0.362,0.3,0.6,0.762,0.274,0.917,0.356,0.242,0.595,0.759,0.263,0.917,0.345,0.231,0.59
poly,1,2,0.001,2,-1.4,3.2,0.3,0.617,0.275,0.958,0.416,0.32,0.617,0.757,0.284,0.907,0.36,0.236,0.595,0.759,0.316,0.9,0.387,0.257,0.608
poly,1,2,0.001,3,-1.4,3.7,0.6,0.604,0.229,0.979,0.365,0.315,0.604,0.772,0.263,0.933,0.357,0.265,0.598,0.772,0.263,0.933,0.357,0.264,0.598
poly,1,2,0.001,4,-1.5,4.0,0.6,0.608,0.238,0.979,0.375,0.323,0.608,0.772,0.253,0.937,0.348,0.261,0.595,0.772,0.263,0.933,0.357,0.264,0.598
poly,1,3,0.1,0,-5.4,127.6,-0.6,0.702,0.671,0.733,0.691,0.413,0.702,0.587,0.474,0.623,0.352,0.085,0.549,0.557,0.474,0.583,0.34,0.049,0.529
poly,1,3,0.1,1,-6.6,88.9,-0.2,0.748,0.829,0.667,0.767,0.504,0.748,0.577,0.484,0.607,0.355,0.079,0.545,0.557,0.421,0.6,0.314,0.018,0.511
poly,1,3,0.1,2,-6.7,70.0,-0.3,0.744,0.858,0.629,0.771,0.502,0.744,0.547,0.474,0.57,0.334,0.038,0.522,0.595,0.474,0.633,0.36,0.094,0.554
poly,1,3,0.1,3,-9.1,59.2,-0.3,0.746,0.871,0.621,0.774,0.51,0.746,0.539,0.453,0.567,0.321,0.017,0.51,0.544,0.421,0.583,0.308,0.004,0.502
poly,1,3,0.1,4,-10.5,50.6,-0.4,0.75,0.892,0.608,0.781,0.525,0.75,0.532,0.453,0.557,0.317,0.008,0.505,0.544,0.421,0.583,0.308,0.004,0.502
poly,1,3,0.01,0,-1.0,6.8,-0.7,0.608,0.233,0.983,0.373,0.33,0.608,0.795,0.253,0.967,0.371,0.333,0.61,0.797,0.263,0.967,0.385,0.346,0.615
poly,1,3,0.01,1,-1.7,5.9,-0.3,0.671,0.55,0.792,0.62,0.358,0.671,0.641,0.421,0.71,0.36,0.125,0.566,0.57,0.421,0.617,0.32,0.033,0.519
poly,1,3,0.01,2,-2.1,9.6,-0.6,0.694,0.871,0.517,0.74,0.416,0.694,0.43,0.6,0.377,0.336,-0.02,0.488,0.405,0.526,0.367,0.299,-0.094,0.446
poly,1,3,0.01,3,-2.4,10.2,0.2,0.702,0.546,0.858,0.645,0.43,0.702,0.623,0.263,0.737,0.251,-0.0,0.5,0.608,0.263,0.717,0.244,-0.019,0.49
poly,1,3,0.01,4,-2.8,10.9,0.2,0.702,0.554,0.85,0.649,0.426,0.702,0.633,0.305,0.737,0.286,0.041,0.521,0.633,0.263,0.75,0.256,0.013,0.507
poly,1,3,0.001,0,-0.0,0.0,-0.0,0.517,0.033,1.0,0.064,0.127,0.517,0.772,0.053,1.0,0.1,0.201,0.526,0.772,0.053,1.0,0.1,0.201,0.526
poly,1,3,0.001,1,-1.3,2.9,0.2,0.615,0.271,0.958,0.411,0.319,0.615,0.762,0.295,0.91,0.373,0.253,0.602,0.759,0.316,0.9,0.387,0.257,0.608
poly,1,3,0.001,2,-1.6,4.5,-0.6,0.652,0.654,0.65,0.652,0.306,0.652,0.592,0.589,0.593,0.41,0.157,0.591,0.582,0.632,0.567,0.421,0.17,0.599
poly,1,3,0.001,3,-1.7,5.6,-0.3,0.66,0.542,0.779,0.612,0.334,0.66,0.661,0.411,0.74,0.371,0.146,0.575,0.633,0.421,0.7,0.356,0.11,0.561
poly,1,3,0.001,4,-1.9,6.6,-0.4,0.673,0.662,0.683,0.668,0.35,0.673,0.59,0.495,0.62,0.367,0.102,0.557,0.582,0.474,0.617,0.353,0.079,0.545
poly,5,2,0.1,0,-13.5,31.1,-0.5,0.708,0.888,0.529,0.753,0.449,0.708,0.42,0.516,0.39,0.299,-0.082,0.453,0.443,0.526,0.417,0.312,-0.049,0.471
poly,5,2,0.1,1,-14.8,33.9,-0.4,0.723,0.867,0.579,0.759,0.465,0.723,0.506,0.484,0.513,0.321,-0.002,0.499,0.519,0.526,0.517,0.345,0.037,0.521
poly,5,2,0.1,2,-16.8,31.9,-0.3,0.729,0.838,0.621,0.756,0.47,0.729,0.527,0.453,0.55,0.315,0.002,0.501,0.557,0.474,0.583,0.34,0.049,0.529
poly,5,2,0.1,3,-17.9,30.6,-0.4,0.721,0.85,0.592,0.754,0.457,0.721,0.519,0.505,0.523,0.336,0.024,0.514,0.506,0.474,0.517,0.316,-0.008,0.495
poly,5,2,0.1,4,-18.3,29.9,-0.3,0.725,0.825,0.625,0.751,0.459,0.725,0.544,0.505,0.557,0.348,0.053,0.531,0.532,0.474,0.55,0.327,0.02,0.512
poly,5,2,0.01,0,-1.2,6.8,0.3,0.619,0.242,0.996,0.386,0.361,0.619,0.82,0.253,1.0,0.403,0.452,0.626,0.823,0.263,1.0,0.417,0.462,0.632
poly,5,2,0.01,1,-2.1,8.8,0.2,0.683,0.5,0.867,0.606,0.4,0.683,0.671,0.295,0.79,0.301,0.089,0.542,0.646,0.316,0.75,0.3,0.064,0.533
poly,5,2,0.01,2,-2.3,9.9,0.2,0.696,0.525,0.867,0.631,0.422,0.696,0.653,0.316,0.76,0.304,0.075,0.538,0.633,0.316,0.733,0.293,0.047,0.525
poly,5,2,0.01,3,-2.5,10.0,0.2,0.696,0.533,0.858,0.635,0.42,0.696,0.648,0.305,0.757,0.292,0.06,0.531,0.62,0.263,0.733,0.25,-0.003,0.498
poly,5,2,0.01,4,-2.5,10.3,0.2,0.696,0.533,0.858,0.636,0.421,0.696,0.646,0.305,0.753,0.292,0.057,0.529,0.633,0.263,0.75,0.256,0.013,0.507
poly,5,2,0.001,0,-1.0,0.8,-0.7,0.575,0.15,1.0,0.259,0.283,0.575,0.797,0.168,0.997,0.285,0.351,0.583,0.797,0.158,1.0,0.273,0.353,0.579
poly,5,2,0.001,1,-1.5,4.3,0.6,0.604,0.246,0.962,0.38,0.299,0.604,0.767,0.253,0.93,0.343,0.246,0.591,0.772,0.263,0.933,0.357,0.264,0.598
poly,5,2,0.001,2,-1.7,5.2,-0.4,0.65,0.554,0.746,0.611,0.309,0.65,0.643,0.442,0.707,0.376,0.14,0.574,0.646,0.421,0.717,0.364,0.127,0.569
poly,5,2,0.001,3,-1.7,5.5,-0.4,0.66,0.592,0.729,0.634,0.327,0.66,0.63,0.463,0.683,0.376,0.133,0.573,0.595,0.474,0.633,0.36,0.094,0.554
poly,5,2,0.001,4,-1.9,6.3,-0.1,0.658,0.5,0.817,0.588,0.34,0.658,0.676,0.379,0.77,0.363,0.153,0.574,0.633,0.368,0.717,0.326,0.079,0.543
poly,5,3,0.1,0,-37.5,251.0,0.2,0.694,0.554,0.833,0.641,0.404,0.694,0.658,0.337,0.76,0.32,0.094,0.548,0.671,0.316,0.783,0.316,0.099,0.55
poly,5,3,0.1,1,-7.7,152.1,0.2,0.783,0.771,0.796,0.781,0.571,0.783,0.699,0.411,0.79,0.394,0.198,0.6,0.671,0.421,0.75,0.381,0.161,0.586
poly,5,3,0.1,2,-11.7,129.6,-0.0,0.779,0.85,0.708,0.795,0.567,0.779,0.63,0.411,0.7,0.348,0.101,0.555,0.633,0.421,0.7,0.356,0.11,0.561
poly,5,3,0.1,3,-15.9,103.1,-0.1,0.777,0.85,0.704,0.793,0.562,0.777,0.615,0.411,0.68,0.339,0.082,0.545,0.646,0.421,0.717,0.364,0.127,0.569
