Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-22.5,21.9,-0.1,0.802,0.912,0.692,0.822,0.621,0.802,0.742,0.516,0.813,0.489,0.318,0.665,0.734,0.526,0.8,0.488,0.311,0.663
poly,1,2,0.1,1,-25.5,33.6,0.0,0.829,0.908,0.75,0.842,0.669,0.829,0.744,0.495,0.823,0.482,0.314,0.659,0.759,0.474,0.85,0.486,0.33,0.662
poly,1,2,0.1,2,-24.1,37.0,0.3,0.838,0.854,0.821,0.84,0.677,0.837,0.762,0.484,0.85,0.491,0.337,0.667,0.759,0.474,0.85,0.486,0.33,0.662
poly,1,2,0.1,3,-22.5,38.2,0.4,0.842,0.842,0.842,0.842,0.685,0.842,0.747,0.453,0.84,0.458,0.295,0.646,0.759,0.474,0.85,0.486,0.33,0.662
poly,1,2,0.1,4,-20.7,38.6,0.2,0.844,0.9,0.788,0.852,0.693,0.844,0.716,0.442,0.803,0.424,0.238,0.623,0.734,0.421,0.833,0.432,0.259,0.627
poly,1,2,0.01,0,-1.3,2.7,-0.7,0.715,0.646,0.783,0.691,0.438,0.715,0.744,0.495,0.823,0.481,0.313,0.659,0.709,0.474,0.783,0.439,0.245,0.629
poly,1,2,0.01,1,-2.4,7.4,-0.2,0.775,0.783,0.767,0.775,0.554,0.775,0.613,0.474,0.657,0.371,0.116,0.565,0.646,0.421,0.717,0.364,0.127,0.569
poly,1,2,0.01,2,-3.0,9.9,-0.1,0.783,0.792,0.775,0.785,0.568,0.783,0.603,0.389,0.67,0.32,0.054,0.53,0.646,0.368,0.733,0.333,0.096,0.551
poly,1,2,0.01,3,-3.6,11.0,0.0,0.783,0.796,0.771,0.786,0.568,0.783,0.62,0.389,0.693,0.331,0.076,0.541,0.658,0.421,0.733,0.372,0.143,0.577
poly,1,2,0.01,4,-4.1,11.7,0.0,0.783,0.808,0.758,0.788,0.569,0.783,0.603,0.411,0.663,0.332,0.066,0.537,0.646,0.421,0.717,0.364,0.127,0.569
poly,1,2,0.001,0,-1.0,1.1,-0.8,0.592,0.204,0.979,0.333,0.291,0.592,0.818,0.295,0.983,0.437,0.431,0.639,0.81,0.316,0.967,0.444,0.4,0.641
poly,1,2,0.001,1,-1.3,3.0,0.3,0.638,0.288,0.987,0.441,0.385,0.638,0.77,0.295,0.92,0.381,0.271,0.607,0.759,0.263,0.917,0.345,0.231,0.59
poly,1,2,0.001,2,-1.6,3.9,0.2,0.662,0.362,0.962,0.515,0.408,0.662,0.775,0.337,0.913,0.417,0.301,0.625,0.772,0.316,0.917,0.4,0.287,0.616
poly,1,2,0.001,3,-1.7,4.9,0.2,0.673,0.4,0.946,0.548,0.413,0.673,0.775,0.347,0.91,0.425,0.306,0.629,0.785,0.368,0.917,0.452,0.339,0.643
poly,1,2,0.001,4,-1.9,5.6,0.4,0.662,0.362,0.962,0.513,0.408,0.662,0.765,0.274,0.92,0.356,0.247,0.597,0.759,0.263,0.917,0.345,0.231,0.59
poly,1,3,0.1,0,-51.9,480.0,0.5,0.856,0.9,0.812,0.862,0.717,0.856,0.722,0.411,0.82,0.414,0.232,0.615,0.734,0.421,0.833,0.432,0.259,0.627
poly,1,3,0.1,1,-30.4,138.5,0.3,0.875,0.9,0.85,0.878,0.753,0.875,0.742,0.442,0.837,0.452,0.284,0.639,0.759,0.421,0.867,0.457,0.306,0.644
poly,1,3,0.1,2,-20.4,55.6,0.5,0.869,0.85,0.888,0.865,0.741,0.869,0.757,0.411,0.867,0.447,0.295,0.639,0.785,0.421,0.9,0.485,0.359,0.661
poly,1,3,0.1,3,-13.1,23.4,0.6,0.869,0.854,0.883,0.865,0.74,0.869,0.767,0.4,0.883,0.452,0.312,0.642,0.785,0.421,0.9,0.485,0.359,0.661
poly,1,3,0.1,4,-14.5,8.6,0.6,0.865,0.858,0.871,0.863,0.731,0.865,0.777,0.442,0.883,0.488,0.351,0.663,0.81,0.474,0.917,0.545,0.437,0.695
poly,1,3,0.01,0,-1.2,11.4,-0.4,0.665,0.35,0.979,0.509,0.424,0.665,0.78,0.232,0.953,0.335,0.276,0.592,0.772,0.211,0.95,0.308,0.241,0.58
poly,1,3,0.01,1,-2.5,6.7,-0.1,0.783,0.8,0.767,0.786,0.572,0.783,0.623,0.411,0.69,0.346,0.094,0.55,0.658,0.421,0.733,0.372,0.143,0.577
