Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,3,0.1,0,-58.2,192.3,0.5,0.881,0.921,0.842,0.885,0.766,0.881,0.663,0.284,0.783,0.289,0.068,0.534,0.646,0.211,0.783,0.222,-0.006,0.497
poly,1,3,0.1,1,-30.9,78.2,0.5,0.915,0.925,0.904,0.915,0.83,0.915,0.716,0.284,0.853,0.325,0.153,0.569,0.709,0.211,0.867,0.258,0.092,0.539
poly,1,3,0.1,2,-18.7,36.3,0.6,0.931,0.917,0.946,0.93,0.864,0.931,0.752,0.253,0.91,0.328,0.207,0.581,0.747,0.211,0.917,0.286,0.171,0.564
poly,1,3,0.1,3,-12.0,19.0,0.4,0.931,0.946,0.917,0.932,0.864,0.931,0.737,0.242,0.893,0.306,0.168,0.568,0.747,0.211,0.917,0.286,0.171,0.564
poly,1,3,0.1,4,-9.6,13.1,0.3,0.931,0.946,0.917,0.932,0.864,0.931,0.709,0.179,0.877,0.228,0.07,0.528,0.734,0.211,0.9,0.276,0.142,0.555
poly,1,3,0.01,0,-1.7,12.8,-0.5,0.742,0.704,0.779,0.73,0.492,0.742,0.603,0.232,0.72,0.209,-0.051,0.476,0.608,0.263,0.717,0.244,-0.019,0.49
poly,1,3,0.01,1,-4.4,6.3,0.1,0.842,0.867,0.817,0.845,0.686,0.842,0.658,0.263,0.783,0.27,0.047,0.523,0.671,0.263,0.8,0.278,0.066,0.532
poly,1,3,0.01,2,-6.5,5.2,0.4,0.867,0.871,0.862,0.867,0.735,0.867,0.696,0.274,0.83,0.3,0.11,0.552,0.734,0.316,0.867,0.364,0.204,0.591
poly,1,3,0.01,3,-9.3,10.1,0.5,0.871,0.871,0.871,0.871,0.742,0.871,0.699,0.253,0.84,0.286,0.102,0.546,0.734,0.316,0.867,0.364,0.204,0.591
poly,1,3,0.01,4,-11.4,15.5,0.4,0.869,0.896,0.842,0.872,0.739,0.869,0.701,0.305,0.827,0.329,0.14,0.566,0.722,0.316,0.85,0.353,0.181,0.583
poly,1,3,0.001,0,-1.0,1.5,-0.9,0.621,0.271,0.971,0.415,0.336,0.621,0.797,0.337,0.943,0.444,0.363,0.64,0.797,0.368,0.933,0.467,0.373,0.651
poly,1,3,0.001,1,-1.4,4.5,0.3,0.692,0.417,0.967,0.573,0.459,0.692,0.737,0.147,0.923,0.213,0.108,0.535,0.722,0.158,0.9,0.214,0.078,0.529
poly,1,3,0.001,2,-2.6,5.4,0.2,0.76,0.658,0.862,0.731,0.534,0.76,0.648,0.295,0.76,0.287,0.055,0.527,0.646,0.211,0.783,0.222,-0.006,0.497
poly,1,3,0.001,3,-3.7,6.2,0.4,0.758,0.662,0.854,0.732,0.527,0.758,0.653,0.242,0.783,0.252,0.027,0.513,0.62,0.158,0.767,0.167,-0.078,0.462
poly,1,3,0.001,4,-4.6,6.6,-0.3,0.765,0.896,0.633,0.792,0.549,0.765,0.559,0.368,0.62,0.286,-0.01,0.494,0.57,0.316,0.65,0.261,-0.031,0.483
poly,5,2,0.1,0,-16.5,46.6,0.3,0.896,0.929,0.862,0.898,0.795,0.896,0.734,0.326,0.863,0.369,0.209,0.595,0.759,0.316,0.9,0.387,0.257,0.608
poly,5,2,0.1,1,-11.2,39.7,0.6,0.908,0.912,0.904,0.908,0.822,0.908,0.765,0.284,0.917,0.363,0.251,0.6,0.747,0.211,0.917,0.286,0.171,0.564
poly,5,2,0.1,2,-8.8,33.5,0.4,0.915,0.946,0.883,0.917,0.834,0.915,0.752,0.326,0.887,0.385,0.243,0.606,0.772,0.316,0.917,0.4,0.287,0.616
poly,5,2,0.1,3,-7.7,29.6,0.5,0.915,0.942,0.888,0.917,0.834,0.915,0.767,0.305,0.913,0.385,0.269,0.609,0.772,0.316,0.917,0.4,0.287,0.616
poly,5,2,0.1,4,-8.1,26.3,0.4,0.917,0.954,0.879,0.921,0.838,0.917,0.739,0.295,0.88,0.351,0.204,0.587,0.747,0.316,0.883,0.375,0.23,0.6
poly,5,2,0.01,0,-7.5,14.4,0.1,0.833,0.854,0.812,0.837,0.669,0.833,0.727,0.421,0.823,0.422,0.245,0.622,0.722,0.421,0.817,0.421,0.238,0.619
poly,5,2,0.01,1,-6.2,5.7,0.4,0.852,0.862,0.842,0.853,0.706,0.852,0.696,0.305,0.82,0.325,0.131,0.563,0.747,0.368,0.867,0.412,0.256,0.618
poly,5,2,0.01,2,-8.6,7.9,0.4,0.854,0.875,0.833,0.857,0.71,0.854,0.691,0.347,0.8,0.351,0.149,0.574,0.709,0.316,0.833,0.343,0.159,0.575
poly,5,2,0.01,3,-10.1,11.0,0.4,0.854,0.875,0.833,0.857,0.709,0.854,0.684,0.337,0.793,0.339,0.132,0.565,0.709,0.316,0.833,0.343,0.159,0.575
poly,5,2,0.01,4,-11.1,13.4,0.5,0.854,0.867,0.842,0.856,0.709,0.854,0.684,0.326,0.797,0.332,0.126,0.561,0.722,0.316,0.85,0.353,0.181,0.583
poly,5,2,0.001,0,-1.1,3.6,-0.0,0.635,0.275,0.996,0.428,0.391,0.635,0.79,0.137,0.997,0.237,0.311,0.567,0.797,0.158,1.0,0.273,0.353,0.579
poly,5,2,0.001,1,-2.4,5.0,0.1,0.754,0.675,0.833,0.731,0.518,0.754,0.648,0.316,0.753,0.301,0.067,0.535,0.633,0.263,0.75,0.256,0.013,0.507
poly,5,2,0.001,2,-3.3,5.8,0.3,0.762,0.675,0.85,0.739,0.534,0.762,0.646,0.263,0.767,0.264,0.031,0.515,0.633,0.263,0.75,0.256,0.013,0.507
poly,5,2,0.001,3,-4.0,6.1,0.3,0.758,0.696,0.821,0.742,0.521,0.758,0.618,0.232,0.74,0.226,-0.027,0.486,0.62,0.211,0.75,0.211,-0.039,0.48
poly,5,2,0.001,4,-4.2,6.2,-0.1,0.769,0.833,0.704,0.783,0.542,0.769,0.592,0.326,0.677,0.276,0.002,0.501,0.582,0.263,0.683,0.233,-0.05,0.473
poly,5,3,0.1,0,-58.2,192.3,0.5,0.881,0.921,0.842,0.885,0.766,0.881,0.663,0.284,0.783,0.289,0.068,0.534,0.646,0.211,0.783,0.222,-0.006,0.497
poly,5,3,0.1,1,-30.9,78.2,0.5,0.915,0.925,0.904,0.915,0.83,0.915,0.716,0.284,0.853,0.325,0.153,0.569,0.709,0.211,0.867,0.258,0.092,0.539
poly,5,3,0.1,2,-18.7,36.3,0.6,0.931,0.917,0.946,0.93,0.864,0.931,0.752,0.253,0.91,0.328,0.207,0.581,0.747,0.211,0.917,0.286,0.171,0.564
poly,5,3,0.1,3,-12.0,19.0,0.4,0.931,0.946,0.917,0.932,0.864,0.931,0.737,0.242,0.893,0.306,0.168,0.568,0.747,0.211,0.917,0.286,0.171,0.564
poly,5,3,0.1,4,-9.6,13.1,0.3,0.931,0.946,0.917,0.932,0.864,0.931,0.709,0.179,0.877,0.228,0.07,0.528,0.734,0.211,0.9,0.276,0.142,0.555
poly,5,3,0.01,0,-7.6,30.4,-0.0,0.806,0.821,0.792,0.808,0.617,0.806,0.597,0.263,0.703,0.233,-0.035,0.483,0.62,0.263,0.733,0.25,-0.003,0.498
poly,5,3,0.01,1,-7.6,4.3,0.5,0.908,0.908,0.908,0.909,0.818,0.908,0.722,0.168,0.897,0.223,0.084,0.533,0.734,0.211,0.9,0.276,0.142,0.555
poly,5,3,0.01,2,-9.5,12.3,0.4,0.896,0.938,0.854,0.901,0.795,0.896,0.691,0.242,0.833,0.274,0.084,0.538,0.747,0.263,0.9,0.333,0.201,0.582
poly,5,3,0.01,3,-11.1,18.7,0.7,0.888,0.904,0.871,0.889,0.776,0.888,0.716,0.232,0.87,0.279,0.118,0.551,0.747,0.211,0.917,0.286,0.171,0.564
poly,5,3,0.01,4,-12.3,22.2,0.5,0.881,0.925,0.838,0.886,0.766,0.881,0.699,0.284,0.83,0.309,0.121,0.557,0.722,0.211,0.883,0.267,0.116,0.547
poly,5,3,0.001,0,-1.0,3.4,-0.7,0.629,0.288,0.971,0.436,0.353,0.629,0.797,0.263,0.967,0.385,0.349,0.615,0.785,0.263,0.95,0.37,0.302,0.607
poly,5,3,0.001,1,-2.8,6.2,0.2,0.765,0.704,0.825,0.749,0.535,0.765,0.653,0.305,0.763,0.298,0.069,0.534,0.658,0.263,0.783,0.27,0.047,0.523
poly,5,3,0.001,2,-5.1,6.7,-0.2,0.777,0.892,0.662,0.8,0.57,0.777,0.592,0.368,0.663,0.301,0.028,0.516,0.62,0.368,0.7,0.318,0.063,0.534
poly,5,3,0.001,3,-7.9,9.1,0.5,0.815,0.804,0.825,0.812,0.63,0.815,0.633,0.211,0.767,0.215,-0.024,0.489,0.646,0.105,0.817,0.125,-0.09,0.461
poly,5,3,0.001,4,-9.2,11.5,0.5,0.808,0.838,0.779,0.814,0.618,0.808,0.635,0.211,0.77,0.216,-0.021,0.49,0.62,0.158,0.767,0.167,-0.078,0.462
poly,10,2,0.1,0,-16.5,46.6,0.3,0.896,0.929,0.862,0.898,0.795,0.896,0.734,0.326,0.863,0.369,0.209,0.595,0.759,0.316,0.9,0.387,0.257,0.608
poly,10,2,0.1,1,-11.2,39.7,0.6,0.908,0.912,0.904,0.908,0.822,0.908,0.765,0.284,0.917,0.363,0.251,0.6,0.747,0.211,0.917,0.286,0.171,0.564
poly,10,2,0.1,2,-8.8,33.5,0.4,0.915,0.946,0.883,0.917,0.834,0.915,0.752,0.326,0.887,0.385,0.243,0.606,0.772,0.316,0.917,0.4,0.287,0.616
poly,10,2,0.1,3,-7.7,29.6,0.5,0.915,0.942,0.888,0.917,0.834,0.915,0.767,0.305,0.913,0.385,0.269,0.609,0.772,0.316,0.917,0.4,0.287,0.616
poly,10,2,0.1,4,-8.1,26.3,0.4,0.917,0.954,0.879,0.921,0.838,0.917,0.739,0.295,0.88,0.351,0.204,0.587,0.747,0.316,0.883,0.375,0.23,0.6
poly,10,2,0.01,0,-10.1,19.8,0.3,0.858,0.867,0.85,0.859,0.719,0.858,0.737,0.316,0.87,0.363,0.208,0.593,0.722,0.211,0.883,0.267,0.116,0.547
poly,10,2,0.01,1,-8.2,8.0,0.4,0.879,0.896,0.862,0.882,0.76,0.879,0.701,0.284,0.833,0.313,0.126,0.559,0.759,0.421,0.867,0.457,0.306,0.644
poly,10,2,0.01,2,-11.1,13.6,0.4,0.867,0.888,0.846,0.87,0.735,0.867,0.709,0.326,0.83,0.35,0.165,0.578,0.734,0.368,0.85,0.4,0.232,0.609
poly,10,2,0.01,3,-12.6,17.6,0.5,0.862,0.892,0.833,0.866,0.727,0.862,0.701,0.295,0.83,0.321,0.134,0.562,0.734,0.316,0.867,0.364,0.204,0.591
poly,10,2,0.01,4,-13.8,20.2,0.3,0.86,0.912,0.808,0.867,0.725,0.86,0.684,0.358,0.787,0.351,0.143,0.572,0.722,0.474,0.8,0.45,0.265,0.637
poly,10,2,0.001,0,-1.2,4.9,-0.1,0.658,0.329,0.988,0.489,0.42,0.658,0.808,0.211,0.997,0.344,0.395,0.604,0.797,0.158,1.0,0.273,0.353,0.579
poly,10,2,0.001,1,-3.1,6.1,0.4,0.756,0.638,0.875,0.723,0.529,0.756,0.653,0.211,0.793,0.227,0.005,0.502,0.658,0.211,0.8,0.229,0.011,0.505
poly,10,2,0.001,2,-4.2,6.4,-0.1,0.771,0.838,0.704,0.785,0.547,0.771,0.587,0.337,0.667,0.28,0.003,0.502,0.582,0.263,0.683,0.233,-0.05,0.473
poly,10,2,0.001,3,-4.9,7.1,-0.2,0.773,0.875,0.671,0.794,0.558,0.773,0.565,0.326,0.64,0.266,-0.03,0.483,0.62,0.368,0.7,0.318,0.063,0.534
poly,10,2,0.001,4,-5.5,7.9,0.1,0.779,0.833,0.725,0.79,0.562,0.779,0.613,0.284,0.717,0.26,0.001,0.5,0.62,0.263,0.733,0.25,-0.003,0.498
poly,10,3,0.1,0,-58.2,192.3,0.5,0.881,0.921,0.842,0.885,0.766,0.881,0.663,0.284,0.783,0.289,0.068,0.534,0.646,0.211,0.783,0.222,-0.006,0.497
poly,10,3,0.1,1,-30.9,78.2,0.5,0.915,0.925,0.904,0.915,0.83,0.915,0.716,0.284,0.853,0.325,0.153,0.569,0.709,0.211,0.867,0.258,0.092,0.539
poly,10,3,0.1,2,-18.7,36.3,0.6,0.931,0.917,0.946,0.93,0.864,0.931,0.752,0.253,0.91,0.328,0.207,0.581,0.747,0.211,0.917,0.286,0.171,0.564
poly,10,3,0.1,3,-12.0,19.0,0.4,0.931,0.946,0.917,0.932,0.864,0.931,0.737,0.242,0.893,0.306,0.168,0.568,0.747,0.211,0.917,0.286,0.171,0.564
poly,10,3,0.1,4,-9.6,13.1,0.3,0.931,0.946,0.917,0.932,0.864,0.931,0.709,0.179,0.877,0.228,0.07,0.528,0.734,0.211,0.9,0.276,0.142,0.555
poly,10,3,0.01,0,-4.7,47.6,0.2,0.825,0.829,0.821,0.825,0.653,0.825,0.625,0.232,0.75,0.224,-0.022,0.491,0.608,0.158,0.75,0.162,-0.094,0.454
poly,10,3,0.01,1,-8.0,4.2,0.5,0.919,0.946,0.892,0.921,0.84,0.919,0.724,0.2,0.89,0.258,0.113,0.545,0.747,0.211,0.917,0.286,0.171,0.564
poly,10,3,0.01,2,-9.4,14.5,0.4,0.896,0.938,0.854,0.9,0.796,0.896,0.691,0.232,0.837,0.264,0.076,0.534,0.734,0.263,0.883,0.323,0.174,0.573
poly,10,3,0.01,3,-11.2,20.7,0.7,0.883,0.904,0.862,0.885,0.768,0.883,0.716,0.211,0.877,0.263,0.107,0.544,0.747,0.211,0.917,0.286,0.171,0.564
poly,10,3,0.01,4,-12.5,24.4,0.5,0.877,0.925,0.829,0.883,0.758,0.877,0.699,0.263,0.837,0.293,0.108,0.55,0.709,0.211,0.867,0.258,0.092,0.539
poly,10,3,0.001,0,-1.0,3.7,-0.5,0.633,0.275,0.992,0.426,0.383,0.633,0.795,0.2,0.983,0.316,0.323,0.592,0.797,0.211,0.983,0.333,0.34,0.597
poly,10,3,0.001,1,-3.9,6.6,0.4,0.773,0.675,0.871,0.747,0.557,0.773,0.658,0.232,0.793,0.245,0.025,0.512,0.658,0.211,0.8,0.229,0.011,0.505
poly,10,3,0.001,2,-7.6,8.4,0.5,0.827,0.804,0.85,0.823,0.655,0.827,0.638,0.221,0.77,0.226,-0.01,0.496,0.658,0.158,0.817,0.182,-0.028,0.487
poly,10,3,0.001,3,-9.2,11.6,0.4,0.815,0.85,0.779,0.821,0.631,0.815,0.641,0.274,0.757,0.268,0.03,0.515,0.62,0.158,0.767,0.167,-0.078,0.462
poly,10,3,0.001,4,-12.0,12.9,0.2,0.806,0.879,0.733,0.819,0.619,0.806,0.61,0.263,0.72,0.244,-0.016,0.492,0.595,0.211,0.717,0.2,-0.07,0.464
