Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-13.8,11.8,0.3,0.802,0.767,0.838,0.795,0.606,0.802,0.777,0.4,0.897,0.465,0.337,0.648,0.785,0.368,0.917,0.452,0.339,0.643
poly,1,2,0.1,1,-12.7,15.6,0.4,0.825,0.808,0.842,0.822,0.651,0.825,0.78,0.442,0.887,0.491,0.356,0.664,0.772,0.421,0.883,0.471,0.332,0.652
poly,1,2,0.1,2,-12.1,17.6,0.5,0.827,0.817,0.838,0.825,0.655,0.827,0.782,0.4,0.903,0.466,0.342,0.652,0.772,0.421,0.883,0.471,0.332,0.652
poly,1,2,0.1,3,-11.2,17.0,0.2,0.825,0.879,0.771,0.834,0.654,0.825,0.737,0.484,0.817,0.468,0.294,0.65,0.759,0.421,0.867,0.457,0.306,0.644
poly,1,2,0.1,4,-10.4,16.9,0.2,0.825,0.888,0.762,0.836,0.655,0.825,0.734,0.474,0.817,0.461,0.285,0.645,0.759,0.526,0.833,0.513,0.354,0.68
poly,1,2,0.01,0,-1.2,3.5,-0.3,0.677,0.379,0.975,0.539,0.443,0.677,0.805,0.253,0.98,0.379,0.376,0.616,0.797,0.263,0.967,0.385,0.346,0.615
poly,1,2,0.01,1,-2.3,7.2,-0.1,0.737,0.608,0.867,0.697,0.493,0.738,0.676,0.389,0.767,0.368,0.152,0.578,0.671,0.368,0.767,0.35,0.131,0.568
poly,1,2,0.01,2,-3.1,8.6,-0.6,0.748,0.908,0.588,0.783,0.526,0.748,0.494,0.6,0.46,0.363,0.052,0.53,0.481,0.632,0.433,0.369,0.056,0.532
poly,1,2,0.01,3,-3.7,9.9,-0.5,0.758,0.892,0.625,0.786,0.54,0.758,0.506,0.537,0.497,0.344,0.029,0.517,0.519,0.632,0.483,0.387,0.099,0.557
poly,1,2,0.01,4,-4.3,11.0,-0.4,0.769,0.879,0.658,0.791,0.554,0.769,0.532,0.526,0.533,0.351,0.051,0.53,0.532,0.579,0.517,0.373,0.082,0.548
poly,1,2,0.001,0,-1.0,1.0,-0.9,0.602,0.262,0.942,0.396,0.279,0.602,0.82,0.421,0.947,0.531,0.453,0.684,0.797,0.421,0.917,0.5,0.389,0.669
poly,1,2,0.001,1,-1.4,3.0,0.3,0.654,0.342,0.967,0.495,0.396,0.654,0.77,0.305,0.917,0.389,0.276,0.611,0.772,0.316,0.917,0.4,0.287,0.616
poly,1,2,0.001,2,-1.4,4.3,0.2,0.662,0.383,0.942,0.531,0.392,0.662,0.752,0.316,0.89,0.38,0.241,0.603,0.772,0.368,0.9,0.438,0.309,0.634
poly,1,2,0.001,3,-1.6,4.8,0.2,0.671,0.396,0.946,0.545,0.41,0.671,0.765,0.368,0.89,0.429,0.293,0.629,0.772,0.421,0.883,0.471,0.332,0.652
poly,1,2,0.001,4,-1.8,5.5,0.5,0.662,0.354,0.971,0.51,0.413,0.662,0.765,0.263,0.923,0.348,0.243,0.593,0.785,0.368,0.917,0.452,0.339,0.643
