activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.766,0.492,0.838,0.464,0.319,0.665,0.819,0.727,0.843,0.625,0.52,0.785,0.83,0.727,0.857,0.64,0.538,0.792
relu,"(25,)",0.01,0.794,0.464,0.88,0.482,0.355,0.672,0.864,0.764,0.89,0.698,0.616,0.827,0.887,0.818,0.905,0.75,0.681,0.861
relu,"(25,)",0.001,0.794,0.394,0.898,0.438,0.318,0.646,0.879,0.745,0.914,0.718,0.643,0.83,0.925,0.909,0.929,0.833,0.79,0.919
relu,"(25,)",0.0001,0.785,0.35,0.898,0.395,0.276,0.624,0.872,0.709,0.914,0.696,0.616,0.812,0.906,0.727,0.952,0.762,0.704,0.84
relu,"(50,)",0.1,0.789,0.583,0.843,0.533,0.408,0.713,0.872,0.836,0.881,0.736,0.665,0.859,0.887,0.727,0.929,0.727,0.656,0.828
relu,"(50,)",0.01,0.79,0.414,0.886,0.444,0.321,0.65,0.883,0.745,0.919,0.726,0.653,0.832,0.849,0.727,0.881,0.667,0.573,0.804
relu,"(50,)",0.001,0.794,0.369,0.904,0.423,0.308,0.637,0.891,0.727,0.933,0.733,0.665,0.83,0.906,0.727,0.952,0.762,0.704,0.84
relu,"(50,)",0.0001,0.813,0.322,0.94,0.41,0.331,0.631,0.849,0.673,0.895,0.649,0.555,0.784,0.868,0.727,0.905,0.696,0.612,0.816
relu,"(75,)",0.1,0.77,0.436,0.855,0.435,0.298,0.646,0.834,0.727,0.862,0.647,0.549,0.795,0.811,0.545,0.881,0.545,0.426,0.713
relu,"(75,)",0.01,0.775,0.367,0.88,0.396,0.262,0.623,0.864,0.709,0.905,0.688,0.606,0.807,0.868,0.636,0.929,0.667,0.586,0.782
relu,"(75,)",0.001,0.751,0.392,0.843,0.39,0.235,0.618,0.857,0.691,0.9,0.669,0.579,0.795,0.868,0.636,0.929,0.667,0.586,0.782
relu,"(75,)",0.0001,0.747,0.467,0.819,0.433,0.272,0.643,0.853,0.673,0.9,0.656,0.566,0.786,0.887,0.636,0.952,0.7,0.636,0.794
relu,"(100,)",0.1,0.77,0.536,0.831,0.492,0.349,0.684,0.811,0.836,0.805,0.653,0.56,0.821,0.849,0.818,0.857,0.692,0.608,0.838
relu,"(100,)",0.01,0.775,0.392,0.873,0.416,0.283,0.632,0.857,0.764,0.881,0.688,0.604,0.822,0.868,0.909,0.857,0.741,0.677,0.883
relu,"(100,)",0.001,0.77,0.389,0.867,0.398,0.26,0.628,0.864,0.709,0.905,0.682,0.599,0.807,0.887,0.727,0.929,0.727,0.656,0.828
relu,"(100,)",0.0001,0.784,0.414,0.879,0.435,0.306,0.647,0.864,0.655,0.919,0.666,0.584,0.787,0.906,0.727,0.952,0.762,0.704,0.84
relu,"(125,)",0.1,0.775,0.561,0.831,0.506,0.366,0.696,0.857,0.836,0.862,0.707,0.631,0.849,0.83,0.636,0.881,0.609,0.501,0.759
relu,"(125,)",0.01,0.799,0.411,0.898,0.447,0.33,0.654,0.86,0.745,0.89,0.69,0.603,0.818,0.849,0.636,0.905,0.636,0.541,0.771
relu,"(125,)",0.001,0.804,0.389,0.91,0.444,0.335,0.649,0.845,0.6,0.91,0.616,0.523,0.755,0.849,0.545,0.929,0.6,0.512,0.737
relu,"(125,)",0.0001,0.813,0.389,0.922,0.457,0.36,0.655,0.842,0.582,0.91,0.604,0.506,0.746,0.849,0.636,0.905,0.636,0.541,0.771
relu,"(150,)",0.1,0.737,0.533,0.789,0.453,0.293,0.661,0.815,0.745,0.833,0.627,0.522,0.789,0.792,0.545,0.857,0.522,0.39,0.701
relu,"(150,)",0.01,0.79,0.392,0.892,0.431,0.306,0.642,0.879,0.764,0.91,0.723,0.65,0.837,0.868,0.727,0.905,0.696,0.612,0.816
relu,"(150,)",0.001,0.775,0.344,0.885,0.385,0.256,0.615,0.875,0.709,0.919,0.703,0.626,0.814,0.887,0.727,0.929,0.727,0.656,0.828
relu,"(150,)",0.0001,0.794,0.344,0.91,0.407,0.3,0.627,0.875,0.655,0.933,0.686,0.613,0.794,0.906,0.727,0.952,0.762,0.704,0.84
relu,"(175,)",0.1,0.737,0.531,0.789,0.451,0.29,0.66,0.8,0.727,0.819,0.602,0.487,0.773,0.736,0.545,0.786,0.462,0.298,0.666
relu,"(175,)",0.01,0.761,0.369,0.861,0.386,0.24,0.615,0.845,0.618,0.905,0.625,0.529,0.761,0.887,0.636,0.952,0.7,0.636,0.794
relu,"(175,)",0.001,0.765,0.394,0.861,0.412,0.269,0.628,0.86,0.6,0.929,0.639,0.556,0.764,0.849,0.636,0.905,0.636,0.541,0.771
relu,"(175,)",0.0001,0.77,0.394,0.868,0.415,0.274,0.631,0.864,0.6,0.933,0.647,0.568,0.767,0.868,0.636,0.929,0.667,0.586,0.782
relu,"(200,)",0.1,0.728,0.608,0.759,0.48,0.319,0.684,0.819,0.782,0.829,0.642,0.542,0.805,0.792,0.636,0.833,0.56,0.432,0.735
