activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.751,0.375,0.849,0.378,0.227,0.612,0.736,0.418,0.819,0.376,0.217,0.619,0.736,0.182,0.881,0.222,0.075,0.531
relu,"(25,)",0.01,0.789,0.394,0.892,0.425,0.313,0.643,0.732,0.309,0.843,0.322,0.158,0.576,0.736,0.273,0.857,0.3,0.14,0.565
relu,"(25,)",0.001,0.803,0.35,0.921,0.423,0.35,0.636,0.755,0.291,0.876,0.33,0.188,0.584,0.736,0.273,0.857,0.3,0.14,0.565
relu,"(25,)",0.0001,0.809,0.228,0.958,0.322,0.273,0.593,0.789,0.273,0.924,0.35,0.252,0.598,0.792,0.091,0.976,0.154,0.143,0.534
relu,"(50,)",0.1,0.789,0.419,0.886,0.433,0.318,0.653,0.758,0.4,0.852,0.399,0.252,0.626,0.717,0.545,0.762,0.444,0.272,0.654
relu,"(50,)",0.01,0.823,0.461,0.916,0.497,0.407,0.688,0.755,0.291,0.876,0.306,0.172,0.584,0.774,0.364,0.881,0.4,0.264,0.622
relu,"(50,)",0.001,0.837,0.439,0.94,0.5,0.428,0.689,0.774,0.345,0.886,0.381,0.25,0.616,0.774,0.273,0.905,0.333,0.213,0.589
relu,"(50,)",0.0001,0.804,0.231,0.952,0.323,0.278,0.591,0.762,0.309,0.881,0.345,0.208,0.595,0.83,0.364,0.952,0.471,0.404,0.658
relu,"(75,)",0.1,0.799,0.489,0.88,0.496,0.392,0.684,0.77,0.418,0.862,0.419,0.283,0.64,0.736,0.364,0.833,0.364,0.197,0.598
relu,"(75,)",0.01,0.803,0.414,0.904,0.453,0.351,0.659,0.777,0.345,0.89,0.38,0.256,0.618,0.792,0.273,0.929,0.353,0.258,0.601
relu,"(75,)",0.001,0.803,0.367,0.916,0.416,0.319,0.641,0.766,0.273,0.895,0.312,0.186,0.584,0.774,0.273,0.905,0.333,0.213,0.589
relu,"(75,)",0.0001,0.804,0.297,0.934,0.373,0.293,0.615,0.777,0.273,0.91,0.334,0.222,0.591,0.755,0.091,0.929,0.133,0.03,0.51
relu,"(100,)",0.1,0.794,0.467,0.88,0.472,0.354,0.673,0.751,0.327,0.862,0.343,0.194,0.595,0.736,0.364,0.833,0.364,0.197,0.598
relu,"(100,)",0.01,0.784,0.367,0.892,0.403,0.289,0.629,0.774,0.327,0.89,0.372,0.242,0.609,0.774,0.364,0.881,0.4,0.264,0.622
relu,"(100,)",0.001,0.78,0.35,0.892,0.392,0.276,0.621,0.781,0.345,0.895,0.391,0.268,0.62,0.792,0.455,0.881,0.476,0.348,0.668
relu,"(100,)",0.0001,0.775,0.278,0.903,0.339,0.235,0.59,0.796,0.4,0.9,0.448,0.331,0.65,0.792,0.182,0.952,0.267,0.206,0.567
relu,"(125,)",0.1,0.794,0.486,0.874,0.474,0.353,0.68,0.762,0.418,0.852,0.415,0.268,0.635,0.698,0.455,0.762,0.385,0.195,0.608
relu,"(125,)",0.01,0.794,0.372,0.904,0.425,0.321,0.638,0.766,0.309,0.886,0.343,0.211,0.597,0.792,0.273,0.929,0.353,0.258,0.601
relu,"(125,)",0.001,0.803,0.394,0.91,0.445,0.345,0.652,0.777,0.273,0.91,0.336,0.23,0.591,0.811,0.364,0.929,0.444,0.35,0.646
relu,"(125,)",0.0001,0.813,0.322,0.94,0.412,0.352,0.631,0.8,0.291,0.933,0.372,0.289,0.612,0.792,0.182,0.952,0.267,0.206,0.567
relu,"(150,)",0.1,0.803,0.439,0.898,0.466,0.363,0.668,0.743,0.382,0.838,0.381,0.22,0.61,0.792,0.182,0.952,0.267,0.206,0.567
