activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.761,0.369,0.861,0.388,0.243,0.615,0.8,0.618,0.848,0.565,0.443,0.733,0.755,0.455,0.833,0.435,0.279,0.644
relu,"(25,)",0.01,0.79,0.511,0.861,0.498,0.365,0.686,0.86,0.636,0.919,0.655,0.569,0.778,0.868,0.727,0.905,0.696,0.612,0.816
relu,"(25,)",0.001,0.775,0.467,0.855,0.464,0.323,0.661,0.853,0.655,0.905,0.649,0.557,0.78,0.868,0.727,0.905,0.696,0.612,0.816
relu,"(25,)",0.0001,0.77,0.467,0.849,0.459,0.316,0.658,0.853,0.655,0.905,0.648,0.558,0.78,0.849,0.727,0.881,0.667,0.573,0.804
relu,"(50,)",0.1,0.756,0.442,0.837,0.425,0.275,0.639,0.815,0.655,0.857,0.594,0.484,0.756,0.83,0.545,0.905,0.571,0.467,0.725
relu,"(50,)",0.01,0.761,0.367,0.861,0.38,0.234,0.614,0.857,0.691,0.9,0.667,0.579,0.795,0.868,0.636,0.929,0.667,0.586,0.782
relu,"(50,)",0.001,0.794,0.322,0.916,0.391,0.287,0.619,0.86,0.545,0.943,0.618,0.544,0.744,0.83,0.455,0.929,0.526,0.434,0.692
relu,"(50,)",0.0001,0.789,0.297,0.915,0.36,0.26,0.606,0.849,0.4,0.967,0.52,0.482,0.683,0.868,0.455,0.976,0.588,0.551,0.715
relu,"(75,)",0.1,0.756,0.533,0.813,0.471,0.322,0.673,0.785,0.691,0.81,0.577,0.453,0.75,0.774,0.545,0.833,0.5,0.357,0.689
relu,"(75,)",0.01,0.77,0.369,0.873,0.395,0.257,0.621,0.853,0.618,0.914,0.637,0.555,0.766,0.849,0.545,0.929,0.6,0.512,0.737
relu,"(75,)",0.001,0.77,0.344,0.879,0.377,0.242,0.612,0.86,0.545,0.943,0.623,0.554,0.744,0.83,0.455,0.929,0.526,0.434,0.692
relu,"(75,)",0.0001,0.775,0.369,0.879,0.402,0.27,0.624,0.868,0.491,0.967,0.607,0.567,0.729,0.83,0.455,0.929,0.526,0.434,0.692
relu,"(100,)",0.1,0.742,0.489,0.807,0.436,0.276,0.648,0.815,0.818,0.814,0.654,0.558,0.816,0.774,0.727,0.786,0.571,0.446,0.756
