activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.718,0.467,0.783,0.403,0.23,0.625,0.857,0.8,0.871,0.698,0.615,0.836,0.83,0.818,0.833,0.667,0.576,0.826
relu,"(25,)",0.01,0.756,0.464,0.831,0.437,0.283,0.648,0.868,0.855,0.871,0.731,0.661,0.863,0.849,0.909,0.833,0.714,0.645,0.871
relu,"(25,)",0.001,0.771,0.442,0.856,0.443,0.304,0.649,0.868,0.818,0.881,0.719,0.646,0.85,0.887,0.909,0.881,0.769,0.711,0.895
relu,"(25,)",0.0001,0.771,0.486,0.843,0.466,0.327,0.665,0.864,0.8,0.881,0.709,0.629,0.84,0.887,0.909,0.881,0.769,0.711,0.895
relu,"(50,)",0.1,0.756,0.508,0.82,0.46,0.307,0.664,0.853,0.818,0.862,0.707,0.625,0.84,0.792,0.455,0.881,0.476,0.348,0.668
relu,"(50,)",0.01,0.747,0.464,0.82,0.433,0.275,0.642,0.857,0.782,0.876,0.695,0.611,0.829,0.887,0.727,0.929,0.727,0.656,0.828
relu,"(50,)",0.001,0.77,0.464,0.85,0.453,0.312,0.657,0.834,0.691,0.871,0.632,0.53,0.781,0.868,0.636,0.929,0.667,0.586,0.782
relu,"(50,)",0.0001,0.775,0.439,0.861,0.44,0.305,0.65,0.823,0.655,0.867,0.605,0.495,0.761,0.849,0.636,0.905,0.636,0.541,0.771
relu,"(75,)",0.1,0.756,0.533,0.813,0.473,0.325,0.673,0.811,0.727,0.833,0.616,0.51,0.78,0.83,0.455,0.929,0.526,0.434,0.692
relu,"(75,)",0.01,0.742,0.489,0.807,0.437,0.275,0.648,0.853,0.709,0.89,0.67,0.58,0.8,0.887,0.727,0.929,0.727,0.656,0.828
relu,"(75,)",0.001,0.713,0.514,0.765,0.423,0.247,0.639,0.838,0.727,0.867,0.651,0.553,0.797,0.887,0.818,0.905,0.75,0.681,0.861
relu,"(75,)",0.0001,0.727,0.603,0.759,0.475,0.315,0.681,0.838,0.764,0.857,0.662,0.568,0.81,0.906,0.818,0.929,0.783,0.724,0.873
relu,"(100,)",0.1,0.746,0.583,0.789,0.482,0.333,0.686,0.811,0.782,0.819,0.635,0.534,0.8,0.736,0.727,0.738,0.533,0.394,0.733
relu,"(100,)",0.01,0.804,0.486,0.886,0.504,0.386,0.686,0.875,0.8,0.895,0.729,0.655,0.848,0.887,0.818,0.905,0.75,0.681,0.861
relu,"(100,)",0.001,0.799,0.414,0.898,0.454,0.336,0.656,0.887,0.727,0.929,0.728,0.658,0.828,0.906,0.818,0.929,0.783,0.724,0.873
relu,"(100,)",0.0001,0.789,0.392,0.891,0.431,0.307,0.642,0.887,0.673,0.943,0.713,0.646,0.808,0.906,0.818,0.929,0.783,0.724,0.873
relu,"(125,)",0.1,0.766,0.606,0.807,0.517,0.376,0.706,0.834,0.8,0.843,0.667,0.576,0.821,0.849,0.636,0.905,0.636,0.541,0.771
relu,"(125,)",0.01,0.785,0.489,0.861,0.484,0.35,0.675,0.857,0.764,0.881,0.688,0.602,0.822,0.868,0.818,0.881,0.72,0.643,0.85
relu,"(125,)",0.001,0.756,0.439,0.837,0.425,0.273,0.638,0.842,0.636,0.895,0.626,0.526,0.766,0.83,0.727,0.857,0.64,0.538,0.792
relu,"(125,)",0.0001,0.775,0.439,0.861,0.447,0.308,0.65,0.83,0.618,0.886,0.602,0.496,0.752,0.868,0.636,0.929,0.667,0.586,0.782
relu,"(150,)",0.1,0.761,0.608,0.802,0.511,0.37,0.705,0.845,0.782,0.862,0.678,0.592,0.822,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(150,)",0.01,0.756,0.436,0.837,0.42,0.267,0.637,0.868,0.745,0.9,0.704,0.623,0.823,0.849,0.818,0.857,0.692,0.608,0.838
relu,"(150,)",0.001,0.761,0.389,0.855,0.393,0.245,0.622,0.875,0.727,0.914,0.709,0.632,0.821,0.925,0.818,0.952,0.818,0.771,0.885
relu,"(150,)",0.0001,0.78,0.389,0.879,0.411,0.284,0.634,0.887,0.745,0.924,0.735,0.667,0.835,0.906,0.818,0.929,0.783,0.724,0.873
relu,"(175,)",0.1,0.723,0.7,0.729,0.514,0.366,0.715,0.796,0.855,0.781,0.636,0.541,0.818,0.755,0.727,0.762,0.552,0.419,0.745
relu,"(175,)",0.01,0.785,0.489,0.862,0.484,0.352,0.675,0.883,0.782,0.91,0.737,0.666,0.846,0.887,0.727,0.929,0.727,0.656,0.828
relu,"(175,)",0.001,0.77,0.486,0.843,0.463,0.32,0.665,0.872,0.745,0.905,0.708,0.629,0.825,0.887,0.818,0.905,0.75,0.681,0.861
relu,"(175,)",0.0001,0.761,0.464,0.837,0.442,0.291,0.651,0.894,0.764,0.929,0.752,0.685,0.846,0.906,0.818,0.929,0.783,0.724,0.873
relu,"(200,)",0.1,0.727,0.514,0.783,0.439,0.27,0.648,0.838,0.764,0.857,0.664,0.57,0.81,0.83,0.636,0.881,0.609,0.501,0.759
relu,"(200,)",0.01,0.766,0.464,0.844,0.45,0.303,0.654,0.86,0.764,0.886,0.696,0.611,0.825,0.906,0.818,0.929,0.783,0.724,0.873
relu,"(200,)",0.001,0.756,0.344,0.862,0.365,0.218,0.603,0.868,0.709,0.91,0.691,0.61,0.809,0.868,0.636,0.929,0.667,0.586,0.782
relu,"(200,)",0.0001,0.785,0.344,0.898,0.395,0.283,0.621,0.86,0.655,0.914,0.661,0.576,0.784,0.868,0.636,0.929,0.667,0.586,0.782
relu,"(225,)",0.1,0.723,0.556,0.765,0.448,0.283,0.66,0.796,0.8,0.795,0.624,0.519,0.798,0.83,0.636,0.881,0.609,0.501,0.759
relu,"(225,)",0.01,0.785,0.464,0.868,0.468,0.334,0.666,0.857,0.709,0.895,0.673,0.583,0.802,0.83,0.636,0.881,0.609,0.501,0.759
relu,"(225,)",0.001,0.775,0.439,0.861,0.444,0.304,0.65,0.864,0.727,0.9,0.691,0.607,0.814,0.887,0.818,0.905,0.75,0.681,0.861
relu,"(225,)",0.0001,0.77,0.392,0.867,0.409,0.268,0.63,0.875,0.745,0.91,0.714,0.636,0.827,0.906,0.818,0.929,0.783,0.724,0.873
relu,"(250,)",0.1,0.708,0.508,0.759,0.416,0.24,0.634,0.826,0.745,0.848,0.647,0.547,0.797,0.792,0.636,0.833,0.56,0.432,0.735
relu,"(250,)",0.01,0.789,0.511,0.861,0.499,0.369,0.686,0.86,0.764,0.886,0.697,0.612,0.825,0.868,0.818,0.881,0.72,0.643,0.85
relu,"(250,)",0.001,0.784,0.464,0.868,0.473,0.34,0.666,0.845,0.582,0.914,0.608,0.514,0.748,0.887,0.727,0.929,0.727,0.656,0.828
