Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.2,3.8,-0.3,0.94,0.919,0.96,0.939,0.886,0.94,0.815,0.425,0.989,0.579,0.555,0.707,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.1,1,-1.5,3.8,0.2,0.946,0.89,1.0,0.941,0.898,0.945,0.792,0.325,1.0,0.487,0.498,0.662,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.1,2,-1.6,3.8,0.2,0.953,0.905,1.0,0.949,0.91,0.952,0.815,0.4,1.0,0.565,0.559,0.7,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.1,3,-1.8,3.7,0.2,0.959,0.918,1.0,0.957,0.923,0.959,0.846,0.5,1.0,0.656,0.637,0.75,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.1,4,-1.8,3.5,0.0,0.966,0.946,0.987,0.965,0.935,0.966,0.869,0.6,0.989,0.736,0.689,0.794,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.01,0,-1.1,2.1,-0.3,0.946,0.906,0.987,0.943,0.899,0.946,0.785,0.3,1.0,0.452,0.472,0.65,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,2,0.01,1,-1.8,3.3,0.2,0.959,0.918,1.0,0.957,0.923,0.959,0.877,0.6,1.0,0.749,0.713,0.8,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,2,0.01,2,-2.1,3.1,0.4,0.939,0.878,1.0,0.934,0.886,0.939,0.862,0.55,1.0,0.708,0.677,0.775,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.01,3,-2.2,3.0,0.4,0.939,0.891,0.987,0.935,0.886,0.939,0.854,0.525,1.0,0.687,0.658,0.762,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.01,4,-2.3,2.9,0.5,0.932,0.877,0.987,0.926,0.873,0.932,0.854,0.525,1.0,0.687,0.658,0.762,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.001,0,-1.0,1.0,-0.3,0.56,0.533,0.6,0.45,0.174,0.567,0.562,0.475,0.6,0.313,0.147,0.538,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,2,0.001,1,-1.8,1.9,-0.3,0.933,0.906,0.959,0.931,0.869,0.932,0.892,0.925,0.878,0.842,0.77,0.901,0.885,0.875,0.889,0.824,0.741,0.882
poly,1,2,0.001,2,-2.0,2.4,0.0,0.933,0.878,0.987,0.926,0.875,0.932,0.892,0.7,0.978,0.797,0.742,0.839,0.923,0.75,1.0,0.857,0.822,0.875
poly,1,2,0.001,3,-2.2,2.6,0.2,0.926,0.864,0.987,0.918,0.863,0.925,0.877,0.6,1.0,0.746,0.713,0.8,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,2,0.001,4,-2.2,2.9,0.0,0.933,0.891,0.973,0.929,0.874,0.932,0.877,0.7,0.956,0.777,0.705,0.828,0.923,0.75,1.0,0.857,0.822,0.875
poly,1,3,0.1,0,-1.1,8.5,-0.4,0.939,0.891,0.987,0.935,0.886,0.939,0.808,0.375,1.0,0.541,0.54,0.688,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,3,0.1,1,-1.2,6.8,-0.2,0.953,0.905,1.0,0.949,0.91,0.952,0.777,0.275,1.0,0.423,0.45,0.638,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,3,0.1,2,-1.3,5.7,-0.1,0.953,0.905,1.0,0.949,0.91,0.952,0.792,0.325,1.0,0.482,0.496,0.662,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,3,0.1,3,-1.4,5.1,0.0,0.953,0.905,1.0,0.949,0.91,0.952,0.792,0.325,1.0,0.482,0.496,0.662,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,3,0.1,4,-1.5,4.7,0.1,0.953,0.905,1.0,0.949,0.91,0.952,0.792,0.325,1.0,0.487,0.498,0.662,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,3,0.01,0,-1.2,2.9,-0.8,0.953,0.946,0.96,0.953,0.908,0.953,0.923,0.75,1.0,0.855,0.821,0.875,0.923,0.75,1.0,0.857,0.822,0.875
poly,1,3,0.01,1,-1.7,3.9,0.3,0.959,0.918,1.0,0.957,0.923,0.959,0.815,0.4,1.0,0.57,0.561,0.7,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,3,0.01,2,-2.1,3.2,0.1,0.96,0.946,0.973,0.959,0.921,0.96,0.854,0.55,0.989,0.697,0.653,0.769,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,3,0.01,3,-2.2,3.0,0.5,0.946,0.891,1.0,0.941,0.898,0.946,0.831,0.45,1.0,0.618,0.6,0.725,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,3,0.01,4,-2.3,3.0,0.3,0.946,0.919,0.973,0.944,0.897,0.946,0.838,0.5,0.989,0.656,0.616,0.744,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,3,0.001,0,-1.0,1.0,-0.2,0.513,0.44,0.6,0.336,0.091,0.52,0.554,0.45,0.6,0.277,0.12,0.525,0.731,0.125,1.0,0.222,0.3,0.562
poly,1,3,0.001,1,-1.9,2.1,-0.3,0.94,0.919,0.96,0.938,0.883,0.94,0.885,0.9,0.878,0.828,0.75,0.889,0.923,1.0,0.889,0.889,0.843,0.944
poly,1,3,0.001,2,-2.1,3.0,-0.2,0.939,0.918,0.96,0.938,0.883,0.939,0.885,0.8,0.922,0.81,0.729,0.861,0.846,0.75,0.889,0.75,0.639,0.819
poly,1,3,0.001,3,-2.4,3.1,0.0,0.939,0.918,0.96,0.938,0.883,0.939,0.869,0.725,0.933,0.774,0.691,0.829,0.923,0.75,1.0,0.857,0.822,0.875
poly,1,3,0.001,4,-2.8,3.3,0.1,0.926,0.891,0.96,0.922,0.86,0.926,0.846,0.625,0.944,0.715,0.635,0.785,0.846,0.5,1.0,0.667,0.64,0.75
poly,5,2,0.1,0,-1.2,3.8,-0.3,0.94,0.919,0.96,0.939,0.886,0.94,0.815,0.425,0.989,0.579,0.555,0.707,0.846,0.5,1.0,0.667,0.64,0.75
poly,5,2,0.1,1,-1.5,3.8,0.2,0.946,0.89,1.0,0.941,0.898,0.945,0.792,0.325,1.0,0.487,0.498,0.662,0.808,0.375,1.0,0.545,0.542,0.688
poly,5,2,0.1,2,-1.6,3.8,0.2,0.953,0.905,1.0,0.949,0.91,0.952,0.815,0.4,1.0,0.565,0.559,0.7,0.808,0.375,1.0,0.545,0.542,0.688
poly,5,2,0.1,3,-1.8,3.7,0.2,0.959,0.918,1.0,0.957,0.923,0.959,0.846,0.5,1.0,0.656,0.637,0.75,0.846,0.5,1.0,0.667,0.64,0.75
poly,5,2,0.1,4,-1.8,3.5,0.0,0.966,0.946,0.987,0.965,0.935,0.966,0.869,0.6,0.989,0.736,0.689,0.794,0.846,0.5,1.0,0.667,0.64,0.75
poly,5,2,0.01,0,-1.2,3.8,-0.4,0.946,0.919,0.973,0.945,0.898,0.946,0.8,0.375,0.989,0.528,0.507,0.682,0.808,0.375,1.0,0.545,0.542,0.688
