Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-15.9,21.1,2.0,0.805,0.233,0.979,0.339,0.349,0.606,0.747,0.116,0.947,0.177,0.102,0.531,0.759,0.105,0.967,0.174,0.14,0.536
linear,5,-40.2,36.6,2.3,0.802,0.247,0.971,0.344,0.342,0.609,0.742,0.126,0.937,0.189,0.111,0.531,0.772,0.158,0.967,0.25,0.219,0.562
linear,10,-47.1,38.6,2.9,0.796,0.207,0.975,0.306,0.314,0.591,0.737,0.084,0.943,0.122,0.035,0.514,0.759,0.105,0.967,0.174,0.14,0.536
linear,15,-49.0,41.8,4.0,0.796,0.179,0.983,0.281,0.315,0.581,0.749,0.042,0.973,0.072,0.025,0.508,0.747,0.0,0.983,0.0,-0.064,0.492
