Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-17.5,16.5,2.1,0.776,0.339,0.908,0.403,0.296,0.624,0.727,0.147,0.91,0.204,0.083,0.529,0.734,0.158,0.917,0.222,0.106,0.537
linear,5,-28.1,21.9,9.2,0.796,0.136,0.996,0.235,0.305,0.566,0.759,0.053,0.983,0.093,0.097,0.518,0.759,0.053,0.983,0.095,0.098,0.518
linear,10,-28.1,21.9,9.2,0.796,0.136,0.996,0.235,0.305,0.566,0.757,0.042,0.983,0.075,0.077,0.513,0.747,0.053,0.967,0.091,0.043,0.51
linear,15,-28.1,21.9,9.2,0.796,0.136,0.996,0.235,0.305,0.566,0.757,0.042,0.983,0.075,0.077,0.513,0.747,0.053,0.967,0.091,0.043,0.51
