Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-22.0,14.4,1.2,0.776,0.341,0.908,0.41,0.296,0.625,0.673,0.253,0.807,0.271,0.063,0.53,0.671,0.158,0.833,0.187,-0.01,0.496
linear,5,-62.8,29.0,6.6,0.789,0.164,0.979,0.262,0.26,0.571,0.749,0.105,0.953,0.167,0.11,0.529,0.734,0.053,0.95,0.087,0.005,0.501
linear,10,-64.9,49.5,16.4,0.789,0.109,0.996,0.186,0.256,0.552,0.757,0.042,0.983,0.077,0.091,0.513,0.747,0.0,0.983,0.0,-0.064,0.492
linear,15,-64.9,58.0,13.3,0.789,0.122,0.992,0.206,0.255,0.557,0.752,0.074,0.967,0.122,0.079,0.52,0.747,0.053,0.967,0.091,0.043,0.51
