activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.664,0.23,0.796,0.24,0.029,0.513,0.734,0.389,0.843,0.41,0.247,0.616,0.785,0.526,0.867,0.541,0.4,0.696
relu,"(25,)",0.01,0.716,0.245,0.858,0.276,0.113,0.552,0.744,0.305,0.883,0.358,0.219,0.594,0.759,0.263,0.917,0.345,0.231,0.59
relu,"(25,)",0.001,0.712,0.273,0.846,0.308,0.137,0.56,0.724,0.316,0.853,0.356,0.19,0.585,0.759,0.263,0.917,0.345,0.231,0.59
relu,"(25,)",0.0001,0.741,0.19,0.908,0.253,0.147,0.549,0.775,0.337,0.913,0.412,0.298,0.625,0.797,0.368,0.933,0.467,0.373,0.651
relu,"(50,)",0.1,0.681,0.289,0.8,0.298,0.093,0.544,0.742,0.411,0.847,0.428,0.265,0.629,0.734,0.316,0.867,0.364,0.204,0.591
relu,"(50,)",0.01,0.706,0.271,0.838,0.297,0.123,0.554,0.752,0.337,0.883,0.381,0.243,0.61,0.772,0.421,0.883,0.471,0.332,0.652
relu,"(50,)",0.001,0.703,0.26,0.838,0.291,0.114,0.549,0.749,0.347,0.877,0.393,0.248,0.612,0.785,0.368,0.917,0.452,0.339,0.643
relu,"(50,)",0.0001,0.744,0.176,0.917,0.238,0.129,0.546,0.762,0.263,0.92,0.341,0.231,0.592,0.759,0.263,0.917,0.345,0.231,0.59
relu,"(75,)",0.1,0.7,0.288,0.825,0.312,0.126,0.556,0.724,0.389,0.83,0.395,0.22,0.61,0.722,0.316,0.85,0.353,0.181,0.583
relu,"(75,)",0.01,0.693,0.247,0.829,0.276,0.093,0.538,0.724,0.305,0.857,0.336,0.171,0.581,0.785,0.368,0.917,0.452,0.339,0.643
relu,"(75,)",0.001,0.703,0.274,0.833,0.303,0.118,0.554,0.732,0.305,0.867,0.35,0.191,0.586,0.759,0.316,0.9,0.387,0.257,0.608
relu,"(75,)",0.0001,0.757,0.272,0.904,0.343,0.226,0.588,0.757,0.326,0.893,0.389,0.256,0.61,0.785,0.368,0.917,0.452,0.339,0.643
relu,"(100,)",0.1,0.674,0.3,0.788,0.301,0.089,0.544,0.737,0.421,0.837,0.432,0.265,0.629,0.759,0.579,0.817,0.537,0.377,0.698
relu,"(100,)",0.01,0.696,0.19,0.85,0.223,0.051,0.52,0.722,0.274,0.863,0.318,0.154,0.569,0.759,0.316,0.9,0.387,0.257,0.608
relu,"(100,)",0.001,0.693,0.218,0.838,0.242,0.059,0.528,0.739,0.305,0.877,0.349,0.202,0.591,0.785,0.368,0.917,0.452,0.339,0.643
relu,"(100,)",0.0001,0.731,0.23,0.883,0.283,0.137,0.557,0.759,0.305,0.903,0.375,0.249,0.604,0.785,0.368,0.917,0.452,0.339,0.643
relu,"(125,)",0.1,0.703,0.299,0.825,0.321,0.134,0.562,0.719,0.379,0.827,0.383,0.208,0.603,0.759,0.421,0.867,0.457,0.306,0.644
relu,"(125,)",0.01,0.696,0.231,0.838,0.262,0.079,0.534,0.724,0.274,0.867,0.315,0.154,0.57,0.759,0.316,0.9,0.387,0.257,0.608
