activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.799,0.7,0.838,0.652,0.529,0.769,0.785,0.675,0.833,0.66,0.515,0.754,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(25,)",0.01,0.857,0.7,0.92,0.725,0.656,0.81,0.846,0.825,0.856,0.767,0.658,0.84,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(25,)",0.001,0.846,0.667,0.919,0.7,0.627,0.793,0.885,0.85,0.9,0.818,0.74,0.875,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(25,)",0.0001,0.846,0.7,0.906,0.72,0.624,0.803,0.877,0.85,0.889,0.808,0.722,0.869,0.962,1.0,0.944,0.941,0.916,0.972
relu,"(50,)",0.1,0.779,0.867,0.742,0.695,0.57,0.804,0.762,0.825,0.733,0.682,0.53,0.779,0.769,0.875,0.722,0.7,0.553,0.799
relu,"(50,)",0.01,0.838,0.7,0.893,0.686,0.598,0.797,0.831,0.7,0.889,0.715,0.601,0.794,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(50,)",0.001,0.827,0.733,0.865,0.697,0.592,0.799,0.838,0.625,0.933,0.706,0.61,0.779,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(50,)",0.0001,0.798,0.667,0.85,0.645,0.519,0.759,0.838,0.625,0.933,0.705,0.606,0.779,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(75,)",0.1,0.79,0.833,0.771,0.693,0.566,0.802,0.769,0.85,0.733,0.694,0.543,0.792,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(75,)",0.01,0.837,0.7,0.892,0.678,0.614,0.796,0.815,0.55,0.933,0.647,0.549,0.742,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(75,)",0.001,0.808,0.767,0.825,0.68,0.589,0.796,0.831,0.65,0.911,0.705,0.592,0.781,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(75,)",0.0001,0.789,0.767,0.797,0.658,0.539,0.782,0.769,0.675,0.811,0.644,0.476,0.743,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(100,)",0.1,0.779,0.867,0.743,0.691,0.561,0.805,0.777,0.875,0.733,0.708,0.565,0.804,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(100,)",0.01,0.828,0.733,0.866,0.671,0.606,0.8,0.846,0.875,0.833,0.778,0.676,0.854,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(100,)",0.001,0.837,0.7,0.892,0.674,0.609,0.796,0.885,0.85,0.9,0.824,0.748,0.875,0.923,0.875,0.944,0.875,0.819,0.91
relu,"(100,)",0.0001,0.818,0.6,0.906,0.626,0.546,0.753,0.885,0.85,0.9,0.829,0.754,0.875,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(125,)",0.1,0.78,0.833,0.758,0.685,0.549,0.796,0.815,0.825,0.811,0.733,0.605,0.818,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(125,)",0.01,0.857,0.733,0.907,0.707,0.66,0.82,0.808,0.6,0.9,0.657,0.532,0.75,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(125,)",0.001,0.847,0.7,0.907,0.693,0.61,0.803,0.854,0.65,0.944,0.73,0.646,0.797,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(125,)",0.0001,0.837,0.667,0.907,0.672,0.586,0.787,0.808,0.6,0.9,0.661,0.537,0.75,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(150,)",0.1,0.798,0.867,0.77,0.705,0.594,0.818,0.792,0.85,0.767,0.717,0.58,0.808,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(150,)",0.01,0.808,0.733,0.838,0.647,0.571,0.786,0.838,0.8,0.856,0.754,0.638,0.828,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(150,)",0.001,0.817,0.667,0.878,0.645,0.538,0.772,0.931,0.8,0.989,0.876,0.837,0.894,0.885,0.625,1.0,0.769,0.732,0.812
relu,"(150,)",0.0001,0.807,0.633,0.878,0.621,0.509,0.756,0.892,0.75,0.956,0.811,0.743,0.853,0.885,0.625,1.0,0.769,0.732,0.812
relu,"(175,)",0.1,0.808,0.767,0.825,0.692,0.576,0.796,0.831,0.875,0.811,0.763,0.65,0.843,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(175,)",0.01,0.838,0.667,0.907,0.669,0.606,0.787,0.762,0.675,0.8,0.636,0.462,0.737,0.731,0.5,0.833,0.533,0.347,0.667
relu,"(175,)",0.001,0.838,0.667,0.907,0.669,0.606,0.787,0.823,0.675,0.889,0.698,0.58,0.782,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(175,)",0.0001,0.838,0.667,0.907,0.669,0.606,0.787,0.815,0.675,0.878,0.694,0.566,0.776,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(200,)",0.1,0.759,0.733,0.769,0.603,0.476,0.751,0.723,0.75,0.711,0.619,0.434,0.731,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(200,)",0.01,0.818,0.7,0.866,0.652,0.577,0.783,0.846,0.775,0.878,0.757,0.646,0.826,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(200,)",0.001,0.866,0.667,0.947,0.705,0.662,0.807,0.877,0.625,0.989,0.756,0.708,0.807,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(200,)",0.0001,0.857,0.633,0.947,0.684,0.636,0.79,0.869,0.575,1.0,0.728,0.695,0.788,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(225,)",0.1,0.77,0.833,0.744,0.68,0.546,0.789,0.762,0.825,0.733,0.681,0.528,0.779,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(225,)",0.01,0.838,0.7,0.893,0.679,0.617,0.797,0.808,0.625,0.889,0.666,0.536,0.757,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(225,)",0.001,0.866,0.7,0.933,0.713,0.669,0.817,0.838,0.575,0.956,0.688,0.607,0.765,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(225,)",0.0001,0.885,0.733,0.947,0.769,0.72,0.84,0.838,0.575,0.956,0.688,0.607,0.765,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(250,)",0.1,0.788,0.733,0.81,0.629,0.54,0.771,0.746,0.775,0.733,0.642,0.476,0.754,0.769,0.875,0.722,0.7,0.553,0.799
relu,"(250,)",0.01,0.818,0.7,0.866,0.654,0.579,0.783,0.838,0.75,0.878,0.742,0.63,0.814,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(250,)",0.001,0.857,0.7,0.92,0.702,0.652,0.81,0.885,0.625,1.0,0.763,0.731,0.812,0.885,0.625,1.0,0.769,0.732,0.812
relu,"(250,)",0.0001,0.847,0.7,0.906,0.687,0.628,0.803,0.877,0.6,1.0,0.746,0.713,0.8,0.885,0.625,1.0,0.769,0.732,0.812
relu,"(275,)",0.1,0.809,0.8,0.812,0.712,0.599,0.806,0.777,0.825,0.756,0.691,0.546,0.79,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(275,)",0.01,0.838,0.7,0.893,0.679,0.617,0.797,0.754,0.625,0.811,0.605,0.43,0.718,0.731,0.5,0.833,0.533,0.347,0.667
relu,"(275,)",0.001,0.838,0.7,0.893,0.679,0.617,0.797,0.823,0.725,0.867,0.718,0.593,0.796,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(275,)",0.0001,0.838,0.7,0.893,0.679,0.617,0.797,0.831,0.75,0.867,0.733,0.613,0.808,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(300,)",0.1,0.76,0.8,0.744,0.653,0.508,0.772,0.754,0.875,0.7,0.691,0.536,0.788,0.808,0.75,0.833,0.706,0.566,0.792
