activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.766,0.467,0.843,0.44,0.294,0.655,0.792,0.582,0.848,0.533,0.404,0.715,0.755,0.727,0.762,0.552,0.419,0.745
relu,"(25,)",0.01,0.794,0.442,0.886,0.457,0.337,0.664,0.838,0.636,0.89,0.616,0.516,0.763,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(25,)",0.001,0.804,0.392,0.91,0.441,0.334,0.651,0.834,0.509,0.919,0.551,0.458,0.714,0.887,0.636,0.952,0.7,0.636,0.794
relu,"(25,)",0.0001,0.813,0.347,0.934,0.424,0.343,0.64,0.842,0.436,0.948,0.528,0.461,0.692,0.868,0.545,0.952,0.632,0.564,0.749
relu,"(50,)",0.1,0.737,0.486,0.801,0.427,0.267,0.643,0.762,0.527,0.824,0.477,0.328,0.676,0.792,0.636,0.833,0.56,0.432,0.735
relu,"(50,)",0.01,0.794,0.442,0.885,0.457,0.338,0.663,0.819,0.491,0.905,0.511,0.41,0.698,0.792,0.455,0.881,0.476,0.348,0.668
relu,"(50,)",0.001,0.823,0.442,0.922,0.486,0.411,0.682,0.819,0.4,0.929,0.469,0.386,0.664,0.811,0.364,0.929,0.444,0.35,0.646
relu,"(50,)",0.0001,0.809,0.394,0.916,0.449,0.359,0.655,0.815,0.382,0.929,0.456,0.366,0.655,0.811,0.364,0.929,0.444,0.35,0.646
relu,"(75,)",0.1,0.756,0.483,0.825,0.438,0.296,0.654,0.796,0.6,0.848,0.548,0.422,0.724,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(75,)",0.01,0.77,0.35,0.88,0.352,0.227,0.615,0.815,0.564,0.881,0.551,0.437,0.722,0.792,0.545,0.857,0.522,0.39,0.701
relu,"(75,)",0.001,0.775,0.375,0.88,0.39,0.264,0.627,0.815,0.527,0.89,0.536,0.425,0.709,0.83,0.545,0.905,0.571,0.467,0.725
relu,"(75,)",0.0001,0.775,0.467,0.855,0.45,0.314,0.661,0.811,0.564,0.876,0.553,0.435,0.72,0.83,0.364,0.952,0.471,0.404,0.658
relu,"(100,)",0.1,0.723,0.528,0.771,0.418,0.264,0.649,0.762,0.6,0.805,0.507,0.365,0.702,0.774,0.727,0.786,0.571,0.446,0.756
relu,"(100,)",0.01,0.799,0.439,0.891,0.456,0.347,0.665,0.826,0.545,0.9,0.556,0.453,0.723,0.792,0.364,0.905,0.421,0.304,0.634
relu,"(100,)",0.001,0.804,0.378,0.915,0.419,0.322,0.647,0.86,0.6,0.929,0.633,0.555,0.764,0.887,0.636,0.952,0.7,0.636,0.794
relu,"(100,)",0.0001,0.809,0.397,0.915,0.449,0.356,0.656,0.857,0.582,0.929,0.622,0.545,0.755,0.868,0.545,0.952,0.632,0.564,0.749
relu,"(125,)",0.1,0.756,0.511,0.819,0.452,0.308,0.665,0.808,0.691,0.838,0.606,0.491,0.765,0.717,0.636,0.738,0.483,0.321,0.687
relu,"(125,)",0.01,0.771,0.392,0.867,0.4,0.266,0.63,0.826,0.564,0.895,0.564,0.459,0.729,0.792,0.545,0.857,0.522,0.39,0.701
relu,"(125,)",0.001,0.775,0.369,0.88,0.381,0.258,0.624,0.804,0.364,0.919,0.427,0.326,0.641,0.774,0.273,0.905,0.333,0.213,0.589
relu,"(125,)",0.0001,0.794,0.369,0.904,0.391,0.287,0.637,0.792,0.291,0.924,0.362,0.263,0.607,0.792,0.273,0.929,0.353,0.258,0.601
relu,"(150,)",0.1,0.78,0.397,0.879,0.401,0.278,0.638,0.766,0.491,0.838,0.45,0.31,0.665,0.774,0.364,0.881,0.4,0.264,0.622
relu,"(150,)",0.01,0.78,0.394,0.88,0.412,0.283,0.637,0.815,0.491,0.9,0.52,0.408,0.695,0.811,0.636,0.857,0.583,0.465,0.747
relu,"(150,)",0.001,0.799,0.392,0.904,0.427,0.318,0.648,0.823,0.436,0.924,0.502,0.406,0.68,0.83,0.364,0.952,0.471,0.404,0.658
relu,"(150,)",0.0001,0.794,0.325,0.916,0.372,0.271,0.62,0.815,0.382,0.929,0.453,0.366,0.655,0.792,0.182,0.952,0.267,0.206,0.567
relu,"(175,)",0.1,0.742,0.558,0.789,0.466,0.313,0.673,0.789,0.545,0.852,0.508,0.378,0.699,0.623,0.636,0.619,0.412,0.209,0.628
relu,"(175,)",0.01,0.794,0.392,0.897,0.431,0.324,0.644,0.823,0.564,0.89,0.564,0.456,0.727,0.774,0.364,0.881,0.4,0.264,0.622
relu,"(175,)",0.001,0.804,0.392,0.909,0.429,0.325,0.651,0.804,0.455,0.895,0.479,0.364,0.675,0.774,0.273,0.905,0.333,0.213,0.589
relu,"(175,)",0.0001,0.832,0.411,0.939,0.485,0.415,0.675,0.808,0.455,0.9,0.486,0.374,0.677,0.83,0.455,0.929,0.526,0.434,0.692
relu,"(200,)",0.1,0.775,0.536,0.837,0.492,0.353,0.687,0.819,0.545,0.89,0.55,0.44,0.718,0.774,0.455,0.857,0.455,0.312,0.656
relu,"(200,)",0.01,0.785,0.394,0.885,0.415,0.293,0.64,0.792,0.491,0.871,0.485,0.358,0.681,0.755,0.273,0.881,0.316,0.174,0.577
relu,"(200,)",0.001,0.799,0.369,0.909,0.41,0.314,0.639,0.785,0.382,0.89,0.423,0.296,0.636,0.811,0.364,0.929,0.444,0.35,0.646
relu,"(200,)",0.0001,0.794,0.325,0.915,0.388,0.287,0.62,0.785,0.327,0.905,0.38,0.263,0.616,0.792,0.273,0.929,0.353,0.258,0.601
relu,"(225,)",0.1,0.756,0.511,0.819,0.458,0.311,0.665,0.758,0.491,0.829,0.442,0.295,0.66,0.698,0.455,0.762,0.385,0.195,0.608
