activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.761,0.369,0.861,0.377,0.239,0.615,0.8,0.545,0.867,0.524,0.401,0.706,0.774,0.545,0.833,0.5,0.357,0.689
relu,"(25,)",0.01,0.809,0.394,0.916,0.445,0.341,0.655,0.811,0.509,0.89,0.515,0.402,0.7,0.83,0.636,0.881,0.609,0.501,0.759
relu,"(25,)",0.001,0.813,0.347,0.934,0.417,0.333,0.64,0.804,0.364,0.919,0.401,0.298,0.641,0.849,0.545,0.929,0.6,0.512,0.737
relu,"(25,)",0.0001,0.804,0.325,0.927,0.399,0.312,0.626,0.8,0.309,0.929,0.379,0.288,0.619,0.792,0.273,0.929,0.353,0.258,0.601
relu,"(50,)",0.1,0.813,0.533,0.885,0.534,0.425,0.709,0.796,0.564,0.857,0.535,0.408,0.71,0.698,0.455,0.762,0.385,0.195,0.608
relu,"(50,)",0.01,0.823,0.508,0.904,0.532,0.429,0.706,0.804,0.509,0.881,0.515,0.395,0.695,0.792,0.455,0.881,0.476,0.348,0.668
relu,"(50,)",0.001,0.837,0.442,0.94,0.509,0.437,0.691,0.834,0.418,0.943,0.505,0.43,0.681,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(50,)",0.0001,0.828,0.419,0.934,0.487,0.408,0.677,0.811,0.345,0.933,0.429,0.343,0.639,0.83,0.455,0.929,0.526,0.434,0.692
relu,"(75,)",0.1,0.751,0.483,0.819,0.432,0.284,0.651,0.792,0.509,0.867,0.504,0.374,0.688,0.811,0.818,0.81,0.643,0.545,0.814
relu,"(75,)",0.01,0.814,0.511,0.892,0.526,0.413,0.701,0.774,0.473,0.852,0.455,0.316,0.663,0.774,0.364,0.881,0.4,0.264,0.622
relu,"(75,)",0.001,0.818,0.561,0.886,0.552,0.442,0.723,0.766,0.527,0.829,0.47,0.328,0.678,0.792,0.455,0.881,0.476,0.348,0.668
relu,"(75,)",0.0001,0.809,0.583,0.868,0.546,0.43,0.726,0.758,0.545,0.814,0.478,0.331,0.68,0.792,0.545,0.857,0.522,0.39,0.701
relu,"(100,)",0.1,0.737,0.533,0.79,0.449,0.295,0.661,0.766,0.527,0.829,0.483,0.342,0.678,0.811,0.545,0.881,0.545,0.426,0.713
relu,"(100,)",0.01,0.819,0.467,0.91,0.509,0.404,0.688,0.781,0.364,0.89,0.395,0.268,0.627,0.755,0.273,0.881,0.316,0.174,0.577
relu,"(100,)",0.001,0.818,0.419,0.922,0.479,0.383,0.671,0.789,0.291,0.919,0.343,0.241,0.605,0.755,0.182,0.905,0.235,0.111,0.543
relu,"(100,)",0.0001,0.795,0.236,0.94,0.318,0.238,0.588,0.8,0.255,0.943,0.329,0.259,0.599,0.811,0.182,0.976,0.286,0.277,0.579
relu,"(125,)",0.1,0.775,0.536,0.837,0.492,0.351,0.687,0.789,0.582,0.843,0.517,0.39,0.712,0.811,0.636,0.857,0.583,0.465,0.747
relu,"(125,)",0.01,0.785,0.394,0.886,0.426,0.298,0.64,0.808,0.491,0.89,0.498,0.386,0.691,0.792,0.455,0.881,0.476,0.348,0.668
relu,"(125,)",0.001,0.799,0.444,0.892,0.467,0.35,0.668,0.83,0.455,0.929,0.518,0.431,0.692,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(125,)",0.0001,0.795,0.422,0.892,0.453,0.333,0.657,0.838,0.418,0.948,0.512,0.44,0.683,0.83,0.364,0.952,0.471,0.404,0.658
relu,"(150,)",0.1,0.775,0.467,0.855,0.449,0.31,0.661,0.758,0.473,0.833,0.428,0.286,0.653,0.811,0.364,0.929,0.444,0.35,0.646
