activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.746,0.278,0.868,0.31,0.184,0.573,0.826,0.545,0.9,0.57,0.476,0.723,0.792,0.545,0.857,0.522,0.39,0.701
relu,"(25,)",0.01,0.77,0.322,0.886,0.351,0.222,0.604,0.777,0.509,0.848,0.482,0.343,0.678,0.792,0.727,0.81,0.593,0.474,0.768
relu,"(25,)",0.001,0.794,0.35,0.91,0.409,0.306,0.63,0.789,0.509,0.862,0.5,0.369,0.685,0.755,0.636,0.786,0.519,0.373,0.711
relu,"(25,)",0.0001,0.818,0.325,0.946,0.418,0.359,0.636,0.853,0.455,0.957,0.56,0.499,0.706,0.868,0.455,0.976,0.588,0.551,0.715
relu,"(50,)",0.1,0.779,0.325,0.898,0.36,0.251,0.611,0.792,0.582,0.848,0.537,0.407,0.715,0.717,0.636,0.738,0.483,0.321,0.687
relu,"(50,)",0.01,0.794,0.3,0.922,0.36,0.262,0.611,0.796,0.455,0.886,0.473,0.355,0.67,0.811,0.636,0.857,0.583,0.465,0.747
relu,"(50,)",0.001,0.794,0.278,0.928,0.346,0.259,0.603,0.808,0.455,0.9,0.494,0.383,0.677,0.792,0.364,0.905,0.421,0.304,0.634
relu,"(50,)",0.0001,0.809,0.256,0.952,0.346,0.29,0.604,0.857,0.418,0.971,0.547,0.511,0.695,0.868,0.364,1.0,0.533,0.558,0.682
relu,"(75,)",0.1,0.77,0.394,0.868,0.405,0.269,0.631,0.792,0.6,0.843,0.547,0.417,0.721,0.811,0.182,0.976,0.286,0.277,0.579
relu,"(75,)",0.01,0.803,0.322,0.928,0.391,0.306,0.625,0.792,0.545,0.857,0.52,0.39,0.701,0.811,0.636,0.857,0.583,0.465,0.747
relu,"(75,)",0.001,0.808,0.3,0.94,0.377,0.316,0.62,0.834,0.6,0.895,0.6,0.495,0.748,0.83,0.727,0.857,0.64,0.538,0.792
relu,"(75,)",0.0001,0.818,0.303,0.952,0.394,0.337,0.627,0.891,0.582,0.971,0.687,0.646,0.777,0.906,0.545,1.0,0.706,0.698,0.773
relu,"(100,)",0.1,0.798,0.372,0.91,0.432,0.326,0.641,0.811,0.545,0.881,0.548,0.435,0.713,0.755,0.545,0.81,0.48,0.327,0.677
relu,"(100,)",0.01,0.78,0.233,0.922,0.287,0.183,0.578,0.823,0.509,0.905,0.54,0.442,0.707,0.774,0.545,0.833,0.5,0.357,0.689
relu,"(100,)",0.001,0.808,0.303,0.94,0.367,0.291,0.621,0.819,0.455,0.914,0.512,0.415,0.684,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(100,)",0.0001,0.799,0.256,0.94,0.321,0.245,0.598,0.842,0.4,0.957,0.507,0.459,0.679,0.868,0.364,1.0,0.533,0.558,0.682
relu,"(125,)",0.1,0.794,0.372,0.904,0.42,0.319,0.638,0.8,0.564,0.862,0.541,0.418,0.713,0.66,0.455,0.714,0.357,0.147,0.584
relu,"(125,)",0.01,0.784,0.231,0.928,0.301,0.213,0.579,0.826,0.455,0.924,0.508,0.424,0.689,0.774,0.273,0.905,0.333,0.213,0.589
relu,"(125,)",0.001,0.794,0.256,0.934,0.315,0.229,0.595,0.83,0.4,0.943,0.48,0.422,0.671,0.811,0.364,0.929,0.444,0.35,0.646
relu,"(125,)",0.0001,0.808,0.253,0.952,0.337,0.273,0.602,0.849,0.382,0.971,0.497,0.474,0.677,0.849,0.364,0.976,0.5,0.471,0.67
relu,"(150,)",0.1,0.779,0.344,0.892,0.379,0.255,0.618,0.815,0.582,0.876,0.561,0.447,0.729,0.755,0.727,0.762,0.552,0.419,0.745
relu,"(150,)",0.01,0.794,0.325,0.916,0.375,0.279,0.621,0.804,0.455,0.895,0.481,0.365,0.675,0.792,0.636,0.833,0.56,0.432,0.735
relu,"(150,)",0.001,0.799,0.303,0.928,0.364,0.279,0.615,0.823,0.418,0.929,0.483,0.399,0.673,0.849,0.727,0.881,0.667,0.573,0.804
relu,"(150,)",0.0001,0.813,0.303,0.946,0.367,0.296,0.624,0.842,0.436,0.948,0.521,0.467,0.692,0.868,0.364,1.0,0.533,0.558,0.682
relu,"(175,)",0.1,0.799,0.369,0.91,0.403,0.298,0.64,0.819,0.618,0.871,0.585,0.472,0.745,0.679,0.636,0.69,0.452,0.273,0.663
relu,"(175,)",0.01,0.794,0.325,0.916,0.371,0.279,0.621,0.823,0.545,0.895,0.556,0.448,0.72,0.849,0.636,0.905,0.636,0.541,0.771
relu,"(175,)",0.001,0.789,0.303,0.916,0.351,0.248,0.609,0.834,0.545,0.91,0.581,0.484,0.727,0.868,0.727,0.905,0.696,0.612,0.816
relu,"(175,)",0.0001,0.808,0.303,0.94,0.381,0.306,0.621,0.868,0.527,0.957,0.622,0.574,0.742,0.868,0.364,1.0,0.533,0.558,0.682
