activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(125,)",0.0001,0.804,0.372,0.916,0.402,0.311,0.644,0.826,0.382,0.943,0.475,0.415,0.662,0.849,0.455,0.952,0.556,0.487,0.703
relu,"(150,)",0.1,0.737,0.439,0.813,0.395,0.235,0.626,0.792,0.491,0.871,0.49,0.362,0.681,0.736,0.545,0.786,0.462,0.298,0.666
relu,"(150,)",0.01,0.766,0.328,0.88,0.345,0.211,0.604,0.815,0.509,0.895,0.527,0.419,0.702,0.792,0.545,0.857,0.522,0.39,0.701
relu,"(150,)",0.001,0.79,0.353,0.904,0.382,0.273,0.628,0.815,0.455,0.91,0.49,0.39,0.682,0.774,0.273,0.905,0.333,0.213,0.589
relu,"(150,)",0.0001,0.79,0.353,0.904,0.382,0.273,0.628,0.815,0.491,0.9,0.51,0.403,0.695,0.792,0.273,0.929,0.353,0.258,0.601
relu,"(175,)",0.1,0.708,0.469,0.771,0.39,0.213,0.62,0.777,0.527,0.843,0.49,0.354,0.685,0.792,0.364,0.905,0.421,0.304,0.634
relu,"(175,)",0.01,0.766,0.35,0.874,0.37,0.229,0.612,0.819,0.473,0.91,0.515,0.412,0.691,0.792,0.364,0.905,0.421,0.304,0.634
relu,"(175,)",0.001,0.79,0.303,0.916,0.341,0.248,0.609,0.815,0.4,0.924,0.466,0.37,0.662,0.811,0.364,0.929,0.444,0.35,0.646
relu,"(175,)",0.0001,0.789,0.275,0.922,0.322,0.231,0.598,0.826,0.436,0.929,0.506,0.415,0.682,0.849,0.455,0.952,0.556,0.487,0.703
relu,"(200,)",0.1,0.746,0.436,0.825,0.402,0.248,0.631,0.774,0.473,0.852,0.459,0.32,0.663,0.736,0.364,0.833,0.364,0.197,0.598
relu,"(200,)",0.01,0.766,0.372,0.867,0.389,0.251,0.62,0.8,0.436,0.895,0.464,0.35,0.666,0.774,0.364,0.881,0.4,0.264,0.622
relu,"(200,)",0.001,0.799,0.372,0.909,0.405,0.306,0.641,0.804,0.455,0.895,0.491,0.373,0.675,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(200,)",0.0001,0.804,0.372,0.916,0.404,0.318,0.644,0.804,0.473,0.89,0.501,0.382,0.682,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(225,)",0.1,0.722,0.442,0.795,0.39,0.219,0.618,0.758,0.455,0.838,0.435,0.293,0.646,0.736,0.636,0.762,0.5,0.346,0.699
relu,"(225,)",0.01,0.766,0.347,0.874,0.358,0.225,0.61,0.834,0.527,0.914,0.565,0.468,0.721,0.83,0.636,0.881,0.609,0.501,0.759
relu,"(225,)",0.001,0.79,0.319,0.91,0.356,0.253,0.615,0.823,0.545,0.895,0.556,0.448,0.72,0.83,0.455,0.929,0.526,0.434,0.692
relu,"(225,)",0.0001,0.78,0.319,0.898,0.346,0.235,0.609,0.834,0.527,0.914,0.565,0.469,0.721,0.887,0.545,0.976,0.667,0.625,0.761
relu,"(250,)",0.1,0.741,0.342,0.843,0.339,0.182,0.592,0.792,0.4,0.895,0.423,0.308,0.648,0.717,0.545,0.762,0.444,0.272,0.654
relu,"(250,)",0.01,0.747,0.369,0.843,0.364,0.21,0.606,0.815,0.455,0.91,0.488,0.387,0.682,0.811,0.636,0.857,0.583,0.465,0.747
relu,"(250,)",0.001,0.775,0.297,0.898,0.336,0.22,0.598,0.808,0.436,0.905,0.467,0.364,0.671,0.811,0.364,0.929,0.444,0.35,0.646
relu,"(250,)",0.0001,0.78,0.272,0.91,0.315,0.205,0.591,0.819,0.4,0.929,0.463,0.374,0.664,0.811,0.364,0.929,0.444,0.35,0.646
relu,"(275,)",0.1,0.746,0.417,0.831,0.395,0.237,0.624,0.781,0.491,0.857,0.479,0.342,0.674,0.736,0.455,0.81,0.417,0.249,0.632
relu,"(275,)",0.01,0.761,0.322,0.874,0.341,0.208,0.598,0.826,0.491,0.914,0.532,0.434,0.703,0.83,0.636,0.881,0.609,0.501,0.759
relu,"(275,)",0.001,0.785,0.325,0.904,0.371,0.254,0.614,0.819,0.473,0.91,0.515,0.413,0.691,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(275,)",0.0001,0.799,0.347,0.916,0.405,0.303,0.632,0.823,0.473,0.914,0.52,0.419,0.694,0.83,0.455,0.929,0.526,0.434,0.692
relu,"(300,)",0.1,0.737,0.389,0.825,0.367,0.204,0.607,0.766,0.345,0.876,0.382,0.243,0.611,0.774,0.273,0.905,0.333,0.213,0.589
relu,"(300,)",0.01,0.771,0.369,0.874,0.381,0.248,0.622,0.819,0.491,0.905,0.521,0.42,0.698,0.792,0.455,0.881,0.476,0.348,0.668
relu,"(300,)",0.001,0.804,0.392,0.91,0.433,0.331,0.651,0.811,0.455,0.905,0.483,0.383,0.68,0.811,0.364,0.929,0.444,0.35,0.646
relu,"(300,)",0.0001,0.813,0.394,0.922,0.444,0.372,0.658,0.815,0.455,0.91,0.494,0.391,0.682,0.811,0.364,0.929,0.444,0.35,0.646
relu,"(25,5)",0.1,0.761,0.439,0.843,0.424,0.275,0.641,0.781,0.455,0.867,0.459,0.326,0.661,0.755,0.455,0.833,0.435,0.279,0.644
relu,"(25,5)",0.01,0.78,0.35,0.892,0.382,0.256,0.621,0.826,0.491,0.914,0.538,0.438,0.703,0.849,0.636,0.905,0.636,0.541,0.771
relu,"(25,5)",0.001,0.785,0.344,0.898,0.377,0.262,0.621,0.823,0.436,0.924,0.493,0.403,0.68,0.792,0.455,0.881,0.476,0.348,0.668
relu,"(25,5)",0.0001,0.809,0.375,0.922,0.44,0.348,0.648,0.819,0.436,0.919,0.494,0.398,0.678,0.849,0.545,0.929,0.6,0.512,0.737
relu,"(50,10)",0.1,0.751,0.4,0.843,0.394,0.239,0.622,0.811,0.527,0.886,0.529,0.417,0.706,0.604,0.909,0.524,0.488,0.354,0.716
relu,"(50,10)",0.01,0.77,0.347,0.879,0.376,0.242,0.613,0.808,0.382,0.919,0.451,0.348,0.65,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(50,10)",0.001,0.775,0.25,0.91,0.297,0.192,0.58,0.774,0.164,0.933,0.224,0.137,0.548,0.811,0.364,0.929,0.444,0.35,0.646
relu,"(50,10)",0.0001,0.771,0.278,0.898,0.33,0.225,0.588,0.766,0.109,0.938,0.158,0.071,0.524,0.774,0.091,0.952,0.143,0.076,0.522
relu,"(75,15)",0.1,0.751,0.369,0.849,0.359,0.216,0.609,0.8,0.455,0.89,0.486,0.364,0.673,0.792,0.0,1.0,0.0,0.0,0.5
relu,"(75,15)",0.01,0.751,0.322,0.861,0.324,0.186,0.592,0.804,0.436,0.9,0.481,0.366,0.668,0.774,0.273,0.905,0.333,0.213,0.589
relu,"(75,15)",0.001,0.789,0.231,0.934,0.259,0.182,0.582,0.781,0.218,0.929,0.294,0.201,0.573,0.792,0.182,0.952,0.267,0.206,0.567
relu,"(75,15)",0.0001,0.785,0.183,0.94,0.22,0.141,0.562,0.77,0.164,0.929,0.229,0.134,0.546,0.792,0.182,0.952,0.267,0.206,0.567
relu,"(100,20)",0.1,0.732,0.417,0.813,0.366,0.211,0.615,0.781,0.509,0.852,0.485,0.353,0.681,0.849,0.818,0.857,0.692,0.608,0.838
relu,"(100,20)",0.01,0.761,0.303,0.88,0.325,0.194,0.591,0.815,0.473,0.905,0.507,0.4,0.689,0.849,0.727,0.881,0.667,0.573,0.804
relu,"(100,20)",0.001,0.785,0.231,0.928,0.289,0.206,0.579,0.834,0.364,0.957,0.464,0.413,0.66,0.811,0.364,0.929,0.444,0.35,0.646
relu,"(100,20)",0.0001,0.78,0.228,0.922,0.253,0.144,0.575,0.834,0.345,0.962,0.451,0.399,0.654,0.811,0.273,0.952,0.375,0.312,0.613
relu,"(125,25)",0.1,0.766,0.319,0.88,0.331,0.206,0.599,0.8,0.436,0.895,0.466,0.356,0.666,0.774,0.455,0.857,0.455,0.312,0.656
relu,"(125,25)",0.01,0.761,0.3,0.88,0.321,0.191,0.59,0.811,0.455,0.905,0.5,0.396,0.68,0.774,0.636,0.81,0.538,0.401,0.723
relu,"(125,25)",0.001,0.785,0.253,0.922,0.286,0.186,0.587,0.834,0.382,0.952,0.484,0.431,0.667,0.83,0.364,0.952,0.471,0.404,0.658
relu,"(125,25)",0.0001,0.794,0.253,0.934,0.298,0.208,0.593,0.849,0.345,0.981,0.479,0.469,0.663,0.868,0.455,0.976,0.588,0.551,0.715
relu,"(150,30)",0.1,0.718,0.361,0.807,0.297,0.149,0.584,0.77,0.491,0.843,0.419,0.31,0.667,0.811,0.545,0.881,0.545,0.426,0.713
relu,"(150,30)",0.01,0.785,0.372,0.891,0.389,0.269,0.632,0.811,0.491,0.895,0.512,0.4,0.693,0.755,0.545,0.81,0.48,0.327,0.677
relu,"(150,30)",0.001,0.799,0.253,0.94,0.315,0.24,0.596,0.811,0.4,0.919,0.461,0.369,0.66,0.792,0.455,0.881,0.476,0.348,0.668
relu,"(150,30)",0.0001,0.79,0.186,0.946,0.267,0.198,0.566,0.796,0.345,0.914,0.408,0.301,0.63,0.83,0.455,0.929,0.526,0.434,0.692
relu,"(175,35)",0.1,0.785,0.072,0.97,0.094,0.06,0.521,0.815,0.145,0.99,0.198,0.187,0.568,0.792,0.0,1.0,0.0,0.0,0.5
relu,"(175,35)",0.01,0.785,0.347,0.898,0.386,0.268,0.622,0.819,0.527,0.895,0.542,0.433,0.711,0.811,0.364,0.929,0.444,0.35,0.646
relu,"(175,35)",0.001,0.804,0.3,0.934,0.365,0.284,0.617,0.808,0.345,0.929,0.423,0.336,0.637,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(175,35)",0.0001,0.823,0.3,0.958,0.384,0.337,0.629,0.808,0.327,0.933,0.409,0.326,0.63,0.83,0.455,0.929,0.526,0.434,0.692
relu,"(200,40)",0.1,0.756,0.389,0.849,0.383,0.239,0.619,0.823,0.564,0.89,0.565,0.457,0.727,0.792,0.0,1.0,0.0,0.0,0.5
relu,"(200,40)",0.01,0.756,0.394,0.85,0.392,0.245,0.622,0.808,0.491,0.89,0.504,0.39,0.691,0.811,0.545,0.881,0.545,0.426,0.713
relu,"(200,40)",0.001,0.799,0.3,0.928,0.374,0.288,0.614,0.8,0.273,0.938,0.357,0.274,0.605,0.792,0.273,0.929,0.353,0.258,0.601
relu,"(200,40)",0.0001,0.833,0.325,0.964,0.431,0.401,0.645,0.796,0.255,0.938,0.336,0.253,0.596,0.792,0.182,0.952,0.267,0.206,0.567
relu,"(225,45)",0.1,0.713,0.092,0.873,0.093,-0.035,0.482,0.823,0.345,0.948,0.362,0.304,0.647,0.792,0.0,1.0,0.0,0.0,0.5
relu,"(225,45)",0.01,0.766,0.417,0.856,0.418,0.274,0.636,0.811,0.509,0.89,0.527,0.412,0.7,0.792,0.545,0.857,0.522,0.39,0.701
relu,"(225,45)",0.001,0.799,0.25,0.94,0.313,0.242,0.595,0.819,0.327,0.948,0.423,0.357,0.637,0.849,0.455,0.952,0.556,0.487,0.703
relu,"(225,45)",0.0001,0.799,0.228,0.946,0.306,0.248,0.587,0.838,0.327,0.971,0.451,0.427,0.649,0.868,0.455,0.976,0.588,0.551,0.715
relu,"(250,50)",0.1,0.703,0.442,0.771,0.368,0.188,0.606,0.8,0.564,0.862,0.538,0.426,0.713,0.792,0.0,1.0,0.0,0.0,0.5
relu,"(250,50)",0.01,0.752,0.417,0.837,0.397,0.245,0.627,0.796,0.564,0.857,0.532,0.406,0.71,0.755,0.455,0.833,0.435,0.279,0.644
relu,"(250,50)",0.001,0.785,0.231,0.928,0.286,0.196,0.579,0.838,0.382,0.957,0.49,0.431,0.669,0.83,0.364,0.952,0.471,0.404,0.658
relu,"(250,50)",0.0001,0.78,0.186,0.934,0.236,0.146,0.56,0.834,0.273,0.981,0.405,0.402,0.627,0.868,0.364,1.0,0.533,0.558,0.682
relu,"(275,55)",0.1,0.742,0.394,0.831,0.384,0.222,0.613,0.804,0.491,0.886,0.508,0.386,0.688,0.83,0.727,0.857,0.64,0.538,0.792
relu,"(275,55)",0.01,0.756,0.364,0.856,0.358,0.214,0.61,0.8,0.473,0.886,0.491,0.37,0.679,0.736,0.364,0.833,0.364,0.197,0.598
relu,"(275,55)",0.001,0.794,0.25,0.934,0.297,0.221,0.592,0.808,0.364,0.924,0.433,0.338,0.644,0.811,0.364,0.929,0.444,0.35,0.646
relu,"(275,55)",0.0001,0.799,0.228,0.946,0.273,0.2,0.587,0.808,0.364,0.924,0.437,0.341,0.644,0.792,0.364,0.905,0.421,0.304,0.634
relu,"(300,60)",0.1,0.727,0.169,0.874,0.163,0.045,0.522,0.796,0.418,0.895,0.361,0.278,0.657,0.755,0.0,0.952,0.0,-0.101,0.476
relu,"(300,60)",0.01,0.747,0.392,0.838,0.377,0.225,0.615,0.8,0.491,0.881,0.505,0.381,0.686,0.83,0.636,0.881,0.609,0.501,0.759
relu,"(300,60)",0.001,0.794,0.253,0.934,0.325,0.24,0.593,0.823,0.4,0.933,0.469,0.382,0.667,0.83,0.455,0.929,0.526,0.434,0.692
relu,"(300,60)",0.0001,0.799,0.253,0.94,0.327,0.248,0.596,0.823,0.345,0.948,0.436,0.365,0.647,0.849,0.364,0.976,0.5,0.471,0.67
relu,"(25,12)",0.1,0.723,0.375,0.813,0.354,0.179,0.594,0.766,0.582,0.814,0.508,0.366,0.698,0.774,0.455,0.857,0.455,0.312,0.656
relu,"(25,12)",0.01,0.813,0.467,0.904,0.5,0.394,0.685,0.823,0.545,0.895,0.558,0.449,0.72,0.811,0.636,0.857,0.583,0.465,0.747
relu,"(25,12)",0.001,0.789,0.344,0.904,0.379,0.272,0.624,0.804,0.509,0.881,0.52,0.399,0.695,0.811,0.364,0.929,0.444,0.35,0.646
relu,"(25,12)",0.0001,0.794,0.367,0.904,0.409,0.295,0.635,0.792,0.436,0.886,0.467,0.343,0.661,0.792,0.364,0.905,0.421,0.304,0.634
relu,"(50,25)",0.1,0.751,0.439,0.831,0.407,0.255,0.635,0.781,0.491,0.857,0.476,0.343,0.674,0.774,0.636,0.81,0.538,0.401,0.723
relu,"(50,25)",0.01,0.747,0.417,0.831,0.393,0.237,0.624,0.819,0.491,0.905,0.524,0.418,0.698,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(50,25)",0.001,0.79,0.347,0.904,0.397,0.285,0.625,0.815,0.4,0.924,0.465,0.37,0.662,0.811,0.364,0.929,0.444,0.35,0.646
relu,"(50,25)",0.0001,0.804,0.369,0.916,0.433,0.335,0.643,0.815,0.364,0.933,0.437,0.359,0.648,0.811,0.364,0.929,0.444,0.35,0.646
relu,"(75,37)",0.1,0.732,0.369,0.825,0.359,0.192,0.597,0.826,0.509,0.91,0.536,0.446,0.709,0.736,0.636,0.762,0.5,0.346,0.699
relu,"(75,37)",0.01,0.761,0.392,0.855,0.388,0.243,0.624,0.811,0.473,0.9,0.506,0.394,0.686,0.83,0.455,0.929,0.526,0.434,0.692
relu,"(75,37)",0.001,0.808,0.342,0.928,0.401,0.308,0.635,0.804,0.345,0.924,0.42,0.321,0.635,0.811,0.364,0.929,0.444,0.35,0.646
relu,"(75,37)",0.0001,0.818,0.297,0.952,0.395,0.33,0.625,0.819,0.327,0.948,0.424,0.358,0.637,0.849,0.364,0.976,0.5,0.471,0.67
relu,"(100,50)",0.1,0.761,0.458,0.837,0.423,0.285,0.648,0.819,0.545,0.89,0.556,0.448,0.718,0.792,0.0,1.0,0.0,0.0,0.5
relu,"(100,50)",0.01,0.761,0.392,0.856,0.391,0.247,0.624,0.834,0.527,0.914,0.568,0.473,0.721,0.849,0.545,0.929,0.6,0.512,0.737
relu,"(100,50)",0.001,0.799,0.253,0.94,0.329,0.254,0.596,0.834,0.4,0.948,0.49,0.419,0.674,0.849,0.455,0.952,0.556,0.487,0.703
relu,"(100,50)",0.0001,0.789,0.183,0.946,0.259,0.191,0.564,0.823,0.327,0.952,0.426,0.361,0.64,0.83,0.364,0.952,0.471,0.404,0.658
relu,"(125,62)",0.1,0.728,0.417,0.807,0.382,0.213,0.612,0.808,0.655,0.848,0.588,0.474,0.751,0.792,0.091,0.976,0.154,0.143,0.534
relu,"(125,62)",0.01,0.761,0.253,0.891,0.271,0.14,0.572,0.815,0.382,0.929,0.459,0.372,0.655,0.755,0.455,0.833,0.435,0.279,0.644
relu,"(125,62)",0.001,0.785,0.228,0.928,0.254,0.168,0.578,0.823,0.291,0.962,0.405,0.364,0.626,0.792,0.273,0.929,0.353,0.258,0.601
relu,"(125,62)",0.0001,0.79,0.253,0.928,0.288,0.204,0.59,0.811,0.255,0.957,0.36,0.313,0.606,0.811,0.273,0.952,0.375,0.312,0.613
relu,"(150,75)",0.1,0.756,0.303,0.873,0.331,0.192,0.588,0.8,0.455,0.89,0.467,0.358,0.673,0.774,0.273,0.905,0.333,0.213,0.589
relu,"(150,75)",0.01,0.775,0.417,0.868,0.42,0.288,0.642,0.792,0.436,0.886,0.449,0.329,0.661,0.774,0.455,0.857,0.455,0.312,0.656
relu,"(150,75)",0.001,0.809,0.322,0.934,0.371,0.296,0.628,0.808,0.382,0.919,0.441,0.344,0.65,0.811,0.364,0.929,0.444,0.35,0.646
relu,"(150,75)",0.0001,0.823,0.3,0.958,0.379,0.33,0.629,0.8,0.309,0.929,0.387,0.295,0.619,0.83,0.364,0.952,0.471,0.404,0.658
relu,"(175,87)",0.1,0.77,0.111,0.939,0.12,0.054,0.525,0.796,0.236,0.943,0.259,0.205,0.59,0.792,0.0,1.0,0.0,0.0,0.5
relu,"(175,87)",0.01,0.761,0.367,0.861,0.381,0.235,0.614,0.815,0.509,0.895,0.531,0.417,0.702,0.849,0.455,0.952,0.556,0.487,0.703
relu,"(175,87)",0.001,0.78,0.183,0.934,0.238,0.157,0.558,0.83,0.418,0.938,0.503,0.423,0.678,0.849,0.455,0.952,0.556,0.487,0.703
relu,"(175,87)",0.0001,0.789,0.206,0.94,0.268,0.191,0.573,0.853,0.418,0.967,0.538,0.493,0.692,0.868,0.455,0.976,0.588,0.551,0.715
relu,"(200,100)",0.1,0.794,0.0,1.0,0.0,0.0,0.5,0.792,0.0,1.0,0.0,0.0,0.5,0.774,0.091,0.952,0.143,0.076,0.522
relu,"(200,100)",0.01,0.747,0.394,0.838,0.377,0.225,0.616,0.796,0.491,0.876,0.489,0.367,0.684,0.755,0.455,0.833,0.435,0.279,0.644
relu,"(200,100)",0.001,0.809,0.322,0.934,0.39,0.318,0.628,0.808,0.345,0.929,0.416,0.326,0.637,0.83,0.455,0.929,0.526,0.434,0.692
relu,"(200,100)",0.0001,0.818,0.322,0.946,0.403,0.344,0.634,0.826,0.364,0.948,0.459,0.392,0.656,0.811,0.364,0.929,0.444,0.35,0.646
relu,"(225,112)",0.1,0.751,0.364,0.85,0.329,0.198,0.607,0.781,0.345,0.895,0.357,0.248,0.62,0.792,0.091,0.976,0.154,0.143,0.534
relu,"(225,112)",0.01,0.766,0.392,0.862,0.394,0.251,0.627,0.796,0.473,0.881,0.489,0.363,0.677,0.792,0.545,0.857,0.522,0.39,0.701
relu,"(225,112)",0.001,0.814,0.3,0.946,0.385,0.316,0.623,0.792,0.255,0.933,0.336,0.253,0.594,0.792,0.273,0.929,0.353,0.258,0.601
relu,"(225,112)",0.0001,0.813,0.231,0.964,0.322,0.298,0.597,0.796,0.236,0.943,0.314,0.241,0.59,0.774,0.182,0.929,0.25,0.153,0.555
relu,"(250,125)",0.1,0.727,0.283,0.843,0.268,0.136,0.563,0.8,0.436,0.895,0.43,0.331,0.666,0.868,0.636,0.929,0.667,0.586,0.782
relu,"(250,125)",0.01,0.751,0.414,0.838,0.399,0.246,0.626,0.8,0.491,0.881,0.503,0.379,0.686,0.774,0.182,0.929,0.25,0.153,0.555
relu,"(250,125)",0.001,0.79,0.278,0.922,0.341,0.246,0.6,0.811,0.345,0.933,0.425,0.338,0.639,0.811,0.364,0.929,0.444,0.35,0.646
relu,"(250,125)",0.0001,0.804,0.253,0.946,0.333,0.278,0.599,0.834,0.345,0.962,0.461,0.414,0.654,0.83,0.364,0.952,0.471,0.404,0.658
relu,"(275,137)",0.1,0.785,0.344,0.898,0.369,0.271,0.621,0.819,0.545,0.89,0.55,0.444,0.718,0.849,0.636,0.905,0.636,0.541,0.771
relu,"(275,137)",0.01,0.751,0.392,0.844,0.391,0.235,0.618,0.823,0.509,0.905,0.542,0.445,0.707,0.755,0.273,0.881,0.316,0.174,0.577
relu,"(275,137)",0.001,0.79,0.231,0.934,0.295,0.207,0.582,0.823,0.327,0.952,0.427,0.374,0.64,0.83,0.273,0.976,0.4,0.382,0.624
relu,"(275,137)",0.0001,0.799,0.231,0.946,0.301,0.228,0.588,0.834,0.345,0.962,0.452,0.409,0.654,0.849,0.364,0.976,0.5,0.471,0.67
relu,"(300,150)",0.1,0.765,0.169,0.921,0.145,0.081,0.545,0.792,0.327,0.914,0.313,0.26,0.621,0.755,0.545,0.81,0.48,0.327,0.677
relu,"(300,150)",0.01,0.761,0.489,0.832,0.454,0.305,0.66,0.811,0.509,0.89,0.529,0.413,0.7,0.755,0.364,0.857,0.381,0.229,0.61
relu,"(300,150)",0.001,0.785,0.256,0.922,0.324,0.227,0.589,0.834,0.436,0.938,0.52,0.442,0.687,0.849,0.455,0.952,0.556,0.487,0.703
relu,"(300,150)",0.0001,0.78,0.161,0.94,0.221,0.136,0.551,0.83,0.382,0.948,0.48,0.411,0.665,0.83,0.364,0.952,0.471,0.404,0.658
relu,"(25,25)",0.1,0.723,0.303,0.831,0.3,0.128,0.567,0.819,0.491,0.905,0.517,0.415,0.698,0.679,0.364,0.762,0.32,0.115,0.563
relu,"(25,25)",0.01,0.794,0.439,0.886,0.441,0.323,0.662,0.83,0.491,0.919,0.538,0.445,0.705,0.887,0.636,0.952,0.7,0.636,0.794
relu,"(25,25)",0.001,0.794,0.342,0.91,0.371,0.27,0.626,0.845,0.545,0.924,0.586,0.498,0.735,0.849,0.636,0.905,0.636,0.541,0.771
relu,"(25,25)",0.0001,0.818,0.344,0.94,0.409,0.344,0.642,0.845,0.509,0.933,0.576,0.491,0.721,0.887,0.636,0.952,0.7,0.636,0.794
relu,"(50,50)",0.1,0.728,0.442,0.801,0.392,0.226,0.621,0.792,0.618,0.838,0.555,0.427,0.728,0.736,0.455,0.81,0.417,0.249,0.632
relu,"(50,50)",0.01,0.775,0.372,0.88,0.387,0.26,0.626,0.834,0.509,0.919,0.551,0.457,0.714,0.811,0.545,0.881,0.545,0.426,0.713
relu,"(50,50)",0.001,0.804,0.278,0.94,0.336,0.26,0.609,0.857,0.455,0.962,0.556,0.507,0.708,0.868,0.455,0.976,0.588,0.551,0.715
relu,"(50,50)",0.0001,0.818,0.3,0.952,0.38,0.33,0.626,0.86,0.436,0.971,0.555,0.52,0.704,0.868,0.455,0.976,0.588,0.551,0.715
relu,"(75,75)",0.1,0.756,0.35,0.861,0.351,0.204,0.606,0.785,0.509,0.857,0.493,0.363,0.683,0.679,0.364,0.762,0.32,0.115,0.563
relu,"(75,75)",0.01,0.756,0.394,0.85,0.392,0.243,0.622,0.815,0.527,0.89,0.538,0.425,0.709,0.811,0.545,0.881,0.545,0.426,0.713
relu,"(75,75)",0.001,0.794,0.294,0.922,0.328,0.252,0.608,0.834,0.436,0.938,0.505,0.425,0.687,0.811,0.364,0.929,0.444,0.35,0.646
relu,"(75,75)",0.0001,0.809,0.25,0.952,0.312,0.277,0.601,0.834,0.418,0.943,0.5,0.424,0.681,0.83,0.364,0.952,0.471,0.404,0.658
relu,"(100,100)",0.1,0.756,0.344,0.861,0.379,0.235,0.603,0.781,0.382,0.886,0.408,0.284,0.634,0.811,0.091,1.0,0.167,0.271,0.545
relu,"(100,100)",0.01,0.785,0.394,0.886,0.41,0.287,0.64,0.815,0.564,0.881,0.554,0.44,0.722,0.83,0.545,0.905,0.571,0.467,0.725
relu,"(100,100)",0.001,0.809,0.253,0.952,0.316,0.278,0.602,0.811,0.382,0.924,0.45,0.355,0.653,0.849,0.455,0.952,0.556,0.487,0.703
