Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-5.6,4.8,0.3,0.726,0.627,0.826,0.697,0.465,0.726,0.732,0.636,0.757,0.5,0.346,0.697,0.755,0.727,0.762,0.552,0.419,0.745
linear,5,-5.7,4.9,0.4,0.723,0.608,0.838,0.689,0.462,0.723,0.732,0.618,0.762,0.494,0.338,0.69,0.792,0.727,0.81,0.593,0.474,0.768
linear,10,-5.7,4.9,0.4,0.723,0.608,0.838,0.689,0.462,0.723,0.732,0.618,0.762,0.494,0.338,0.69,0.792,0.727,0.81,0.593,0.474,0.768
linear,15,-5.7,4.9,0.4,0.723,0.608,0.838,0.689,0.462,0.723,0.732,0.618,0.762,0.494,0.338,0.69,0.792,0.727,0.81,0.593,0.474,0.768
